"","name","rank","friday","sunday","simulationID"
"1393","An, Byeong Hun",32,141,288,"6389"
"73388","Aphibarnrat, Kiradech",32,140,288,"6389"
"145388","Berger, Daniel",44,144,291,"6389"
"217388","Bowditch, Steven",50,145,301,"6389"
"289388","Bradley, Keegan",24,139,286,"6389"
"361388","Cabrera Bello, Rafa",24,142,286,"6389"
"433388","Cabrera, Angel",76,152,NA,"6389"
"505388","Casey, Paul",61,147,NA,"6389"
"577388","Clarke, Darren",71,151,NA,"6389"
"649388","Day, Jason",7,141,279,"6389"
"721388","DeChambeau, Bryson",51,146,NA,"6389"
"793388","Donaldson, Jamie",51,146,NA,"6389"
"865388","Dubuisson, Victor",47,145,292,"6389"
"937388","Dufner, Jason",19,144,284,"6389"
"1009388","Els, Ernie",71,151,NA,"6389"
"1081388","English, Harris",24,144,286,"6389"
"1153388","Fitzpatrick, Matthew",32,142,288,"6389"
"1225388","Fowler, Rickie",14,137,282,"6389"
"1297388","Garcia, Sergio",24,144,286,"6389"
"1369388","Gomez, Fabian",71,151,NA,"6389"
"1441388","Grace, Branden",76,152,NA,"6389"
"1513388","Grillo, Emiliano",31,139,287,"6389"
"1585388","Haas, Bill",9,135,280,"6389"
"1657388","Herman, Jim",51,146,NA,"6389"
"1729388","Hoffman, Charley",48,143,294,"6389"
"1801388","Holmes, J.B.",14,139,282,"6389"
"1873388","Horschel, Billy",51,146,NA,"6389"
"1945388","Immelman, Trevor",61,147,NA,"6389"
"2017388","Jaidee, Thongchai",51,146,NA,"6389"
"2089388","Johnson, Dustin",9,140,280,"6389"
"2161388","Johnson, Zach",14,143,282,"6389"
"2233388","Kaufman, Smylie",76,152,NA,"6389"
"2305388","Kaymer, Martin",12,142,281,"6389"
"2377388","Kirk, Chris",19,139,284,"6389"
"2449388","Kisner, Kevin",66,148,NA,"6389"
"2521388","Kjeldsen, Soren",37,145,289,"6389"
"2593388","Knox, Russell",24,143,286,"6389"
"2665388","Koepka, Brooks",61,147,NA,"6389"
"2737388","Kuchar, Matt",5,137,278,"6389"
"2809388","Lahiri, Anirban",51,146,NA,"6389"
"2881388","Langer, Bernhard",51,146,NA,"6389"
"2953388","Lee, Danny",51,146,NA,"6389"
"3025388","Leishman, Marc",37,144,289,"6389"
"3097388","Lingmerth, David",61,147,NA,"6389"
"3169388","Love III, Davis",71,151,NA,"6389"
"3241388","Lowry, Shane",42,144,290,"6389"
"3313388","Mahan, Hunter",24,143,286,"6389"
"3385388","Matsuyama, Hideki",18,139,283,"6389"
"3457388","McDowell, Graeme",3,138,276,"6389"
"3529388","McIlroy, Rory",1,134,275,"6389"
"3601388","Merritt, Troy",79,156,NA,"6389"
"3673388","Mickelson, Phil",51,146,NA,"6389"
"3745388","Moore, Ryan",69,150,NA,"6389"
"3817388","Na, Kevin",12,143,281,"6389"
"3889388","Oosthuizen, Louis",24,141,286,"6389"
"3961388","Piercy, Scott",14,139,282,"6389"
"4033388","Poulter, Ian",66,148,NA,"6389"
"4105388","Reed, Patrick",32,144,288,"6389"
"4177388","Rose, Justin",19,137,284,"6389"
"4249388","Schwartzel, Charl",3,135,276,"6389"
"4321388","Scott, Adam",9,141,280,"6389"
"4393388","Simpson, Webb",37,145,289,"6389"
"4465388","Singh, Vijay",49,145,295,"6389"
"4537388","Smith, Cameron",37,143,289,"6389"
"4609388","Snedeker, Brandt",68,149,NA,"6389"
"4681388","Spieth, Jordan",5,143,278,"6389"
"4753388","Stenson, Henrik",1,136,275,"6389"
"4825388","Streb, Robert",37,143,289,"6389"
"4897388","Streelman, Kevin",44,143,291,"6389"
"4969388","Sullivan, Andy",44,145,291,"6389"
"5041388","Taylor, Vaughn",22,144,285,"6389"
"5113388","Thomas, Justin",61,147,NA,"6389"
"5185388","Walker, Jimmy",42,144,290,"6389"
"5257388","Watson, Bubba",7,141,279,"6389"
"5329388","Weir, Mike",71,151,NA,"6389"
"5401388","Westwood, Lee",22,142,285,"6389"
"5473388","Wiesberger, Bernd",69,150,NA,"6389"
"5545388","Willett, Danny",51,146,NA,"6389"
"5617388","Wood, Chris",32,140,288,"6389"
"1394","An, Byeong Hun",41,137,289,"6390"
"73389","Aphibarnrat, Kiradech",46,146,290,"6390"
"145389","Berger, Daniel",52,146,291,"6390"
"217389","Bowditch, Steven",68,150,NA,"6390"
"289389","Bradley, Keegan",58,147,295,"6390"
"361389","Cabrera Bello, Rafa",32,146,287,"6390"
"433389","Cabrera, Angel",41,144,289,"6390"
"505389","Casey, Paul",10,143,280,"6390"
"577389","Clarke, Darren",77,153,NA,"6390"
"649389","Day, Jason",10,147,280,"6390"
"721389","DeChambeau, Bryson",22,139,284,"6390"
"793389","Donaldson, Jamie",61,148,NA,"6390"
"865389","Dubuisson, Victor",78,154,NA,"6390"
"937389","Dufner, Jason",13,142,281,"6390"
"1009389","Els, Ernie",61,148,NA,"6390"
"1081389","English, Harris",38,140,288,"6390"
"1153389","Fitzpatrick, Matthew",53,147,292,"6390"
"1225389","Fowler, Rickie",29,147,286,"6390"
"1297389","Garcia, Sergio",32,147,287,"6390"
"1369389","Gomez, Fabian",22,141,284,"6390"
"1441389","Grace, Branden",17,145,282,"6390"
"1513389","Grillo, Emiliano",65,149,NA,"6390"
"1585389","Haas, Bill",4,137,277,"6390"
"1657389","Herman, Jim",59,147,296,"6390"
"1729389","Hoffman, Charley",46,141,290,"6390"
"1801389","Holmes, J.B.",22,142,284,"6390"
"1873389","Horschel, Billy",13,146,281,"6390"
"1945389","Immelman, Trevor",55,143,293,"6390"
"2017389","Jaidee, Thongchai",65,149,NA,"6390"
"2089389","Johnson, Dustin",79,156,NA,"6390"
"2161389","Johnson, Zach",27,146,285,"6390"
"2233389","Kaufman, Smylie",55,147,293,"6390"
"2305389","Kaymer, Martin",27,140,285,"6390"
"2377389","Kirk, Chris",32,141,287,"6390"
"2449389","Kisner, Kevin",29,146,286,"6390"
"2521389","Kjeldsen, Soren",10,136,280,"6390"
"2593389","Knox, Russell",22,144,284,"6390"
"2665389","Koepka, Brooks",9,143,279,"6390"
"2737389","Kuchar, Matt",38,147,288,"6390"
"2809389","Lahiri, Anirban",17,139,282,"6390"
"2881389","Langer, Bernhard",61,148,NA,"6390"
"2953389","Lee, Danny",46,143,290,"6390"
"3025389","Leishman, Marc",20,142,283,"6390"
"3097389","Lingmerth, David",38,146,288,"6390"
"3169389","Love III, Davis",61,148,NA,"6390"
"3241389","Lowry, Shane",53,147,292,"6390"
"3313389","Mahan, Hunter",71,151,NA,"6390"
"3385389","Matsuyama, Hideki",32,145,287,"6390"
"3457389","McDowell, Graeme",13,143,281,"6390"
"3529389","McIlroy, Rory",4,137,277,"6390"
"3601389","Merritt, Troy",46,144,290,"6390"
"3673389","Mickelson, Phil",20,147,283,"6390"
"3745389","Moore, Ryan",65,149,NA,"6390"
"3817389","Na, Kevin",1,139,274,"6390"
"3889389","Oosthuizen, Louis",68,150,NA,"6390"
"3961389","Piercy, Scott",41,147,289,"6390"
"4033389","Poulter, Ian",71,151,NA,"6390"
"4105389","Reed, Patrick",7,135,278,"6390"
"4177389","Rose, Justin",17,143,282,"6390"
"4249389","Schwartzel, Charl",29,140,286,"6390"
"4321389","Scott, Adam",46,142,290,"6390"
"4393389","Simpson, Webb",7,140,278,"6390"
"4465389","Singh, Vijay",55,144,293,"6390"
"4537389","Smith, Cameron",68,150,NA,"6390"
"4609389","Snedeker, Brandt",32,142,287,"6390"
"4681389","Spieth, Jordan",13,139,281,"6390"
"4753389","Stenson, Henrik",2,136,276,"6390"
"4825389","Streb, Robert",60,146,304,"6390"
"4897389","Streelman, Kevin",32,141,287,"6390"
"4969389","Sullivan, Andy",41,144,289,"6390"
"5041389","Taylor, Vaughn",22,143,284,"6390"
"5113389","Thomas, Justin",71,151,NA,"6390"
"5185389","Walker, Jimmy",4,142,277,"6390"
"5257389","Watson, Bubba",2,134,276,"6390"
"5329389","Weir, Mike",71,151,NA,"6390"
"5401389","Westwood, Lee",46,144,290,"6390"
"5473389","Wiesberger, Bernd",75,152,NA,"6390"
"5545389","Willett, Danny",41,146,289,"6390"
"5617389","Wood, Chris",75,152,NA,"6390"
"1395","An, Byeong Hun",55,147,NA,"6391"
"73390","Aphibarnrat, Kiradech",55,147,NA,"6391"
"145390","Berger, Daniel",42,143,291,"6391"
"217390","Bowditch, Steven",74,150,NA,"6391"
"289390","Bradley, Keegan",55,147,NA,"6391"
"361390","Cabrera Bello, Rafa",46,146,292,"6391"
"433390","Cabrera, Angel",55,147,NA,"6391"
"505390","Casey, Paul",23,139,287,"6391"
"577390","Clarke, Darren",50,145,294,"6391"
"649390","Day, Jason",16,142,284,"6391"
"721390","DeChambeau, Bryson",23,142,287,"6391"
"793390","Donaldson, Jamie",35,140,290,"6391"
"865390","Dubuisson, Victor",16,143,284,"6391"
"937390","Dufner, Jason",6,143,280,"6391"
"1009390","Els, Ernie",29,144,288,"6391"
"1081390","English, Harris",63,148,NA,"6391"
"1153390","Fitzpatrick, Matthew",42,145,291,"6391"
"1225390","Fowler, Rickie",4,136,278,"6391"
"1297390","Garcia, Sergio",2,134,276,"6391"
"1369390","Gomez, Fabian",23,145,287,"6391"
"1441390","Grace, Branden",20,141,285,"6391"
"1513390","Grillo, Emiliano",29,140,288,"6391"
"1585390","Haas, Bill",8,144,282,"6391"
"1657390","Herman, Jim",14,141,283,"6391"
"1729390","Hoffman, Charley",46,142,292,"6391"
"1801390","Holmes, J.B.",8,143,282,"6391"
"1873390","Horschel, Billy",63,148,NA,"6391"
"1945390","Immelman, Trevor",55,147,NA,"6391"
"2017390","Jaidee, Thongchai",70,149,NA,"6391"
"2089390","Johnson, Dustin",4,143,278,"6391"
"2161390","Johnson, Zach",32,144,289,"6391"
"2233390","Kaufman, Smylie",49,145,293,"6391"
"2305390","Kaymer, Martin",77,152,NA,"6391"
"2377390","Kirk, Chris",70,149,NA,"6391"
"2449390","Kisner, Kevin",50,145,294,"6391"
"2521390","Kjeldsen, Soren",54,145,300,"6391"
"2593390","Knox, Russell",55,147,NA,"6391"
"2665390","Koepka, Brooks",35,146,290,"6391"
"2737390","Kuchar, Matt",42,146,291,"6391"
"2809390","Lahiri, Anirban",29,141,288,"6391"
"2881390","Langer, Bernhard",42,143,291,"6391"
"2953390","Lee, Danny",16,142,284,"6391"
"3025390","Leishman, Marc",35,145,290,"6391"
"3097390","Lingmerth, David",8,142,282,"6391"
"3169390","Love III, Davis",63,148,NA,"6391"
"3241390","Lowry, Shane",53,143,295,"6391"
"3313390","Mahan, Hunter",55,147,NA,"6391"
"3385390","Matsuyama, Hideki",74,150,NA,"6391"
"3457390","McDowell, Graeme",7,140,281,"6391"
"3529390","McIlroy, Rory",3,139,277,"6391"
"3601390","Merritt, Troy",32,144,289,"6391"
"3673390","Mickelson, Phil",35,143,290,"6391"
"3745390","Moore, Ryan",35,146,290,"6391"
"3817390","Na, Kevin",22,143,286,"6391"
"3889390","Oosthuizen, Louis",63,148,NA,"6391"
"3961390","Piercy, Scott",35,140,290,"6391"
"4033390","Poulter, Ian",16,146,284,"6391"
"4105390","Reed, Patrick",63,148,NA,"6391"
"4177390","Rose, Justin",63,148,NA,"6391"
"4249390","Schwartzel, Charl",74,150,NA,"6391"
"4321390","Scott, Adam",32,141,289,"6391"
"4393390","Simpson, Webb",23,142,287,"6391"
"4465390","Singh, Vijay",8,137,282,"6391"
"4537390","Smith, Cameron",70,149,NA,"6391"
"4609390","Snedeker, Brandt",46,143,292,"6391"
"4681390","Spieth, Jordan",8,141,282,"6391"
"4753390","Stenson, Henrik",1,138,272,"6391"
"4825390","Streb, Robert",35,144,290,"6391"
"4897390","Streelman, Kevin",78,153,NA,"6391"
"4969390","Sullivan, Andy",20,144,285,"6391"
"5041390","Taylor, Vaughn",70,149,NA,"6391"
"5113390","Thomas, Justin",50,145,294,"6391"
"5185390","Walker, Jimmy",55,147,NA,"6391"
"5257390","Watson, Bubba",14,144,283,"6391"
"5329390","Weir, Mike",79,155,NA,"6391"
"5401390","Westwood, Lee",23,141,287,"6391"
"5473390","Wiesberger, Bernd",63,148,NA,"6391"
"5545390","Willett, Danny",8,143,282,"6391"
"5617390","Wood, Chris",23,144,287,"6391"
"1396","An, Byeong Hun",71,150,NA,"6392"
"73391","Aphibarnrat, Kiradech",4,143,277,"6392"
"145391","Berger, Daniel",48,145,293,"6392"
"217391","Bowditch, Steven",66,149,NA,"6392"
"289391","Bradley, Keegan",15,141,283,"6392"
"361391","Cabrera Bello, Rafa",30,145,286,"6392"
"433391","Cabrera, Angel",32,144,287,"6392"
"505391","Casey, Paul",4,141,277,"6392"
"577391","Clarke, Darren",77,153,NA,"6392"
"649391","Day, Jason",1,132,269,"6392"
"721391","DeChambeau, Bryson",15,140,283,"6392"
"793391","Donaldson, Jamie",30,138,286,"6392"
"865391","Dubuisson, Victor",77,153,NA,"6392"
"937391","Dufner, Jason",61,148,NA,"6392"
"1009391","Els, Ernie",54,141,294,"6392"
"1081391","English, Harris",54,147,294,"6392"
"1153391","Fitzpatrick, Matthew",71,150,NA,"6392"
"1225391","Fowler, Rickie",4,140,277,"6392"
"1297391","Garcia, Sergio",2,137,275,"6392"
"1369391","Gomez, Fabian",43,143,291,"6392"
"1441391","Grace, Branden",38,144,288,"6392"
"1513391","Grillo, Emiliano",61,148,NA,"6392"
"1585391","Haas, Bill",45,144,292,"6392"
"1657391","Herman, Jim",48,147,293,"6392"
"1729391","Hoffman, Charley",66,149,NA,"6392"
"1801391","Holmes, J.B.",61,148,NA,"6392"
"1873391","Horschel, Billy",21,138,284,"6392"
"1945391","Immelman, Trevor",48,147,293,"6392"
"2017391","Jaidee, Thongchai",58,147,297,"6392"
"2089391","Johnson, Dustin",4,138,277,"6392"
"2161391","Johnson, Zach",45,144,292,"6392"
"2233391","Kaufman, Smylie",48,147,293,"6392"
"2305391","Kaymer, Martin",66,149,NA,"6392"
"2377391","Kirk, Chris",43,146,291,"6392"
"2449391","Kisner, Kevin",66,149,NA,"6392"
"2521391","Kjeldsen, Soren",42,144,290,"6392"
"2593391","Knox, Russell",11,141,281,"6392"
"2665391","Koepka, Brooks",32,144,287,"6392"
"2737391","Kuchar, Matt",48,147,293,"6392"
"2809391","Lahiri, Anirban",13,140,282,"6392"
"2881391","Langer, Bernhard",61,148,NA,"6392"
"2953391","Lee, Danny",66,149,NA,"6392"
"3025391","Leishman, Marc",74,151,NA,"6392"
"3097391","Lingmerth, David",61,148,NA,"6392"
"3169391","Love III, Davis",54,147,294,"6392"
"3241391","Lowry, Shane",48,147,293,"6392"
"3313391","Mahan, Hunter",32,142,287,"6392"
"3385391","Matsuyama, Hideki",74,151,NA,"6392"
"3457391","McDowell, Graeme",40,144,289,"6392"
"3529391","McIlroy, Rory",2,139,275,"6392"
"3601391","Merritt, Troy",15,131,283,"6392"
"3673391","Mickelson, Phil",58,147,297,"6392"
"3745391","Moore, Ryan",23,147,285,"6392"
"3817391","Na, Kevin",76,152,NA,"6392"
"3889391","Oosthuizen, Louis",9,139,279,"6392"
"3961391","Piercy, Scott",23,143,285,"6392"
"4033391","Poulter, Ian",15,144,283,"6392"
"4105391","Reed, Patrick",57,146,295,"6392"
"4177391","Rose, Justin",23,145,285,"6392"
"4249391","Schwartzel, Charl",13,138,282,"6392"
"4321391","Scott, Adam",32,147,287,"6392"
"4393391","Simpson, Webb",32,143,287,"6392"
"4465391","Singh, Vijay",38,145,288,"6392"
"4537391","Smith, Cameron",71,150,NA,"6392"
"4609391","Snedeker, Brandt",23,144,285,"6392"
"4681391","Spieth, Jordan",23,143,285,"6392"
"4753391","Stenson, Henrik",45,146,292,"6392"
"4825391","Streb, Robert",23,136,285,"6392"
"4897391","Streelman, Kevin",4,138,277,"6392"
"4969391","Sullivan, Andy",11,143,281,"6392"
"5041391","Taylor, Vaughn",15,143,283,"6392"
"5113391","Thomas, Justin",21,146,284,"6392"
"5185391","Walker, Jimmy",15,140,283,"6392"
"5257391","Watson, Bubba",40,145,289,"6392"
"5329391","Weir, Mike",79,159,NA,"6392"
"5401391","Westwood, Lee",32,145,287,"6392"
"5473391","Wiesberger, Bernd",23,140,285,"6392"
"5545391","Willett, Danny",10,144,280,"6392"
"5617391","Wood, Chris",58,145,297,"6392"
"1397","An, Byeong Hun",36,140,287,"6393"
"73392","Aphibarnrat, Kiradech",23,142,284,"6393"
"145392","Berger, Daniel",45,140,290,"6393"
"217392","Bowditch, Steven",76,153,NA,"6393"
"289392","Bradley, Keegan",74,152,NA,"6393"
"361392","Cabrera Bello, Rafa",27,143,285,"6393"
"433392","Cabrera, Angel",54,146,NA,"6393"
"505392","Casey, Paul",15,138,282,"6393"
"577392","Clarke, Darren",63,148,NA,"6393"
"649392","Day, Jason",1,144,273,"6393"
"721392","DeChambeau, Bryson",17,142,283,"6393"
"793392","Donaldson, Jamie",54,146,NA,"6393"
"865392","Dubuisson, Victor",76,153,NA,"6393"
"937392","Dufner, Jason",2,134,275,"6393"
"1009392","Els, Ernie",31,144,286,"6393"
"1081392","English, Harris",17,140,283,"6393"
"1153392","Fitzpatrick, Matthew",17,139,283,"6393"
"1225392","Fowler, Rickie",27,145,285,"6393"
"1297392","Garcia, Sergio",7,138,279,"6393"
"1369392","Gomez, Fabian",45,142,290,"6393"
"1441392","Grace, Branden",31,141,286,"6393"
"1513392","Grillo, Emiliano",54,146,NA,"6393"
"1585392","Haas, Bill",12,139,281,"6393"
"1657392","Herman, Jim",60,147,NA,"6393"
"1729392","Hoffman, Charley",41,141,289,"6393"
"1801392","Holmes, J.B.",50,145,292,"6393"
"1873392","Horschel, Billy",63,148,NA,"6393"
"1945392","Immelman, Trevor",78,154,NA,"6393"
"2017392","Jaidee, Thongchai",79,157,NA,"6393"
"2089392","Johnson, Dustin",4,142,277,"6393"
"2161392","Johnson, Zach",27,141,285,"6393"
"2233392","Kaufman, Smylie",23,144,284,"6393"
"2305392","Kaymer, Martin",74,152,NA,"6393"
"2377392","Kirk, Chris",23,143,284,"6393"
"2449392","Kisner, Kevin",10,140,280,"6393"
"2521392","Kjeldsen, Soren",49,145,291,"6393"
"2593392","Knox, Russell",7,133,279,"6393"
"2665392","Koepka, Brooks",5,137,278,"6393"
"2737392","Kuchar, Matt",41,141,289,"6393"
"2809392","Lahiri, Anirban",45,140,290,"6393"
"2881392","Langer, Bernhard",5,133,278,"6393"
"2953392","Lee, Danny",15,144,282,"6393"
"3025392","Leishman, Marc",45,145,290,"6393"
"3097392","Lingmerth, David",63,148,NA,"6393"
"3169392","Love III, Davis",10,144,280,"6393"
"3241392","Lowry, Shane",31,145,286,"6393"
"3313392","Mahan, Hunter",54,146,NA,"6393"
"3385392","Matsuyama, Hideki",7,136,279,"6393"
"3457392","McDowell, Graeme",39,145,288,"6393"
"3529392","McIlroy, Rory",17,144,283,"6393"
"3601392","Merritt, Troy",54,146,NA,"6393"
"3673392","Mickelson, Phil",23,141,284,"6393"
"3745392","Moore, Ryan",54,146,NA,"6393"
"3817392","Na, Kevin",36,143,287,"6393"
"3889392","Oosthuizen, Louis",17,140,283,"6393"
"3961392","Piercy, Scott",63,148,NA,"6393"
"4033392","Poulter, Ian",72,151,NA,"6393"
"4105392","Reed, Patrick",41,144,289,"6393"
"4177392","Rose, Justin",27,144,285,"6393"
"4249392","Schwartzel, Charl",12,135,281,"6393"
"4321392","Scott, Adam",68,149,NA,"6393"
"4393392","Simpson, Webb",70,150,NA,"6393"
"4465392","Singh, Vijay",12,141,281,"6393"
"4537392","Smith, Cameron",50,144,292,"6393"
"4609392","Snedeker, Brandt",63,148,NA,"6393"
"4681392","Spieth, Jordan",3,133,276,"6393"
"4753392","Stenson, Henrik",60,147,NA,"6393"
"4825392","Streb, Robert",52,145,293,"6393"
"4897392","Streelman, Kevin",31,143,286,"6393"
"4969392","Sullivan, Andy",53,144,294,"6393"
"5041392","Taylor, Vaughn",17,145,283,"6393"
"5113392","Thomas, Justin",31,145,286,"6393"
"5185392","Walker, Jimmy",70,150,NA,"6393"
"5257392","Watson, Bubba",36,143,287,"6393"
"5329392","Weir, Mike",72,151,NA,"6393"
"5401392","Westwood, Lee",60,147,NA,"6393"
"5473392","Wiesberger, Bernd",39,142,288,"6393"
"5545392","Willett, Danny",41,142,289,"6393"
"5617392","Wood, Chris",68,149,NA,"6393"
"1398","An, Byeong Hun",25,146,287,"6394"
"73393","Aphibarnrat, Kiradech",10,137,283,"6394"
"145393","Berger, Daniel",15,140,284,"6394"
"217393","Bowditch, Steven",73,152,NA,"6394"
"289393","Bradley, Keegan",56,148,NA,"6394"
"361393","Cabrera Bello, Rafa",56,148,NA,"6394"
"433393","Cabrera, Angel",67,150,NA,"6394"
"505393","Casey, Paul",18,143,285,"6394"
"577393","Clarke, Darren",79,157,NA,"6394"
"649393","Day, Jason",3,141,278,"6394"
"721393","DeChambeau, Bryson",67,150,NA,"6394"
"793393","Donaldson, Jamie",62,149,NA,"6394"
"865393","Dubuisson, Victor",36,146,289,"6394"
"937393","Dufner, Jason",2,135,277,"6394"
"1009393","Els, Ernie",40,143,290,"6394"
"1081393","English, Harris",62,149,NA,"6394"
"1153393","Fitzpatrick, Matthew",46,147,293,"6394"
"1225393","Fowler, Rickie",22,141,286,"6394"
"1297393","Garcia, Sergio",4,144,280,"6394"
"1369393","Gomez, Fabian",25,147,287,"6394"
"1441393","Grace, Branden",6,140,281,"6394"
"1513393","Grillo, Emiliano",4,140,280,"6394"
"1585393","Haas, Bill",49,145,294,"6394"
"1657393","Herman, Jim",73,152,NA,"6394"
"1729393","Hoffman, Charley",46,147,293,"6394"
"1801393","Holmes, J.B.",25,146,287,"6394"
"1873393","Horschel, Billy",73,152,NA,"6394"
"1945393","Immelman, Trevor",49,145,294,"6394"
"2017393","Jaidee, Thongchai",62,149,NA,"6394"
"2089393","Johnson, Dustin",10,141,283,"6394"
"2161393","Johnson, Zach",22,145,286,"6394"
"2233393","Kaufman, Smylie",36,142,289,"6394"
"2305393","Kaymer, Martin",10,141,283,"6394"
"2377393","Kirk, Chris",72,151,NA,"6394"
"2449393","Kisner, Kevin",56,148,NA,"6394"
"2521393","Kjeldsen, Soren",18,143,285,"6394"
"2593393","Knox, Russell",6,140,281,"6394"
"2665393","Koepka, Brooks",42,145,291,"6394"
"2737393","Kuchar, Matt",25,146,287,"6394"
"2809393","Lahiri, Anirban",56,148,NA,"6394"
"2881393","Langer, Bernhard",77,153,NA,"6394"
"2953393","Lee, Danny",25,143,287,"6394"
"3025393","Leishman, Marc",18,144,285,"6394"
"3097393","Lingmerth, David",62,149,NA,"6394"
"3169393","Love III, Davis",55,144,297,"6394"
"3241393","Lowry, Shane",36,147,289,"6394"
"3313393","Mahan, Hunter",25,142,287,"6394"
"3385393","Matsuyama, Hideki",40,146,290,"6394"
"3457393","McDowell, Graeme",67,150,NA,"6394"
"3529393","McIlroy, Rory",42,142,291,"6394"
"3601393","Merritt, Troy",25,147,287,"6394"
"3673393","Mickelson, Phil",10,147,283,"6394"
"3745393","Moore, Ryan",34,145,288,"6394"
"3817393","Na, Kevin",15,147,284,"6394"
"3889393","Oosthuizen, Louis",56,148,NA,"6394"
"3961393","Piercy, Scott",62,149,NA,"6394"
"4033393","Poulter, Ian",49,144,294,"6394"
"4105393","Reed, Patrick",52,147,295,"6394"
"4177393","Rose, Justin",25,142,287,"6394"
"4249393","Schwartzel, Charl",42,147,291,"6394"
"4321393","Scott, Adam",18,141,285,"6394"
"4393393","Simpson, Webb",15,144,284,"6394"
"4465393","Singh, Vijay",67,150,NA,"6394"
"4537393","Smith, Cameron",77,153,NA,"6394"
"4609393","Snedeker, Brandt",6,144,281,"6394"
"4681393","Spieth, Jordan",1,141,276,"6394"
"4753393","Stenson, Henrik",10,138,283,"6394"
"4825393","Streb, Robert",73,152,NA,"6394"
"4897393","Streelman, Kevin",25,146,287,"6394"
"4969393","Sullivan, Andy",52,146,295,"6394"
"5041393","Taylor, Vaughn",22,141,286,"6394"
"5113393","Thomas, Justin",54,147,296,"6394"
"5185393","Walker, Jimmy",56,148,NA,"6394"
"5257393","Watson, Bubba",34,144,288,"6394"
"5329393","Weir, Mike",67,150,NA,"6394"
"5401393","Westwood, Lee",42,143,291,"6394"
"5473393","Wiesberger, Bernd",46,144,293,"6394"
"5545393","Willett, Danny",6,140,281,"6394"
"5617393","Wood, Chris",36,143,289,"6394"
"1399","An, Byeong Hun",16,144,282,"6395"
"73394","Aphibarnrat, Kiradech",52,148,NA,"6395"
"145394","Berger, Daniel",23,145,285,"6395"
"217394","Bowditch, Steven",41,147,291,"6395"
"289394","Bradley, Keegan",37,144,290,"6395"
"361394","Cabrera Bello, Rafa",13,141,281,"6395"
"433394","Cabrera, Angel",60,149,NA,"6395"
"505394","Casey, Paul",41,146,291,"6395"
"577394","Clarke, Darren",60,149,NA,"6395"
"649394","Day, Jason",4,140,279,"6395"
"721394","DeChambeau, Bryson",47,146,293,"6395"
"793394","Donaldson, Jamie",79,157,NA,"6395"
"865394","Dubuisson, Victor",52,148,NA,"6395"
"937394","Dufner, Jason",75,152,NA,"6395"
"1009394","Els, Ernie",18,141,283,"6395"
"1081394","English, Harris",34,145,289,"6395"
"1153394","Fitzpatrick, Matthew",44,145,292,"6395"
"1225394","Fowler, Rickie",8,140,280,"6395"
"1297394","Garcia, Sergio",28,141,287,"6395"
"1369394","Gomez, Fabian",28,139,287,"6395"
"1441394","Grace, Branden",60,149,NA,"6395"
"1513394","Grillo, Emiliano",23,144,285,"6395"
"1585394","Haas, Bill",74,151,NA,"6395"
"1657394","Herman, Jim",60,149,NA,"6395"
"1729394","Hoffman, Charley",32,145,288,"6395"
"1801394","Holmes, J.B.",52,148,NA,"6395"
"1873394","Horschel, Billy",26,145,286,"6395"
"1945394","Immelman, Trevor",60,149,NA,"6395"
"2017394","Jaidee, Thongchai",60,149,NA,"6395"
"2089394","Johnson, Dustin",1,136,272,"6395"
"2161394","Johnson, Zach",18,145,283,"6395"
"2233394","Kaufman, Smylie",52,148,NA,"6395"
"2305394","Kaymer, Martin",37,144,290,"6395"
"2377394","Kirk, Chris",52,148,NA,"6395"
"2449394","Kisner, Kevin",22,136,284,"6395"
"2521394","Kjeldsen, Soren",16,142,282,"6395"
"2593394","Knox, Russell",69,150,NA,"6395"
"2665394","Koepka, Brooks",4,142,279,"6395"
"2737394","Kuchar, Matt",60,149,NA,"6395"
"2809394","Lahiri, Anirban",37,146,290,"6395"
"2881394","Langer, Bernhard",18,146,283,"6395"
"2953394","Lee, Danny",8,141,280,"6395"
"3025394","Leishman, Marc",37,146,290,"6395"
"3097394","Lingmerth, David",60,149,NA,"6395"
"3169394","Love III, Davis",13,141,281,"6395"
"3241394","Lowry, Shane",32,142,288,"6395"
"3313394","Mahan, Hunter",44,146,292,"6395"
"3385394","Matsuyama, Hideki",60,149,NA,"6395"
"3457394","McDowell, Graeme",26,143,286,"6395"
"3529394","McIlroy, Rory",34,143,289,"6395"
"3601394","Merritt, Troy",69,150,NA,"6395"
"3673394","Mickelson, Phil",8,138,280,"6395"
"3745394","Moore, Ryan",8,143,280,"6395"
"3817394","Na, Kevin",4,141,279,"6395"
"3889394","Oosthuizen, Louis",23,143,285,"6395"
"3961394","Piercy, Scott",78,154,NA,"6395"
"4033394","Poulter, Ian",52,148,NA,"6395"
"4105394","Reed, Patrick",52,148,NA,"6395"
"4177394","Rose, Justin",28,141,287,"6395"
"4249394","Schwartzel, Charl",8,139,280,"6395"
"4321394","Scott, Adam",2,139,273,"6395"
"4393394","Simpson, Webb",69,150,NA,"6395"
"4465394","Singh, Vijay",51,144,296,"6395"
"4537394","Smith, Cameron",41,146,291,"6395"
"4609394","Snedeker, Brandt",50,146,295,"6395"
"4681394","Spieth, Jordan",3,136,277,"6395"
"4753394","Stenson, Henrik",13,144,281,"6395"
