"Knox, Russell",1,271,"2400"
"Spieth, Jordan",1,271,"2400"
"Matsuyama, Hideki",1,270,"2401"
"Day, Jason",1,263,"2402"
"Fowler, Rickie",1,274,"2403"
"Day, Jason",1,269,"2404"
"Reed, Patrick",1,276,"2405"
"Fowler, Rickie",1,268,"2406"
"Aphibarnrat, Kiradech",1,272,"2407"
"Spieth, Jordan",1,273,"2408"
"Stenson, Henrik",1,269,"2409"
"Johnson, Dustin",1,276,"2410"
"Watson, Bubba",1,276,"2410"
"Stenson, Henrik",1,276,"2411"
"Kuchar, Matt",1,271,"2412"
"Scott, Adam",1,271,"2413"
"Sullivan, Andy",1,276,"2414"
"Wiesberger, Bernd",1,276,"2414"
"Haas, Bill",1,275,"2415"
"Mickelson, Phil",1,275,"2415"
"McIlroy, Rory",1,273,"2416"
"Stenson, Henrik",1,273,"2416"
"Day, Jason",1,272,"2417"
"Fitzpatrick, Matthew",1,272,"2418"
"Scott, Adam",1,275,"2419"
"Johnson, Dustin",1,274,"2420"
"Kuchar, Matt",1,274,"2420"
"McIlroy, Rory",1,274,"2420"
"Spieth, Jordan",1,269,"2421"
"McIlroy, Rory",1,275,"2422"
"McIlroy, Rory",1,267,"2423"
"Day, Jason",1,273,"2424"
"Day, Jason",1,264,"2425"
"Day, Jason",1,271,"2426"
"Walker, Jimmy",1,272,"2427"
"Spieth, Jordan",1,273,"2428"
"Johnson, Dustin",1,273,"2429"
"Johnson, Dustin",1,272,"2430"
"Rose, Justin",1,272,"2430"
"Watson, Bubba",1,274,"2431"
"Day, Jason",1,265,"2432"
"Watson, Bubba",1,274,"2433"
"Day, Jason",1,277,"2434"
"McIlroy, Rory",1,277,"2434"
"Willett, Danny",1,277,"2434"
"Willett, Danny",1,275,"2435"
"Matsuyama, Hideki",1,278,"2436"
"McIlroy, Rory",1,274,"2437"
"Johnson, Dustin",1,275,"2438"
"Day, Jason",1,268,"2439"
"Watson, Bubba",1,272,"2440"
"Kirk, Chris",1,273,"2441"
"Kirk, Chris",1,273,"2442"
"Day, Jason",1,275,"2443"
"Rose, Justin",1,276,"2444"
"Spieth, Jordan",1,276,"2444"
"Oosthuizen, Louis",1,275,"2445"
"McIlroy, Rory",1,273,"2446"
"Fitzpatrick, Matthew",1,274,"2447"
"McIlroy, Rory",1,274,"2448"
"Langer, Bernhard",1,274,"2449"
"Lee, Danny",1,274,"2450"
"Lowry, Shane",1,272,"2451"
"Day, Jason",1,267,"2452"
"Spieth, Jordan",1,272,"2453"
"Day, Jason",1,270,"2454"
"Spieth, Jordan",1,276,"2455"
"Day, Jason",1,272,"2456"
"Rose, Justin",1,270,"2457"
"Moore, Ryan",1,273,"2458"
"Stenson, Henrik",1,273,"2458"
"Hoffman, Charley",1,273,"2459"
"Koepka, Brooks",1,273,"2459"
"Schwartzel, Charl",1,273,"2459"
"McIlroy, Rory",1,272,"2460"
"Day, Jason",1,274,"2461"
"Day, Jason",1,274,"2462"
"Mickelson, Phil",1,265,"2463"
"Day, Jason",1,268,"2464"
"Fowler, Rickie",1,275,"2465"
"Fowler, Rickie",1,277,"2466"
"Rose, Justin",1,277,"2466"
"Fowler, Rickie",1,275,"2467"
"Fowler, Rickie",1,276,"2468"
"Johnson, Dustin",1,274,"2469"
"Walker, Jimmy",1,276,"2470"
"Johnson, Dustin",1,273,"2471"
"Snedeker, Brandt",1,273,"2472"
"Spieth, Jordan",1,273,"2472"
"Spieth, Jordan",1,277,"2473"
"Casey, Paul",1,272,"2474"
"Holmes, J.B.",1,273,"2475"
"Day, Jason",1,276,"2476"
"Piercy, Scott",1,271,"2477"
"Scott, Adam",1,274,"2478"
"Grace, Branden",1,273,"2479"
"Watson, Bubba",1,273,"2480"
"Lowry, Shane",1,275,"2481"
"English, Harris",1,277,"2482"
"Mickelson, Phil",1,270,"2483"
"Matsuyama, Hideki",1,276,"2484"
"Spieth, Jordan",1,271,"2485"
"Day, Jason",1,268,"2486"
"Oosthuizen, Louis",1,275,"2487"
"Reed, Patrick",1,275,"2487"
"Spieth, Jordan",1,274,"2488"
"Fowler, Rickie",1,270,"2489"
"Grace, Branden",1,271,"2490"
"Day, Jason",1,275,"2491"
"Mickelson, Phil",1,275,"2491"
"Stenson, Henrik",1,275,"2491"
"Scott, Adam",1,272,"2492"
"Walker, Jimmy",1,271,"2493"
"Fowler, Rickie",1,269,"2494"
"Day, Jason",1,273,"2495"
"Scott, Adam",1,270,"2496"
"Mahan, Hunter",1,270,"2497"
"Scott, Adam",1,273,"2498"
"Sullivan, Andy",1,274,"2499"
"Reed, Patrick",1,274,"2500"
"Spieth, Jordan",1,269,"2501"
"Spieth, Jordan",1,275,"2502"
"Cabrera Bello, Rafa",1,275,"2503"
"Day, Jason",1,275,"2503"
"Stenson, Henrik",1,271,"2504"
"Stenson, Henrik",1,271,"2505"
"Haas, Bill",1,275,"2506"
"Spieth, Jordan",1,271,"2507"
"Rose, Justin",1,270,"2508"
"Hoffman, Charley",1,273,"2509"
"Matsuyama, Hideki",1,272,"2510"
"Spieth, Jordan",1,272,"2510"
"Watson, Bubba",1,272,"2510"
"Spieth, Jordan",1,273,"2511"
"Mickelson, Phil",1,274,"2512"
"Kuchar, Matt",1,271,"2513"
"Scott, Adam",1,272,"2514"
"Watson, Bubba",1,268,"2515"
"Day, Jason",1,271,"2516"
"Snedeker, Brandt",1,273,"2517"
"McIlroy, Rory",1,276,"2518"
"Spieth, Jordan",1,270,"2519"
"Koepka, Brooks",1,273,"2520"
"Day, Jason",1,267,"2521"
"Na, Kevin",1,270,"2522"
"Fowler, Rickie",1,276,"2523"
"Day, Jason",1,275,"2524"
"Mickelson, Phil",1,277,"2525"
"Day, Jason",1,268,"2526"
"Watson, Bubba",1,272,"2527"
"Johnson, Dustin",1,274,"2528"
"McIlroy, Rory",1,274,"2528"
"Scott, Adam",1,274,"2528"
"Thomas, Justin",1,274,"2528"
"Watson, Bubba",1,266,"2529"
"Johnson, Dustin",1,274,"2530"
"Fowler, Rickie",1,275,"2531"
"Spieth, Jordan",1,274,"2532"
"Mickelson, Phil",1,273,"2533"
"Day, Jason",1,275,"2534"
"Leishman, Marc",1,275,"2534"
"McIlroy, Rory",1,275,"2534"
"Fowler, Rickie",1,275,"2535"
"Stenson, Henrik",1,275,"2535"
"Cabrera Bello, Rafa",1,272,"2536"
"Fowler, Rickie",1,273,"2537"
"McIlroy, Rory",1,268,"2538"
"Cabrera, Angel",1,274,"2539"
"Matsuyama, Hideki",1,270,"2540"
"Day, Jason",1,269,"2541"
"Spieth, Jordan",1,275,"2542"
"McIlroy, Rory",1,273,"2543"
"Taylor, Vaughn",1,269,"2544"
"McIlroy, Rory",1,274,"2545"
"Cabrera Bello, Rafa",1,276,"2546"
"Casey, Paul",1,272,"2547"
"Willett, Danny",1,269,"2548"
"Fowler, Rickie",1,263,"2549"
"Day, Jason",1,271,"2550"
"Fowler, Rickie",1,271,"2551"
"Rose, Justin",1,272,"2552"
"McIlroy, Rory",1,273,"2553"
"Holmes, J.B.",1,270,"2554"
"Fowler, Rickie",1,275,"2555"
"Day, Jason",1,275,"2556"
"Els, Ernie",1,275,"2557"
"Day, Jason",1,275,"2558"
"Scott, Adam",1,275,"2558"
"Day, Jason",1,274,"2559"
"Snedeker, Brandt",1,274,"2559"
"McIlroy, Rory",1,276,"2560"
"Rose, Justin",1,276,"2560"
"Fowler, Rickie",1,274,"2561"
"Mickelson, Phil",1,271,"2562"
"Spieth, Jordan",1,271,"2563"
"Day, Jason",1,267,"2564"
"Day, Jason",1,274,"2565"
"Day, Jason",1,271,"2566"
"Fowler, Rickie",1,274,"2567"
"Scott, Adam",1,273,"2568"
"Merritt, Troy",1,275,"2569"
"Holmes, J.B.",1,276,"2570"
"Spieth, Jordan",1,276,"2570"
"Casey, Paul",1,269,"2571"
"Day, Jason",1,269,"2571"
"Scott, Adam",1,271,"2572"
"Walker, Jimmy",1,274,"2573"
"Matsuyama, Hideki",1,273,"2574"
"Spieth, Jordan",1,268,"2575"
"Day, Jason",1,274,"2576"
"Rose, Justin",1,274,"2576"
"Day, Jason",1,273,"2577"
"Rose, Justin",1,267,"2578"
"Day, Jason",1,273,"2579"
"Matsuyama, Hideki",1,272,"2580"
"Matsuyama, Hideki",1,276,"2581"
"Matsuyama, Hideki",1,277,"2582"
"Spieth, Jordan",1,277,"2582"
"Casey, Paul",1,271,"2583"
"Day, Jason",1,275,"2584"
"Kaymer, Martin",1,275,"2584"
"Fowler, Rickie",1,277,"2585"
"Day, Jason",1,276,"2586"
"Day, Jason",1,270,"2587"
"Rose, Justin",1,273,"2588"
"Schwartzel, Charl",1,278,"2589"
"Spieth, Jordan",1,271,"2590"
"Day, Jason",1,264,"2591"
"Day, Jason",1,269,"2592"
"Day, Jason",1,262,"2593"
"Spieth, Jordan",1,269,"2594"
"Matsuyama, Hideki",1,272,"2595"
"Day, Jason",1,271,"2596"
"Johnson, Zach",1,274,"2597"
"Schwartzel, Charl",1,270,"2598"
"Day, Jason",1,270,"2599"
"Kisner, Kevin",1,270,"2600"
"Rose, Justin",1,273,"2601"
"Fowler, Rickie",1,278,"2602"
"Knox, Russell",1,278,"2602"
"McIlroy, Rory",1,278,"2602"
"Mickelson, Phil",1,267,"2603"
"Spieth, Jordan",1,274,"2604"
"Spieth, Jordan",1,273,"2605"
"Spieth, Jordan",1,274,"2606"
"An, Byeong Hun",1,272,"2607"
"Willett, Danny",1,273,"2608"
"Fowler, Rickie",1,277,"2609"
"Matsuyama, Hideki",1,277,"2609"
"Donaldson, Jamie",1,272,"2610"
"Kuchar, Matt",1,272,"2611"
"Spieth, Jordan",1,264,"2612"
"An, Byeong Hun",1,276,"2613"
"Day, Jason",1,273,"2614"
"McIlroy, Rory",1,273,"2614"
"Dufner, Jason",1,273,"2615"
"Fowler, Rickie",1,273,"2615"
"Day, Jason",1,267,"2616"
"Scott, Adam",1,274,"2617"
"Day, Jason",1,270,"2618"
"Mickelson, Phil",1,273,"2619"
"Rose, Justin",1,274,"2620"
"Watson, Bubba",1,270,"2621"
"Casey, Paul",1,276,"2622"
"Moore, Ryan",1,276,"2622"
"Spieth, Jordan",1,273,"2623"
"Kuchar, Matt",1,273,"2624"
"Day, Jason",1,274,"2625"
"Walker, Jimmy",1,275,"2626"
"Haas, Bill",1,273,"2627"
"Johnson, Dustin",1,273,"2627"
"Matsuyama, Hideki",1,275,"2628"
"Watson, Bubba",1,271,"2629"
"Donaldson, Jamie",1,277,"2630"
"Spieth, Jordan",1,272,"2631"
"Walker, Jimmy",1,273,"2632"
"Fowler, Rickie",1,269,"2633"
"Matsuyama, Hideki",1,271,"2634"
"Day, Jason",1,272,"2635"
"Watson, Bubba",1,272,"2636"
"Reed, Patrick",1,275,"2637"
"Haas, Bill",1,271,"2638"
"Stenson, Henrik",1,273,"2639"
"Spieth, Jordan",1,270,"2640"
"An, Byeong Hun",1,272,"2641"
"Day, Jason",1,274,"2642"
"Day, Jason",1,276,"2643"
"Lahiri, Anirban",1,276,"2643"
"Scott, Adam",1,276,"2643"
"Scott, Adam",1,268,"2644"
"Reed, Patrick",1,275,"2645"
"Stenson, Henrik",1,274,"2646"
"Watson, Bubba",1,274,"2647"
"Oosthuizen, Louis",1,273,"2648"
"Spieth, Jordan",1,273,"2648"
"Koepka, Brooks",1,272,"2649"
"Johnson, Dustin",1,272,"2650"
"Day, Jason",1,271,"2651"
"Walker, Jimmy",1,274,"2652"
"Spieth, Jordan",1,271,"2653"
"Day, Jason",1,269,"2654"
"Snedeker, Brandt",1,275,"2655"
"Watson, Bubba",1,275,"2655"
"Oosthuizen, Louis",1,274,"2656"
"McIlroy, Rory",1,274,"2657"
"Day, Jason",1,277,"2658"
"Spieth, Jordan",1,277,"2658"
"McIlroy, Rory",1,275,"2659"
"Rose, Justin",1,275,"2659"
"Matsuyama, Hideki",1,271,"2660"
"Stenson, Henrik",1,273,"2661"
"Scott, Adam",1,271,"2662"
"Day, Jason",1,271,"2663"
"Watson, Bubba",1,271,"2663"
"Matsuyama, Hideki",1,267,"2664"
"Johnson, Dustin",1,274,"2665"
"McIlroy, Rory",1,272,"2666"
"Fowler, Rickie",1,274,"2667"
"Mickelson, Phil",1,273,"2668"
"Matsuyama, Hideki",1,271,"2669"
"McIlroy, Rory",1,273,"2670"
"Spieth, Jordan",1,273,"2670"
"Day, Jason",1,273,"2671"
"Fowler, Rickie",1,273,"2671"
"Casey, Paul",1,272,"2672"
"Casey, Paul",1,275,"2673"
"Donaldson, Jamie",1,275,"2673"
"Spieth, Jordan",1,275,"2674"
"Kirk, Chris",1,270,"2675"
"Stenson, Henrik",1,270,"2675"
"Streelman, Kevin",1,266,"2676"
"Rose, Justin",1,275,"2677"
"Spieth, Jordan",1,273,"2678"
"Casey, Paul",1,274,"2679"
"Fowler, Rickie",1,274,"2679"
"McIlroy, Rory",1,270,"2680"
"Scott, Adam",1,269,"2681"
"Johnson, Dustin",1,275,"2682"
"Spieth, Jordan",1,270,"2683"
"DeChambeau, Bryson",1,274,"2684"
"Oosthuizen, Louis",1,271,"2685"
"Stenson, Henrik",1,274,"2686"
"Fowler, Rickie",1,270,"2687"
"An, Byeong Hun",1,277,"2688"
"Stenson, Henrik",1,265,"2689"
"Johnson, Dustin",1,272,"2690"
"Spieth, Jordan",1,272,"2690"
"McIlroy, Rory",1,273,"2691"
"Johnson, Zach",1,271,"2692"
"Scott, Adam",1,271,"2692"
"Mickelson, Phil",1,271,"2693"
"Snedeker, Brandt",1,275,"2694"
"Rose, Justin",1,269,"2695"
"An, Byeong Hun",1,274,"2696"
"McIlroy, Rory",1,274,"2696"
"Day, Jason",1,272,"2697"
"Day, Jason",1,267,"2698"
"Day, Jason",1,268,"2699"
"Johnson, Dustin",1,274,"2700"
"Kuchar, Matt",1,272,"2701"
"Stenson, Henrik",1,273,"2702"
"Johnson, Dustin",1,269,"2703"
"Rose, Justin",1,272,"2704"
"Wiesberger, Bernd",1,275,"2705"
"Casey, Paul",1,274,"2706"
"Kuchar, Matt",1,277,"2707"
"Rose, Justin",1,273,"2708"
"Fowler, Rickie",1,273,"2709"
"Spieth, Jordan",1,275,"2710"
"Merritt, Troy",1,273,"2711"
"Scott, Adam",1,275,"2712"
"Watson, Bubba",1,275,"2712"
"Kjeldsen, Soren",1,268,"2713"
"Grace, Branden",1,273,"2714"
"Kuchar, Matt",1,274,"2715"
"Rose, Justin",1,272,"2716"
"Cabrera Bello, Rafa",1,272,"2717"
"Koepka, Brooks",1,275,"2718"
"Matsuyama, Hideki",1,274,"2719"
"Schwartzel, Charl",1,276,"2720"
"Matsuyama, Hideki",1,271,"2721"
"Spieth, Jordan",1,274,"2722"
"Scott, Adam",1,268,"2723"
"Kisner, Kevin",1,269,"2724"
"Matsuyama, Hideki",1,274,"2725"
"McIlroy, Rory",1,274,"2726"
"Watson, Bubba",1,274,"2726"
"Spieth, Jordan",1,274,"2727"
"Spieth, Jordan",1,273,"2728"
"McIlroy, Rory",1,273,"2729"
"Scott, Adam",1,274,"2730"
"Day, Jason",1,274,"2731"
"Spieth, Jordan",1,274,"2732"
"Hoffman, Charley",1,278,"2733"
"Scott, Adam",1,278,"2733"
"Simpson, Webb",1,278,"2733"
"McIlroy, Rory",1,276,"2734"
"Leishman, Marc",1,271,"2735"
"Day, Jason",1,271,"2736"
"Kisner, Kevin",1,277,"2737"
"McIlroy, Rory",1,270,"2738"
"Smith, Cameron",1,274,"2739"
"Johnson, Dustin",1,273,"2740"
"Hoffman, Charley",1,276,"2741"
"Spieth, Jordan",1,274,"2742"
"Stenson, Henrik",1,274,"2742"
"Spieth, Jordan",1,271,"2743"
"Poulter, Ian",1,275,"2744"
"Watson, Bubba",1,267,"2745"
"Lee, Danny",1,273,"2746"
"Berger, Daniel",1,276,"2747"
"Oosthuizen, Louis",1,276,"2747"
"Spieth, Jordan",1,274,"2748"
"Moore, Ryan",1,273,"2749"
"Day, Jason",1,276,"2750"
"Johnson, Dustin",1,271,"2751"
"Fowler, Rickie",1,275,"2752"
"Watson, Bubba",1,268,"2753"
"Day, Jason",1,272,"2754"
"Schwartzel, Charl",1,274,"2755"
"Spieth, Jordan",1,271,"2756"
"Johnson, Dustin",1,276,"2757"
"Walker, Jimmy",1,276,"2758"
"Spieth, Jordan",1,276,"2759"
"Spieth, Jordan",1,266,"2760"
"Hoffman, Charley",1,274,"2761"
"Day, Jason",1,272,"2762"
"Day, Jason",1,274,"2763"
"Reed, Patrick",1,274,"2763"
"Casey, Paul",1,271,"2764"
"Johnson, Dustin",1,276,"2765"
"Kuchar, Matt",1,276,"2765"
"McIlroy, Rory",1,270,"2766"
"Fowler, Rickie",1,274,"2767"
"McIlroy, Rory",1,272,"2768"
"Rose, Justin",1,272,"2769"
"Spieth, Jordan",1,268,"2770"
"Johnson, Dustin",1,271,"2771"
"Fowler, Rickie",1,271,"2772"
"Day, Jason",1,275,"2773"
"McIlroy, Rory",1,271,"2774"
"Mickelson, Phil",1,271,"2774"
"Day, Jason",1,274,"2775"
"Kuchar, Matt",1,274,"2775"
"Day, Jason",1,270,"2776"
"Oosthuizen, Louis",1,275,"2777"
"Fowler, Rickie",1,273,"2778"
"Kuchar, Matt",1,268,"2779"
"Mickelson, Phil",1,272,"2780"
"Berger, Daniel",1,272,"2781"
"McIlroy, Rory",1,274,"2782"
"Day, Jason",1,276,"2783"
"Spieth, Jordan",1,269,"2784"
"Stenson, Henrik",1,265,"2785"
"Els, Ernie",1,276,"2786"
"Spieth, Jordan",1,266,"2787"
"Spieth, Jordan",1,267,"2788"
"Day, Jason",1,272,"2789"
"Holmes, J.B.",1,275,"2790"
"Matsuyama, Hideki",1,275,"2790"
"McIlroy, Rory",1,275,"2790"
"Mickelson, Phil",1,276,"2791"
"Day, Jason",1,270,"2792"
"Scott, Adam",1,272,"2793"
"Spieth, Jordan",1,272,"2793"
"Kuchar, Matt",1,272,"2794"
"Kirk, Chris",1,273,"2795"
"Day, Jason",1,269,"2796"
"Scott, Adam",1,272,"2797"
"Scott, Adam",1,267,"2798"
"Wiesberger, Bernd",1,274,"2799"
"Koepka, Brooks",1,275,"2800"
"Spieth, Jordan",1,270,"2801"
"Day, Jason",1,265,"2802"
"Dubuisson, Victor",1,277,"2803"
"Garcia, Sergio",1,277,"2803"
"Spieth, Jordan",1,264,"2804"
"Fowler, Rickie",1,276,"2805"
"Kirk, Chris",1,276,"2805"
"Day, Jason",1,276,"2806"
"Stenson, Henrik",1,269,"2807"
"Garcia, Sergio",1,274,"2808"
"Spieth, Jordan",1,275,"2809"
"Horschel, Billy",1,277,"2810"
"Stenson, Henrik",1,271,"2811"
"Knox, Russell",1,274,"2812"
"Scott, Adam",1,274,"2813"
"McIlroy, Rory",1,272,"2814"
"Watson, Bubba",1,272,"2814"
"Johnson, Zach",1,270,"2815"
"Scott, Adam",1,271,"2816"
"Watson, Bubba",1,275,"2817"
"Day, Jason",1,275,"2818"
"Scott, Adam",1,277,"2819"
"Stenson, Henrik",1,275,"2820"
"Garcia, Sergio",1,272,"2821"
"McIlroy, Rory",1,268,"2822"
"Day, Jason",1,276,"2823"
"Garcia, Sergio",1,270,"2824"
"An, Byeong Hun",1,272,"2825"
"Johnson, Dustin",1,272,"2825"
"Reed, Patrick",1,272,"2825"
"Day, Jason",1,264,"2826"
"McIlroy, Rory",1,270,"2827"
"McIlroy, Rory",1,273,"2828"
"Casey, Paul",1,266,"2829"
"Kirk, Chris",1,271,"2830"
"Oosthuizen, Louis",1,274,"2831"
"Spieth, Jordan",1,274,"2831"
"Day, Jason",1,267,"2832"
"Spieth, Jordan",1,272,"2833"
"Berger, Daniel",1,274,"2834"
"Dufner, Jason",1,274,"2834"
"Fowler, Rickie",1,274,"2835"
"McIlroy, Rory",1,270,"2836"
"Dufner, Jason",1,277,"2837"
"Rose, Justin",1,270,"2838"
"Grillo, Emiliano",1,272,"2839"
"Schwartzel, Charl",1,275,"2840"
"Willett, Danny",1,276,"2841"
"Willett, Danny",1,268,"2842"
"Garcia, Sergio",1,271,"2843"
"Spieth, Jordan",1,271,"2844"
"Day, Jason",1,271,"2845"
"Scott, Adam",1,274,"2846"
"Spieth, Jordan",1,274,"2846"
"Rose, Justin",1,275,"2847"
"Spieth, Jordan",1,275,"2847"
"Snedeker, Brandt",1,273,"2848"
"Johnson, Dustin",1,276,"2849"
"Scott, Adam",1,276,"2849"
"McIlroy, Rory",1,275,"2850"
"Stenson, Henrik",1,275,"2850"
"Rose, Justin",1,271,"2851"
"Spieth, Jordan",1,271,"2851"
"Matsuyama, Hideki",1,274,"2852"
"Rose, Justin",1,271,"2853"
"Fowler, Rickie",1,271,"2854"
"Thomas, Justin",1,271,"2855"
"Day, Jason",1,268,"2856"
"Matsuyama, Hideki",1,276,"2857"
"Spieth, Jordan",1,274,"2858"
"McIlroy, Rory",1,270,"2859"
"Day, Jason",1,267,"2860"
"Johnson, Dustin",1,276,"2861"
"Grace, Branden",1,270,"2862"
"Donaldson, Jamie",1,272,"2863"
"Spieth, Jordan",1,269,"2864"
"Spieth, Jordan",1,268,"2865"
"Fowler, Rickie",1,274,"2866"
"Kuchar, Matt",1,271,"2867"
"Johnson, Dustin",1,274,"2868"
"Rose, Justin",1,274,"2868"
"Day, Jason",1,276,"2869"
"Day, Jason",1,273,"2870"
"Spieth, Jordan",1,273,"2870"
"Day, Jason",1,272,"2871"
"Day, Jason",1,272,"2872"
"Rose, Justin",1,275,"2873"
"Spieth, Jordan",1,275,"2873"
"Spieth, Jordan",1,267,"2874"
"Day, Jason",1,263,"2875"
"Scott, Adam",1,263,"2876"
"Casey, Paul",1,273,"2877"
"Johnson, Dustin",1,273,"2877"
"Casey, Paul",1,276,"2878"
"Watson, Bubba",1,276,"2878"
"Fowler, Rickie",1,270,"2879"
"Haas, Bill",1,271,"2880"
"Spieth, Jordan",1,270,"2881"
"Day, Jason",1,273,"2882"
"Schwartzel, Charl",1,273,"2882"
"Spieth, Jordan",1,270,"2883"
"Casey, Paul",1,276,"2884"
"Scott, Adam",1,276,"2884"
"Snedeker, Brandt",1,272,"2885"
"Moore, Ryan",1,268,"2886"
"McIlroy, Rory",1,277,"2887"
"Day, Jason",1,269,"2888"
"Scott, Adam",1,275,"2889"
"McIlroy, Rory",1,271,"2890"
"McIlroy, Rory",1,275,"2891"
"Fowler, Rickie",1,272,"2892"
"Koepka, Brooks",1,278,"2893"
"Scott, Adam",1,278,"2893"
"Spieth, Jordan",1,278,"2893"
"Spieth, Jordan",1,275,"2894"
"Matsuyama, Hideki",1,270,"2895"
"Fowler, Rickie",1,271,"2896"
"Fowler, Rickie",1,274,"2897"
"Matsuyama, Hideki",1,274,"2897"
"Johnson, Dustin",1,274,"2898"
"Spieth, Jordan",1,273,"2899"
"Grace, Branden",1,277,"2900"
"McIlroy, Rory",1,277,"2900"
"Simpson, Webb",1,274,"2901"
"Day, Jason",1,271,"2902"
"McIlroy, Rory",1,273,"2903"
"Scott, Adam",1,272,"2904"
"Mickelson, Phil",1,272,"2905"
"Na, Kevin",1,273,"2906"
"Simpson, Webb",1,273,"2906"
"Reed, Patrick",1,275,"2907"
"Moore, Ryan",1,275,"2908"
"Day, Jason",1,273,"2909"
"Casey, Paul",1,273,"2910"
"Spieth, Jordan",1,277,"2911"
"Johnson, Dustin",1,269,"2912"
"Schwartzel, Charl",1,278,"2913"
"Stenson, Henrik",1,278,"2913"
"Reed, Patrick",1,271,"2914"
"Kisner, Kevin",1,275,"2915"
"Fowler, Rickie",1,274,"2916"
"Poulter, Ian",1,274,"2916"
"McDowell, Graeme",1,277,"2917"
"Watson, Bubba",1,277,"2917"
"Spieth, Jordan",1,268,"2918"
"Mickelson, Phil",1,275,"2919"
"Lee, Danny",1,274,"2920"
"Scott, Adam",1,274,"2920"
"Day, Jason",1,268,"2921"
"Watson, Bubba",1,275,"2922"
"Day, Jason",1,273,"2923"
"Kaymer, Martin",1,273,"2923"
"Day, Jason",1,276,"2924"
"Fowler, Rickie",1,276,"2924"
"Grace, Branden",1,276,"2924"
"Schwartzel, Charl",1,272,"2925"
"Watson, Bubba",1,272,"2925"
"Day, Jason",1,269,"2926"
"Spieth, Jordan",1,269,"2927"
"Fowler, Rickie",1,267,"2928"
"Spieth, Jordan",1,272,"2929"
"Fitzpatrick, Matthew",1,275,"2930"
"Reed, Patrick",1,275,"2930"
"Scott, Adam",1,272,"2931"
"Matsuyama, Hideki",1,273,"2932"
"Day, Jason",1,271,"2933"
"Na, Kevin",1,270,"2934"
"Spieth, Jordan",1,273,"2935"
"Watson, Bubba",1,276,"2936"
"Spieth, Jordan",1,269,"2937"
"Spieth, Jordan",1,263,"2938"
"McIlroy, Rory",1,268,"2939"
"Koepka, Brooks",1,272,"2940"
"Spieth, Jordan",1,273,"2941"
"Watson, Bubba",1,273,"2942"
"Day, Jason",1,274,"2943"
"Piercy, Scott",1,273,"2944"
"Grace, Branden",1,275,"2945"
"Casey, Paul",1,272,"2946"
"Schwartzel, Charl",1,272,"2947"
"Day, Jason",1,273,"2948"
"Oosthuizen, Louis",1,273,"2949"
"Cabrera, Angel",1,274,"2950"
"Watson, Bubba",1,273,"2951"
"Day, Jason",1,273,"2952"
"Holmes, J.B.",1,272,"2953"
"Donaldson, Jamie",1,270,"2954"
"Mickelson, Phil",1,272,"2955"
"Spieth, Jordan",1,274,"2956"
"Day, Jason",1,273,"2957"
"McIlroy, Rory",1,271,"2958"
"Wood, Chris",1,274,"2959"
"Day, Jason",1,268,"2960"
"Scott, Adam",1,271,"2961"
"Snedeker, Brandt",1,271,"2962"
"Day, Jason",1,274,"2963"
"Koepka, Brooks",1,274,"2964"
"Stenson, Henrik",1,270,"2965"
"Day, Jason",1,273,"2966"
"Day, Jason",1,272,"2967"
"Watson, Bubba",1,271,"2968"
"Kaymer, Martin",1,272,"2969"
"Watson, Bubba",1,273,"2970"
"Day, Jason",1,271,"2971"
"Koepka, Brooks",1,273,"2972"
"Scott, Adam",1,268,"2973"
"Fowler, Rickie",1,272,"2974"
"Day, Jason",1,271,"2975"
"Kirk, Chris",1,271,"2976"
"Day, Jason",1,271,"2977"
"Day, Jason",1,275,"2978"
"Kirk, Chris",1,277,"2979"
"Streb, Robert",1,272,"2980"
"Fowler, Rickie",1,274,"2981"
"Reed, Patrick",1,274,"2981"
"Rose, Justin",1,273,"2982"
"Kuchar, Matt",1,276,"2983"
"Fowler, Rickie",1,278,"2984"
"Mickelson, Phil",1,278,"2984"
"Spieth, Jordan",1,278,"2984"
"Kuchar, Matt",1,274,"2985"
"Johnson, Dustin",1,277,"2986"
"Kjeldsen, Soren",1,277,"2986"
"McIlroy, Rory",1,277,"2986"
"Haas, Bill",1,275,"2987"
"Spieth, Jordan",1,275,"2987"
"McIlroy, Rory",1,274,"2988"
"Rose, Justin",1,274,"2989"
"Spieth, Jordan",1,274,"2990"
"Mickelson, Phil",1,275,"2991"
"Watson, Bubba",1,272,"2992"
"Kuchar, Matt",1,274,"2993"
"Kaymer, Martin",1,275,"2994"
"Johnson, Dustin",1,271,"2995"
"Willett, Danny",1,272,"2996"
"Garcia, Sergio",1,274,"2997"
"DeChambeau, Bryson",1,272,"2998"
"Spieth, Jordan",1,272,"2998"
"Day, Jason",1,269,"2999"
"Stenson, Henrik",1,274,"3000"
"Fowler, Rickie",1,273,"3001"
"Scott, Adam",1,269,"3002"
"Spieth, Jordan",1,269,"3003"
"Day, Jason",1,269,"3004"
"Day, Jason",1,273,"3005"
"Johnson, Dustin",1,270,"3006"
"Day, Jason",1,264,"3007"
"Day, Jason",1,273,"3008"
"Watson, Bubba",1,266,"3009"
"Johnson, Dustin",1,271,"3010"
"Day, Jason",1,271,"3011"
"Spieth, Jordan",1,271,"3011"
"Bradley, Keegan",1,273,"3012"
