"","name","rank","friday","sunday","simulationID"
"172943","Hoffman, Charley",57,148,NA,"7044"
"180143","Holmes, J.B.",21,146,285,"7044"
"187343","Horschel, Billy",14,144,284,"7044"
"194543","Immelman, Trevor",79,158,NA,"7044"
"201743","Jaidee, Thongchai",44,142,291,"7044"
"208943","Johnson, Dustin",25,145,286,"7044"
"216143","Johnson, Zach",14,142,284,"7044"
"223343","Kaufman, Smylie",31,143,287,"7044"
"230543","Kaymer, Martin",47,146,292,"7044"
"237743","Kirk, Chris",14,145,284,"7044"
"244943","Kisner, Kevin",14,145,284,"7044"
"252143","Kjeldsen, Soren",6,137,280,"7044"
"259343","Knox, Russell",57,148,NA,"7044"
"266543","Koepka, Brooks",41,146,290,"7044"
"273743","Kuchar, Matt",4,141,279,"7044"
"280943","Lahiri, Anirban",52,145,295,"7044"
"288143","Langer, Bernhard",57,148,NA,"7044"
"295343","Lee, Danny",47,141,292,"7044"
"302543","Leishman, Marc",36,140,288,"7044"
"309743","Lingmerth, David",6,142,280,"7044"
"316943","Love III, Davis",47,145,292,"7044"
"324143","Lowry, Shane",31,137,287,"7044"
"331343","Mahan, Hunter",57,148,NA,"7044"
"338543","Matsuyama, Hideki",25,143,286,"7044"
"345743","McDowell, Graeme",67,150,NA,"7044"
"352943","McIlroy, Rory",1,136,272,"7044"
"360143","Merritt, Troy",55,147,NA,"7044"
"367343","Mickelson, Phil",67,150,NA,"7044"
"374543","Moore, Ryan",3,139,276,"7044"
"381743","Na, Kevin",25,142,286,"7044"
"388943","Oosthuizen, Louis",41,144,290,"7044"
"396143","Piercy, Scott",11,143,282,"7044"
"403343","Poulter, Ian",52,145,295,"7044"
"410543","Reed, Patrick",21,146,285,"7044"
"417743","Rose, Justin",36,144,288,"7044"
"424943","Schwartzel, Charl",72,151,NA,"7044"
"432143","Scott, Adam",4,137,279,"7044"
"439343","Simpson, Webb",31,144,287,"7044"
"446543","Singh, Vijay",72,151,NA,"7044"
"453743","Smith, Cameron",21,146,285,"7044"
"460943","Snedeker, Brandt",41,145,290,"7044"
"468143","Spieth, Jordan",12,142,283,"7044"
"475343","Stenson, Henrik",25,139,286,"7044"
"482543","Streb, Robert",12,145,283,"7044"
"489743","Streelman, Kevin",36,145,288,"7044"
"496943","Sullivan, Andy",72,151,NA,"7044"
"504143","Taylor, Vaughn",76,153,NA,"7044"
"511343","Thomas, Justin",57,148,NA,"7044"
"518543","Walker, Jimmy",44,143,291,"7044"
"525743","Watson, Bubba",14,143,284,"7044"
"532943","Weir, Mike",78,155,NA,"7044"
"540143","Westwood, Lee",52,146,295,"7044"
"547343","Wiesberger, Bernd",51,144,294,"7044"
"554543","Willett, Danny",76,153,NA,"7044"
"561743","Wood, Chris",57,148,NA,"7044"
"144","An, Byeong Hun",5,144,280,"7045"
"7344","Aphibarnrat, Kiradech",68,150,NA,"7045"
"14544","Berger, Daniel",24,143,286,"7045"
"21744","Bowditch, Steven",15,140,283,"7045"
"28944","Bradley, Keegan",35,142,288,"7045"
"36144","Cabrera Bello, Rafa",48,144,292,"7045"
"43344","Cabrera, Angel",55,147,NA,"7045"
"50544","Casey, Paul",22,143,285,"7045"
"57744","Clarke, Darren",68,150,NA,"7045"
"64944","Day, Jason",1,140,276,"7045"
"72144","DeChambeau, Bryson",79,155,NA,"7045"
"79344","Donaldson, Jamie",17,139,284,"7045"
"86544","Dubuisson, Victor",54,144,295,"7045"
"93744","Dufner, Jason",28,142,287,"7045"
"100944","Els, Ernie",11,141,282,"7045"
"108144","English, Harris",62,148,NA,"7045"
"115344","Fitzpatrick, Matthew",11,141,282,"7045"
"122544","Fowler, Rickie",35,143,288,"7045"
"129744","Garcia, Sergio",28,145,287,"7045"
"136944","Gomez, Fabian",48,143,292,"7045"
"144144","Grace, Branden",28,146,287,"7045"
"151344","Grillo, Emiliano",65,149,NA,"7045"
"158544","Haas, Bill",3,135,279,"7045"
"165744","Herman, Jim",62,148,NA,"7045"
"172944","Hoffman, Charley",17,142,284,"7045"
"180144","Holmes, J.B.",24,141,286,"7045"
"187344","Horschel, Billy",74,153,NA,"7045"
"194544","Immelman, Trevor",40,146,290,"7045"
"201744","Jaidee, Thongchai",74,153,NA,"7045"
"208944","Johnson, Dustin",55,147,NA,"7045"
"216144","Johnson, Zach",17,140,284,"7045"
"223344","Kaufman, Smylie",51,146,293,"7045"
"230544","Kaymer, Martin",5,138,280,"7045"
"237744","Kirk, Chris",40,146,290,"7045"
"244944","Kisner, Kevin",24,143,286,"7045"
"252144","Kjeldsen, Soren",17,142,284,"7045"
"259344","Knox, Russell",28,142,287,"7045"
"266544","Koepka, Brooks",39,144,289,"7045"
"273744","Kuchar, Matt",65,149,NA,"7045"
"280944","Lahiri, Anirban",74,153,NA,"7045"
"288144","Langer, Bernhard",52,143,294,"7045"
"295344","Lee, Danny",11,144,282,"7045"
"302544","Leishman, Marc",8,138,281,"7045"
"309744","Lingmerth, David",70,151,NA,"7045"
"316944","Love III, Davis",70,151,NA,"7045"
"324144","Lowry, Shane",73,152,NA,"7045"
"331344","Mahan, Hunter",65,149,NA,"7045"
"338544","Matsuyama, Hideki",44,146,291,"7045"
"345744","McDowell, Graeme",55,147,NA,"7045"
"352944","McIlroy, Rory",8,143,281,"7045"
"360144","Merritt, Troy",55,147,NA,"7045"
"367344","Mickelson, Phil",35,145,288,"7045"
"374544","Moore, Ryan",62,148,NA,"7045"
"381744","Na, Kevin",55,147,NA,"7045"
"388944","Oosthuizen, Louis",28,144,287,"7045"
"396144","Piercy, Scott",55,147,NA,"7045"
"403344","Poulter, Ian",48,143,292,"7045"
"410544","Reed, Patrick",22,142,285,"7045"
"417744","Rose, Justin",44,144,291,"7045"
"424944","Schwartzel, Charl",24,139,286,"7045"
"432144","Scott, Adam",5,136,280,"7045"
"439344","Simpson, Webb",44,146,291,"7045"
"446544","Singh, Vijay",35,145,288,"7045"
"453744","Smith, Cameron",77,154,NA,"7045"
"460944","Snedeker, Brandt",44,145,291,"7045"
"468144","Spieth, Jordan",2,142,277,"7045"
"475344","Stenson, Henrik",28,144,287,"7045"
"482544","Streb, Robert",52,145,294,"7045"
"489744","Streelman, Kevin",3,139,279,"7045"
"496944","Sullivan, Andy",15,143,283,"7045"
"504144","Taylor, Vaughn",40,144,290,"7045"
"511344","Thomas, Justin",11,142,282,"7045"
"518544","Walker, Jimmy",8,143,281,"7045"
"525744","Watson, Bubba",55,147,NA,"7045"
"532944","Weir, Mike",70,151,NA,"7045"
"540144","Westwood, Lee",28,142,287,"7045"
"547344","Wiesberger, Bernd",77,154,NA,"7045"
"554544","Willett, Danny",40,146,290,"7045"
"561744","Wood, Chris",17,139,284,"7045"
"146","An, Byeong Hun",61,149,NA,"7046"
"7345","Aphibarnrat, Kiradech",44,142,293,"7046"
"14545","Berger, Daniel",21,144,286,"7046"
"21745","Bowditch, Steven",73,152,NA,"7046"
"28945","Bradley, Keegan",54,147,303,"7046"
"36145","Cabrera Bello, Rafa",16,142,284,"7046"
"43345","Cabrera, Angel",46,146,294,"7046"
"50545","Casey, Paul",55,148,NA,"7046"
"57745","Clarke, Darren",73,152,NA,"7046"
"64945","Day, Jason",8,137,282,"7046"
"72145","DeChambeau, Bryson",69,151,NA,"7046"
"79345","Donaldson, Jamie",61,149,NA,"7046"
"86545","Dubuisson, Victor",31,146,288,"7046"
"93745","Dufner, Jason",43,147,292,"7046"
"100945","Els, Ernie",48,147,295,"7046"
"108145","English, Harris",65,150,NA,"7046"
"115345","Fitzpatrick, Matthew",79,157,NA,"7046"
"122545","Fowler, Rickie",55,148,NA,"7046"
"129745","Garcia, Sergio",55,148,NA,"7046"
"136945","Gomez, Fabian",52,147,297,"7046"
"144145","Grace, Branden",8,136,282,"7046"
"151345","Grillo, Emiliano",38,143,290,"7046"
"158545","Haas, Bill",41,142,291,"7046"
"165745","Herman, Jim",41,146,291,"7046"
"172945","Hoffman, Charley",75,153,NA,"7046"
"180145","Holmes, J.B.",21,147,286,"7046"
"187345","Horschel, Billy",61,149,NA,"7046"
"194545","Immelman, Trevor",65,150,NA,"7046"
"201745","Jaidee, Thongchai",18,144,285,"7046"
"208945","Johnson, Dustin",8,138,282,"7046"
"216145","Johnson, Zach",36,144,289,"7046"
"223345","Kaufman, Smylie",31,141,288,"7046"
"230545","Kaymer, Martin",21,145,286,"7046"
"237745","Kirk, Chris",31,147,288,"7046"
"244945","Kisner, Kevin",7,145,281,"7046"
"252145","Kjeldsen, Soren",53,147,299,"7046"
"259345","Knox, Russell",13,141,283,"7046"
"266545","Koepka, Brooks",31,145,288,"7046"
"273745","Kuchar, Matt",69,151,NA,"7046"
"280945","Lahiri, Anirban",8,141,282,"7046"
"288145","Langer, Bernhard",75,153,NA,"7046"
"295345","Lee, Danny",69,151,NA,"7046"
"302545","Leishman, Marc",6,137,280,"7046"
"309745","Lingmerth, David",65,150,NA,"7046"
"316945","Love III, Davis",55,148,NA,"7046"
"324145","Lowry, Shane",38,147,290,"7046"
"331345","Mahan, Hunter",28,142,287,"7046"
"338545","Matsuyama, Hideki",21,142,286,"7046"
"345745","McDowell, Graeme",36,144,289,"7046"
"352945","McIlroy, Rory",1,145,276,"7046"
"360145","Merritt, Troy",69,151,NA,"7046"
"367345","Mickelson, Phil",21,142,286,"7046"
"374545","Moore, Ryan",31,144,288,"7046"
"381745","Na, Kevin",48,146,295,"7046"
"388945","Oosthuizen, Louis",8,142,282,"7046"
"396145","Piercy, Scott",28,144,287,"7046"
"403345","Poulter, Ian",75,153,NA,"7046"
"410545","Reed, Patrick",4,142,279,"7046"
"417745","Rose, Justin",18,144,285,"7046"
"424945","Schwartzel, Charl",28,140,287,"7046"
"432145","Scott, Adam",4,141,279,"7046"
"439345","Simpson, Webb",78,154,NA,"7046"
"446545","Singh, Vijay",48,146,295,"7046"
"453745","Smith, Cameron",38,146,290,"7046"
"460945","Snedeker, Brandt",16,140,284,"7046"
"468145","Spieth, Jordan",2,139,277,"7046"
"475345","Stenson, Henrik",21,141,286,"7046"
"482545","Streb, Robert",61,149,NA,"7046"
"489745","Streelman, Kevin",13,137,283,"7046"
"496945","Sullivan, Andy",55,148,NA,"7046"
"504145","Taylor, Vaughn",46,145,294,"7046"
"511345","Thomas, Justin",44,146,293,"7046"
"518545","Walker, Jimmy",3,144,278,"7046"
"525745","Watson, Bubba",21,143,286,"7046"
"532945","Weir, Mike",48,142,295,"7046"
"540145","Westwood, Lee",55,148,NA,"7046"
"547345","Wiesberger, Bernd",18,144,285,"7046"
"554545","Willett, Danny",13,142,283,"7046"
"561745","Wood, Chris",65,150,NA,"7046"
"147","An, Byeong Hun",23,139,285,"7047"
"7346","Aphibarnrat, Kiradech",45,146,292,"7047"
"14546","Berger, Daniel",27,143,287,"7047"
"21746","Bowditch, Steven",50,143,299,"7047"
"28946","Bradley, Keegan",51,147,NA,"7047"
"36146","Cabrera Bello, Rafa",4,142,280,"7047"
"43346","Cabrera, Angel",67,151,NA,"7047"
"50546","Casey, Paul",26,143,286,"7047"
"57746","Clarke, Darren",60,149,NA,"7047"
"64946","Day, Jason",2,143,276,"7047"
"72146","DeChambeau, Bryson",79,155,NA,"7047"
"79346","Donaldson, Jamie",18,145,284,"7047"
"86546","Dubuisson, Victor",38,143,289,"7047"
"93746","Dufner, Jason",27,142,287,"7047"
"100946","Els, Ernie",51,147,NA,"7047"
"108146","English, Harris",1,137,275,"7047"
"115346","Fitzpatrick, Matthew",76,153,NA,"7047"
"122546","Fowler, Rickie",13,140,283,"7047"
"129746","Garcia, Sergio",4,140,280,"7047"
"136946","Gomez, Fabian",60,149,NA,"7047"
"144146","Grace, Branden",33,143,288,"7047"
"151346","Grillo, Emiliano",71,152,NA,"7047"
"158546","Haas, Bill",7,141,281,"7047"
"165746","Herman, Jim",9,142,282,"7047"
"172946","Hoffman, Charley",18,144,284,"7047"
"180146","Holmes, J.B.",67,151,NA,"7047"
"187346","Horschel, Billy",9,138,282,"7047"
"194546","Immelman, Trevor",78,154,NA,"7047"
"201746","Jaidee, Thongchai",63,150,NA,"7047"
"208946","Johnson, Dustin",3,134,277,"7047"
"216146","Johnson, Zach",13,136,283,"7047"
"223346","Kaufman, Smylie",51,147,NA,"7047"
"230546","Kaymer, Martin",33,142,288,"7047"
"237746","Kirk, Chris",9,138,282,"7047"
"244946","Kisner, Kevin",13,145,283,"7047"
"252146","Kjeldsen, Soren",18,144,284,"7047"
"259346","Knox, Russell",47,143,296,"7047"
"266546","Koepka, Brooks",13,146,283,"7047"
"273746","Kuchar, Matt",38,146,289,"7047"
"280946","Lahiri, Anirban",41,145,291,"7047"
"288146","Langer, Bernhard",41,145,291,"7047"
"295346","Lee, Danny",63,150,NA,"7047"
"302546","Leishman, Marc",18,140,284,"7047"
"309746","Lingmerth, David",27,143,287,"7047"
"316946","Love III, Davis",58,148,NA,"7047"
"324146","Lowry, Shane",33,142,288,"7047"
"331346","Mahan, Hunter",51,147,NA,"7047"
"338546","Matsuyama, Hideki",51,147,NA,"7047"
"345746","McDowell, Graeme",63,150,NA,"7047"
"352946","McIlroy, Rory",4,137,280,"7047"
"360146","Merritt, Troy",67,151,NA,"7047"
"367346","Mickelson, Phil",18,138,284,"7047"
"374546","Moore, Ryan",51,147,NA,"7047"
"381746","Na, Kevin",71,152,NA,"7047"
"388946","Oosthuizen, Louis",33,142,288,"7047"
"396146","Piercy, Scott",27,138,287,"7047"
"403346","Poulter, Ian",45,143,292,"7047"
"410546","Reed, Patrick",9,137,282,"7047"
"417746","Rose, Justin",76,153,NA,"7047"
"424946","Schwartzel, Charl",71,152,NA,"7047"
"432146","Scott, Adam",7,145,281,"7047"
"439346","Simpson, Webb",27,144,287,"7047"
"446546","Singh, Vijay",71,152,NA,"7047"
"453746","Smith, Cameron",60,149,NA,"7047"
"460946","Snedeker, Brandt",41,142,291,"7047"
"468146","Spieth, Jordan",27,146,287,"7047"
"475346","Stenson, Henrik",23,146,285,"7047"
"482546","Streb, Robert",58,148,NA,"7047"
"489746","Streelman, Kevin",67,151,NA,"7047"
"496946","Sullivan, Andy",38,143,289,"7047"
"504146","Taylor, Vaughn",71,152,NA,"7047"
"511346","Thomas, Justin",51,147,NA,"7047"
"518546","Walker, Jimmy",63,150,NA,"7047"
"525746","Watson, Bubba",13,141,283,"7047"
"532946","Weir, Mike",47,141,296,"7047"
"540146","Westwood, Lee",23,142,285,"7047"
"547346","Wiesberger, Bernd",47,142,296,"7047"
"554546","Willett, Danny",33,140,288,"7047"
"561746","Wood, Chris",41,142,291,"7047"
"148","An, Byeong Hun",37,146,289,"7048"
"7347","Aphibarnrat, Kiradech",22,141,285,"7048"
"14547","Berger, Daniel",65,149,NA,"7048"
"21747","Bowditch, Steven",65,149,NA,"7048"
"28947","Bradley, Keegan",9,142,282,"7048"
"36147","Cabrera Bello, Rafa",50,143,293,"7048"
"43347","Cabrera, Angel",76,151,NA,"7048"
"50547","Casey, Paul",31,145,288,"7048"
"57747","Clarke, Darren",68,150,NA,"7048"
"64947","Day, Jason",22,143,285,"7048"
"72147","DeChambeau, Bryson",49,147,292,"7048"
"79347","Donaldson, Jamie",42,145,290,"7048"
"86547","Dubuisson, Victor",2,144,277,"7048"
"93747","Dufner, Jason",68,150,NA,"7048"
"100947","Els, Ernie",37,147,289,"7048"
"108147","English, Harris",12,142,283,"7048"
"115347","Fitzpatrick, Matthew",58,148,NA,"7048"
"122547","Fowler, Rickie",12,144,283,"7048"
"129747","Garcia, Sergio",37,146,289,"7048"
"136947","Gomez, Fabian",58,148,NA,"7048"
"144147","Grace, Branden",12,142,283,"7048"
"151347","Grillo, Emiliano",50,147,293,"7048"
"158547","Haas, Bill",9,144,282,"7048"
"165747","Herman, Jim",12,139,283,"7048"
"172947","Hoffman, Charley",26,142,286,"7048"
"180147","Holmes, J.B.",57,145,298,"7048"
"187347","Horschel, Billy",31,146,288,"7048"
"194547","Immelman, Trevor",65,149,NA,"7048"
"201747","Jaidee, Thongchai",54,146,295,"7048"
"208947","Johnson, Dustin",4,143,280,"7048"
"216147","Johnson, Zach",42,147,290,"7048"
"223347","Kaufman, Smylie",17,142,284,"7048"
"230547","Kaymer, Martin",17,141,284,"7048"
"237747","Kirk, Chris",4,141,280,"7048"
"244947","Kisner, Kevin",31,140,288,"7048"
"252147","Kjeldsen, Soren",68,150,NA,"7048"
"259347","Knox, Russell",68,150,NA,"7048"
"266547","Koepka, Brooks",22,143,285,"7048"
"273747","Kuchar, Matt",37,146,289,"7048"
"280947","Lahiri, Anirban",58,148,NA,"7048"
"288147","Langer, Bernhard",56,146,296,"7048"
"295347","Lee, Danny",26,147,286,"7048"
"302547","Leishman, Marc",30,143,287,"7048"
"309747","Lingmerth, David",7,144,281,"7048"
"316947","Love III, Davis",58,148,NA,"7048"
"324147","Lowry, Shane",76,151,NA,"7048"
"331347","Mahan, Hunter",58,148,NA,"7048"
"338547","Matsuyama, Hideki",42,142,290,"7048"
"345747","McDowell, Graeme",26,142,286,"7048"
"352947","McIlroy, Rory",68,150,NA,"7048"
"360147","Merritt, Troy",54,146,295,"7048"
"367347","Mickelson, Phil",9,138,282,"7048"
"374547","Moore, Ryan",31,141,288,"7048"
"381747","Na, Kevin",7,142,281,"7048"
"388947","Oosthuizen, Louis",50,146,293,"7048"
"396147","Piercy, Scott",17,139,284,"7048"
"403347","Poulter, Ian",12,143,283,"7048"
"410547","Reed, Patrick",50,146,293,"7048"
"417747","Rose, Justin",42,145,290,"7048"
"424947","Schwartzel, Charl",2,137,277,"7048"
"432147","Scott, Adam",31,146,288,"7048"
"439347","Simpson, Webb",17,144,284,"7048"
"446547","Singh, Vijay",42,142,290,"7048"
"453747","Smith, Cameron",78,154,NA,"7048"
"460947","Snedeker, Brandt",58,148,NA,"7048"
"468147","Spieth, Jordan",31,146,288,"7048"
"475347","Stenson, Henrik",4,140,280,"7048"
"482547","Streb, Robert",68,150,NA,"7048"
"489747","Streelman, Kevin",26,140,286,"7048"
"496947","Sullivan, Andy",58,148,NA,"7048"
"504147","Taylor, Vaughn",68,150,NA,"7048"
"511347","Thomas, Justin",37,141,289,"7048"
"518547","Walker, Jimmy",48,147,291,"7048"
"525747","Watson, Bubba",68,150,NA,"7048"
"532947","Weir, Mike",78,154,NA,"7048"
"540147","Westwood, Lee",17,143,284,"7048"
"547347","Wiesberger, Bernd",42,138,290,"7048"
"554547","Willett, Danny",1,140,275,"7048"
"561747","Wood, Chris",22,146,285,"7048"
"149","An, Byeong Hun",14,144,285,"7049"
"7348","Aphibarnrat, Kiradech",54,144,297,"7049"
"14548","Berger, Daniel",31,142,289,"7049"
"21748","Bowditch, Steven",73,151,NA,"7049"
"28948","Bradley, Keegan",19,139,286,"7049"
"36148","Cabrera Bello, Rafa",48,146,292,"7049"
"43348","Cabrera, Angel",79,158,NA,"7049"
"50548","Casey, Paul",5,141,282,"7049"
"57748","Clarke, Darren",77,154,NA,"7049"
"64948","Day, Jason",31,145,289,"7049"
"72148","DeChambeau, Bryson",64,149,NA,"7049"
"79348","Donaldson, Jamie",64,149,NA,"7049"
"86548","Dubuisson, Victor",39,146,290,"7049"
"93748","Dufner, Jason",55,148,NA,"7049"
"100948","Els, Ernie",55,148,NA,"7049"
"108148","English, Harris",19,144,286,"7049"
"115348","Fitzpatrick, Matthew",55,148,NA,"7049"
"122548","Fowler, Rickie",39,144,290,"7049"
"129748","Garcia, Sergio",26,140,287,"7049"
"136948","Gomez, Fabian",49,147,293,"7049"
"144148","Grace, Branden",31,138,289,"7049"
"151348","Grillo, Emiliano",75,152,NA,"7049"
"158548","Haas, Bill",64,149,NA,"7049"
"165748","Herman, Jim",64,149,NA,"7049"
"172948","Hoffman, Charley",44,145,291,"7049"
"180148","Holmes, J.B.",9,140,284,"7049"
"187348","Horschel, Billy",29,142,288,"7049"
"194548","Immelman, Trevor",29,147,288,"7049"
"201748","Jaidee, Thongchai",14,141,285,"7049"
"208948","Johnson, Dustin",2,138,277,"7049"
"216148","Johnson, Zach",78,157,NA,"7049"
"223348","Kaufman, Smylie",7,134,283,"7049"
"230548","Kaymer, Martin",39,144,290,"7049"
"237748","Kirk, Chris",39,144,290,"7049"
"244948","Kisner, Kevin",7,141,283,"7049"
"252148","Kjeldsen, Soren",64,149,NA,"7049"
"259348","Knox, Russell",64,149,NA,"7049"
"266548","Koepka, Brooks",44,144,291,"7049"
"273748","Kuchar, Matt",19,143,286,"7049"
"280948","Lahiri, Anirban",64,149,NA,"7049"
"288148","Langer, Bernhard",49,145,293,"7049"
"295348","Lee, Danny",31,147,289,"7049"
"302548","Leishman, Marc",19,143,286,"7049"
"309748","Lingmerth, David",19,142,286,"7049"
"316948","Love III, Davis",49,146,293,"7049"
"324148","Lowry, Shane",14,144,285,"7049"
"331348","Mahan, Hunter",55,148,NA,"7049"
"338548","Matsuyama, Hideki",55,148,NA,"7049"
"345748","McDowell, Graeme",31,141,289,"7049"
"352948","McIlroy, Rory",19,139,286,"7049"
"360148","Merritt, Troy",19,145,286,"7049"
"367348","Mickelson, Phil",72,150,NA,"7049"
"374548","Moore, Ryan",44,146,291,"7049"
"381748","Na, Kevin",14,147,285,"7049"
"388948","Oosthuizen, Louis",9,142,284,"7049"
"396148","Piercy, Scott",55,148,NA,"7049"
"403348","Poulter, Ian",44,144,291,"7049"
"410548","Reed, Patrick",31,145,289,"7049"
"417748","Rose, Justin",55,148,NA,"7049"
"424948","Schwartzel, Charl",9,145,284,"7049"
"432148","Scott, Adam",1,138,275,"7049"
"439348","Simpson, Webb",14,140,285,"7049"
"446548","Singh, Vijay",55,148,NA,"7049"
"453748","Smith, Cameron",4,144,281,"7049"
"460948","Snedeker, Brandt",31,147,289,"7049"
"468148","Spieth, Jordan",9,143,284,"7049"
"475348","Stenson, Henrik",76,153,NA,"7049"
"482548","Streb, Robert",55,148,NA,"7049"
"489748","Streelman, Kevin",26,145,287,"7049"
"496948","Sullivan, Andy",26,147,287,"7049"
"504148","Taylor, Vaughn",64,149,NA,"7049"
"511348","Thomas, Justin",9,142,284,"7049"
"518548","Walker, Jimmy",52,145,294,"7049"
"525748","Watson, Bubba",3,142,280,"7049"
"532948","Weir, Mike",73,151,NA,"7049"
"540148","Westwood, Lee",53,144,295,"7049"
"547348","Wiesberger, Bernd",39,146,290,"7049"
"554548","Willett, Danny",31,144,289,"7049"
"561748","Wood, Chris",5,136,282,"7049"
"150","An, Byeong Hun",9,142,281,"7050"
"7349","Aphibarnrat, Kiradech",22,138,286,"7050"
"14549","Berger, Daniel",40,144,289,"7050"
"21749","Bowditch, Steven",57,148,NA,"7050"
"28949","Bradley, Keegan",70,151,NA,"7050"
"36149","Cabrera Bello, Rafa",51,147,NA,"7050"
"43349","Cabrera, Angel",41,146,290,"7050"
"50549","Casey, Paul",27,146,287,"7050"
"57749","Clarke, Darren",18,146,285,"7050"
"64949","Day, Jason",1,141,273,"7050"
"72149","DeChambeau, Bryson",22,144,286,"7050"
"79349","Donaldson, Jamie",57,148,NA,"7050"
"86549","Dubuisson, Victor",51,147,NA,"7050"
"93749","Dufner, Jason",35,144,288,"7050"
"100949","Els, Ernie",41,142,290,"7050"
"108149","English, Harris",17,145,284,"7050"
"115349","Fitzpatrick, Matthew",46,146,292,"7050"
"122549","Fowler, Rickie",35,143,288,"7050"
"129749","Garcia, Sergio",22,144,286,"7050"
"136949","Gomez, Fabian",27,142,287,"7050"
"144149","Grace, Branden",14,140,283,"7050"
"151349","Grillo, Emiliano",51,147,NA,"7050"
"158549","Haas, Bill",27,146,287,"7050"
"165749","Herman, Jim",70,151,NA,"7050"
"172949","Hoffman, Charley",22,143,286,"7050"
"180149","Holmes, J.B.",14,138,283,"7050"
"187349","Horschel, Billy",51,147,NA,"7050"
"194549","Immelman, Trevor",78,153,NA,"7050"
"201749","Jaidee, Thongchai",7,141,280,"7050"
"208949","Johnson, Dustin",5,141,279,"7050"
"216149","Johnson, Zach",57,148,NA,"7050"
"223349","Kaufman, Smylie",64,149,NA,"7050"
"230549","Kaymer, Martin",5,144,279,"7050"
"237749","Kirk, Chris",67,150,NA,"7050"
"244949","Kisner, Kevin",51,147,NA,"7050"
"252149","Kjeldsen, Soren",67,150,NA,"7050"
"259349","Knox, Russell",46,141,292,"7050"
"266549","Koepka, Brooks",35,141,288,"7050"
"273749","Kuchar, Matt",18,139,285,"7050"
"280949","Lahiri, Anirban",50,144,297,"7050"
"288149","Langer, Bernhard",79,154,NA,"7050"
"295349","Lee, Danny",18,143,285,"7050"
"302549","Leishman, Marc",41,142,290,"7050"
"309749","Lingmerth, David",64,149,NA,"7050"
"316949","Love III, Davis",70,151,NA,"7050"
"324149","Lowry, Shane",57,148,NA,"7050"
"331349","Mahan, Hunter",27,144,287,"7050"
"338549","Matsuyama, Hideki",35,142,288,"7050"
"345749","McDowell, Graeme",70,151,NA,"7050"
"352949","McIlroy, Rory",44,143,291,"7050"
"360149","Merritt, Troy",67,150,NA,"7050"
"367349","Mickelson, Phil",4,134,278,"7050"
"374549","Moore, Ryan",70,151,NA,"7050"
"381749","Na, Kevin",70,151,NA,"7050"
"388949","Oosthuizen, Louis",64,149,NA,"7050"
"396149","Piercy, Scott",18,145,285,"7050"
"403349","Poulter, Ian",57,148,NA,"7050"
"410549","Reed, Patrick",27,145,287,"7050"
"417749","Rose, Justin",27,142,287,"7050"
"424949","Schwartzel, Charl",14,137,283,"7050"
"432149","Scott, Adam",7,143,280,"7050"
"439349","Simpson, Webb",27,141,287,"7050"
"446549","Singh, Vijay",46,144,292,"7050"
"453749","Smith, Cameron",51,147,NA,"7050"
"460949","Snedeker, Brandt",13,144,282,"7050"
"468149","Spieth, Jordan",2,133,276,"7050"
"475349","Stenson, Henrik",9,145,281,"7050"
"482549","Streb, Robert",49,145,294,"7050"
"489749","Streelman, Kevin",22,139,286,"7050"
"496949","Sullivan, Andy",35,144,288,"7050"
"504149","Taylor, Vaughn",57,148,NA,"7050"
"511349","Thomas, Justin",44,146,291,"7050"
"518549","Walker, Jimmy",27,143,287,"7050"
"525749","Watson, Bubba",9,136,281,"7050"
"532949","Weir, Mike",76,152,NA,"7050"
"540149","Westwood, Lee",57,148,NA,"7050"
"547349","Wiesberger, Bernd",76,152,NA,"7050"
"554549","Willett, Danny",2,139,276,"7050"
"561749","Wood, Chris",9,142,281,"7050"
"151","An, Byeong Hun",8,142,281,"7051"
"7350","Aphibarnrat, Kiradech",69,149,NA,"7051"
"14550","Berger, Daniel",53,147,NA,"7051"
"21750","Bowditch, Steven",69,149,NA,"7051"
"28950","Bradley, Keegan",53,147,NA,"7051"
"36150","Cabrera Bello, Rafa",77,153,NA,"7051"
"43350","Cabrera, Angel",28,142,286,"7051"
"50550","Casey, Paul",22,146,285,"7051"
"57750","Clarke, Darren",74,150,NA,"7051"
"64950","Day, Jason",8,140,281,"7051"
"72150","DeChambeau, Bryson",40,141,290,"7051"
"79350","Donaldson, Jamie",3,141,277,"7051"
"86550","Dubuisson, Victor",20,142,284,"7051"
"93750","Dufner, Jason",53,147,NA,"7051"
"100950","Els, Ernie",65,148,NA,"7051"
"108150","English, Harris",37,140,289,"7051"
"115350","Fitzpatrick, Matthew",50,145,297,"7051"
"122550","Fowler, Rickie",53,147,NA,"7051"
"129750","Garcia, Sergio",40,146,290,"7051"
"136950","Gomez, Fabian",69,149,NA,"7051"
"144150","Grace, Branden",33,143,288,"7051"
"151350","Grillo, Emiliano",13,143,282,"7051"
"158550","Haas, Bill",22,146,285,"7051"
"165750","Herman, Jim",20,144,284,"7051"
"172950","Hoffman, Charley",3,138,277,"7051"
"180150","Holmes, J.B.",30,139,287,"7051"
"187350","Horschel, Billy",50,146,297,"7051"
"194550","Immelman, Trevor",53,147,NA,"7051"
"201750","Jaidee, Thongchai",53,147,NA,"7051"
