"","name","rank","friday","sunday","simulationID"
"5329165","Weir, Mike",75,153,NA,"2166"
"5401165","Westwood, Lee",67,150,NA,"2166"
"5473165","Wiesberger, Bernd",67,150,NA,"2166"
"5545165","Willett, Danny",50,144,294,"2166"
"5617165","Wood, Chris",42,143,291,"2166"
"1168","An, Byeong Hun",53,147,NA,"2167"
"73166","Aphibarnrat, Kiradech",5,140,279,"2167"
"145166","Berger, Daniel",53,147,NA,"2167"
"217166","Bowditch, Steven",72,151,NA,"2167"
"289166","Bradley, Keegan",74,152,NA,"2167"
"361166","Cabrera Bello, Rafa",69,150,NA,"2167"
"433166","Cabrera, Angel",75,153,NA,"2167"
"505166","Casey, Paul",4,137,278,"2167"
"577166","Clarke, Darren",75,153,NA,"2167"
"649166","Day, Jason",3,135,276,"2167"
"721166","DeChambeau, Bryson",32,145,288,"2167"
"793166","Donaldson, Jamie",61,148,NA,"2167"
"865166","Dubuisson, Victor",23,142,286,"2167"
"937166","Dufner, Jason",53,147,NA,"2167"
"1009166","Els, Ernie",65,149,NA,"2167"
"1081166","English, Harris",28,144,287,"2167"
"1153166","Fitzpatrick, Matthew",32,142,288,"2167"
"1225166","Fowler, Rickie",36,145,289,"2167"
"1297166","Garcia, Sergio",12,142,281,"2167"
"1369166","Gomez, Fabian",36,146,289,"2167"
"1441166","Grace, Branden",16,144,284,"2167"
"1513166","Grillo, Emiliano",16,142,284,"2167"
"1585166","Haas, Bill",61,148,NA,"2167"
"1657166","Herman, Jim",79,155,NA,"2167"
"1729166","Hoffman, Charley",53,147,NA,"2167"
"1801166","Holmes, J.B.",42,143,290,"2167"
"1873166","Horschel, Billy",2,138,275,"2167"
"1945166","Immelman, Trevor",61,148,NA,"2167"
"2017166","Jaidee, Thongchai",23,142,286,"2167"
"2089166","Johnson, Dustin",28,146,287,"2167"
"2161166","Johnson, Zach",61,148,NA,"2167"
"2233166","Kaufman, Smylie",32,145,288,"2167"
"2305166","Kaymer, Martin",42,146,290,"2167"
"2377166","Kirk, Chris",47,145,293,"2167"
"2449166","Kisner, Kevin",15,140,283,"2167"
"2521166","Kjeldsen, Soren",36,140,289,"2167"
"2593166","Knox, Russell",42,144,290,"2167"
"2665166","Koepka, Brooks",5,137,279,"2167"
"2737166","Kuchar, Matt",45,146,291,"2167"
"2809166","Lahiri, Anirban",50,143,296,"2167"
"2881166","Langer, Bernhard",78,154,NA,"2167"
"2953166","Lee, Danny",23,143,286,"2167"
"3025166","Leishman, Marc",19,143,285,"2167"
"3097166","Lingmerth, David",36,145,289,"2167"
"3169166","Love III, Davis",53,147,NA,"2167"
"3241166","Lowry, Shane",19,142,285,"2167"
"3313166","Mahan, Hunter",65,149,NA,"2167"
"3385166","Matsuyama, Hideki",36,143,289,"2167"
"3457166","McDowell, Graeme",12,142,281,"2167"
"3529166","McIlroy, Rory",8,140,280,"2167"
"3601166","Merritt, Troy",36,141,289,"2167"
"3673166","Mickelson, Phil",5,140,279,"2167"
"3745166","Moore, Ryan",72,151,NA,"2167"
"3817166","Na, Kevin",69,150,NA,"2167"
"3889166","Oosthuizen, Louis",8,135,280,"2167"
"3961166","Piercy, Scott",23,141,286,"2167"
"4033166","Poulter, Ian",23,143,286,"2167"
"4105166","Reed, Patrick",19,143,285,"2167"
"4177166","Rose, Justin",12,139,281,"2167"
"4249166","Schwartzel, Charl",32,144,288,"2167"
"4321166","Scott, Adam",53,147,NA,"2167"
"4393166","Simpson, Webb",75,153,NA,"2167"
"4465166","Singh, Vijay",50,143,296,"2167"
"4537166","Smith, Cameron",65,149,NA,"2167"
"4609166","Snedeker, Brandt",50,145,296,"2167"
"4681166","Spieth, Jordan",1,139,274,"2167"
"4753166","Stenson, Henrik",8,145,280,"2167"
"4825166","Streb, Robert",53,147,NA,"2167"
"4897166","Streelman, Kevin",46,146,292,"2167"
"4969166","Sullivan, Andy",28,144,287,"2167"
"5041166","Taylor, Vaughn",16,141,284,"2167"
"5113166","Thomas, Justin",53,147,NA,"2167"
"5185166","Walker, Jimmy",19,139,285,"2167"
"5257166","Watson, Bubba",28,144,287,"2167"
"5329166","Weir, Mike",65,149,NA,"2167"
"5401166","Westwood, Lee",49,146,295,"2167"
"5473166","Wiesberger, Bernd",47,146,293,"2167"
"5545166","Willett, Danny",69,150,NA,"2167"
"5617166","Wood, Chris",8,139,280,"2167"
"1169","An, Byeong Hun",51,146,NA,"2168"
"73167","Aphibarnrat, Kiradech",51,146,NA,"2168"
"145167","Berger, Daniel",47,145,293,"2168"
"217167","Bowditch, Steven",60,147,NA,"2168"
"289167","Bradley, Keegan",19,140,283,"2168"
"361167","Cabrera Bello, Rafa",68,149,NA,"2168"
"433167","Cabrera, Angel",28,141,286,"2168"
"505167","Casey, Paul",14,144,281,"2168"
"577167","Clarke, Darren",44,145,291,"2168"
"649167","Day, Jason",4,140,276,"2168"
"721167","DeChambeau, Bryson",43,145,290,"2168"
"793167","Donaldson, Jamie",71,150,NA,"2168"
"865167","Dubuisson, Victor",51,146,NA,"2168"
"937167","Dufner, Jason",78,153,NA,"2168"
"1009167","Els, Ernie",30,144,287,"2168"
"1081167","English, Harris",14,145,281,"2168"
"1153167","Fitzpatrick, Matthew",10,139,280,"2168"
"1225167","Fowler, Rickie",7,139,278,"2168"
"1297167","Garcia, Sergio",30,142,287,"2168"
"1369167","Gomez, Fabian",50,145,299,"2168"
"1441167","Grace, Branden",39,145,289,"2168"
"1513167","Grillo, Emiliano",19,143,283,"2168"
"1585167","Haas, Bill",65,148,NA,"2168"
"1657167","Herman, Jim",30,145,287,"2168"
"1729167","Hoffman, Charley",39,143,289,"2168"
"1801167","Holmes, J.B.",14,141,281,"2168"
"1873167","Horschel, Billy",33,142,288,"2168"
"1945167","Immelman, Trevor",51,146,NA,"2168"
"2017167","Jaidee, Thongchai",22,144,285,"2168"
"2089167","Johnson, Dustin",51,146,NA,"2168"
"2161167","Johnson, Zach",33,141,288,"2168"
"2233167","Kaufman, Smylie",49,143,296,"2168"
"2305167","Kaymer, Martin",22,144,285,"2168"
"2377167","Kirk, Chris",28,140,286,"2168"
"2449167","Kisner, Kevin",33,145,288,"2168"
"2521167","Kjeldsen, Soren",33,141,288,"2168"
"2593167","Knox, Russell",46,143,292,"2168"
"2665167","Koepka, Brooks",51,146,NA,"2168"
"2737167","Kuchar, Matt",4,141,276,"2168"
"2809167","Lahiri, Anirban",68,149,NA,"2168"
"2881167","Langer, Bernhard",79,154,NA,"2168"
"2953167","Lee, Danny",60,147,NA,"2168"
"3025167","Leishman, Marc",2,135,274,"2168"
"3097167","Lingmerth, David",18,138,282,"2168"
"3169167","Love III, Davis",33,145,288,"2168"
"3241167","Lowry, Shane",60,147,NA,"2168"
"3313167","Mahan, Hunter",60,147,NA,"2168"
"3385167","Matsuyama, Hideki",22,143,285,"2168"
"3457167","McDowell, Graeme",22,142,285,"2168"
"3529167","McIlroy, Rory",1,136,272,"2168"
"3601167","Merritt, Troy",71,150,NA,"2168"
"3673167","Mickelson, Phil",10,144,280,"2168"
"3745167","Moore, Ryan",71,150,NA,"2168"
"3817167","Na, Kevin",7,140,278,"2168"
"3889167","Oosthuizen, Louis",22,143,285,"2168"
"3961167","Piercy, Scott",51,146,NA,"2168"
"4033167","Poulter, Ian",44,144,291,"2168"
"4105167","Reed, Patrick",71,150,NA,"2168"
"4177167","Rose, Justin",33,144,288,"2168"
"4249167","Schwartzel, Charl",51,146,NA,"2168"
"4321167","Scott, Adam",2,136,274,"2168"
"4393167","Simpson, Webb",51,146,NA,"2168"
"4465167","Singh, Vijay",76,151,NA,"2168"
"4537167","Smith, Cameron",71,150,NA,"2168"
"4609167","Snedeker, Brandt",22,141,285,"2168"
"4681167","Spieth, Jordan",10,142,280,"2168"
"4753167","Stenson, Henrik",10,140,280,"2168"
"4825167","Streb, Robert",65,148,NA,"2168"
"4897167","Streelman, Kevin",68,149,NA,"2168"
"4969167","Sullivan, Andy",39,143,289,"2168"
"5041167","Taylor, Vaughn",77,152,NA,"2168"
"5113167","Thomas, Justin",47,144,293,"2168"
"5185167","Walker, Jimmy",19,140,283,"2168"
"5257167","Watson, Bubba",9,143,279,"2168"
"5329167","Weir, Mike",60,147,NA,"2168"
"5401167","Westwood, Lee",39,143,289,"2168"
"5473167","Wiesberger, Bernd",65,148,NA,"2168"
"5545167","Willett, Danny",14,142,281,"2168"
"5617167","Wood, Chris",6,135,277,"2168"
"1170","An, Byeong Hun",39,144,290,"2169"
"73168","Aphibarnrat, Kiradech",39,146,290,"2169"
"145168","Berger, Daniel",33,144,288,"2169"
"217168","Bowditch, Steven",60,148,NA,"2169"
"289168","Bradley, Keegan",55,147,NA,"2169"
"361168","Cabrera Bello, Rafa",46,143,291,"2169"
"433168","Cabrera, Angel",76,154,NA,"2169"
"505168","Casey, Paul",15,141,284,"2169"
"577168","Clarke, Darren",60,148,NA,"2169"
"649168","Day, Jason",3,140,279,"2169"
"721168","DeChambeau, Bryson",69,151,NA,"2169"
"793168","Donaldson, Jamie",47,145,292,"2169"
"865168","Dubuisson, Victor",53,146,298,"2169"
"937168","Dufner, Jason",33,145,288,"2169"
"1009168","Els, Ernie",9,145,283,"2169"
"1081168","English, Harris",26,142,287,"2169"
"1153168","Fitzpatrick, Matthew",76,154,NA,"2169"
"1225168","Fowler, Rickie",26,144,287,"2169"
"1297168","Garcia, Sergio",39,146,290,"2169"
"1369168","Gomez, Fabian",5,139,280,"2169"
"1441168","Grace, Branden",55,147,NA,"2169"
"1513168","Grillo, Emiliano",60,148,NA,"2169"
"1585168","Haas, Bill",79,155,NA,"2169"
"1657168","Herman, Jim",37,143,289,"2169"
"1729168","Hoffman, Charley",5,141,280,"2169"
"1801168","Holmes, J.B.",19,138,285,"2169"
"1873168","Horschel, Billy",39,146,290,"2169"
"1945168","Immelman, Trevor",54,144,301,"2169"
"2017168","Jaidee, Thongchai",64,150,NA,"2169"
"2089168","Johnson, Dustin",2,140,277,"2169"
"2161168","Johnson, Zach",55,147,NA,"2169"
"2233168","Kaufman, Smylie",26,143,287,"2169"
"2305168","Kaymer, Martin",9,145,283,"2169"
"2377168","Kirk, Chris",9,144,283,"2169"
"2449168","Kisner, Kevin",15,143,284,"2169"
"2521168","Kjeldsen, Soren",39,145,290,"2169"
"2593168","Knox, Russell",22,143,286,"2169"
"2665168","Koepka, Brooks",76,154,NA,"2169"
"2737168","Kuchar, Matt",7,140,282,"2169"
"2809168","Lahiri, Anirban",75,153,NA,"2169"
"2881168","Langer, Bernhard",73,152,NA,"2169"
"2953168","Lee, Danny",15,143,284,"2169"
"3025168","Leishman, Marc",69,151,NA,"2169"
"3097168","Lingmerth, David",51,146,295,"2169"
"3169168","Love III, Davis",7,146,282,"2169"
"3241168","Lowry, Shane",3,138,279,"2169"
"3313168","Mahan, Hunter",19,140,285,"2169"
"3385168","Matsuyama, Hideki",64,150,NA,"2169"
"3457168","McDowell, Graeme",55,147,NA,"2169"
"3529168","McIlroy, Rory",1,133,271,"2169"
"3601168","Merritt, Troy",26,139,287,"2169"
"3673168","Mickelson, Phil",26,145,287,"2169"
"3745168","Moore, Ryan",22,141,286,"2169"
"3817168","Na, Kevin",69,151,NA,"2169"
"3889168","Oosthuizen, Louis",9,140,283,"2169"
"3961168","Piercy, Scott",64,150,NA,"2169"
"4033168","Poulter, Ian",39,143,290,"2169"
"4105168","Reed, Patrick",33,141,288,"2169"
"4177168","Rose, Justin",50,146,294,"2169"
"4249168","Schwartzel, Charl",26,146,287,"2169"
"4321168","Scott, Adam",39,141,290,"2169"
"4393168","Simpson, Webb",52,141,296,"2169"
"4465168","Singh, Vijay",49,141,293,"2169"
"4537168","Smith, Cameron",26,141,287,"2169"
"4609168","Snedeker, Brandt",9,141,283,"2169"
"4681168","Spieth, Jordan",9,141,283,"2169"
"4753168","Stenson, Henrik",19,141,285,"2169"
"4825168","Streb, Robert",55,147,NA,"2169"
"4897168","Streelman, Kevin",47,146,292,"2169"
"4969168","Sullivan, Andy",64,150,NA,"2169"
"5041168","Taylor, Vaughn",37,145,289,"2169"
"5113168","Thomas, Justin",33,146,288,"2169"
"5185168","Walker, Jimmy",15,145,284,"2169"
"5257168","Watson, Bubba",22,142,286,"2169"
"5329168","Weir, Mike",64,150,NA,"2169"
"5401168","Westwood, Lee",22,145,286,"2169"
"5473168","Wiesberger, Bernd",60,148,NA,"2169"
"5545168","Willett, Danny",73,152,NA,"2169"
"5617168","Wood, Chris",69,151,NA,"2169"
"1171","An, Byeong Hun",48,142,293,"2170"
"73169","Aphibarnrat, Kiradech",9,140,282,"2170"
"145169","Berger, Daniel",32,147,288,"2170"
"217169","Bowditch, Steven",46,147,292,"2170"
"289169","Bradley, Keegan",26,140,286,"2170"
"361169","Cabrera Bello, Rafa",75,152,NA,"2170"
"433169","Cabrera, Angel",77,153,NA,"2170"
"505169","Casey, Paul",26,143,286,"2170"
"577169","Clarke, Darren",55,148,NA,"2170"
"649169","Day, Jason",9,142,282,"2170"
"721169","DeChambeau, Bryson",66,149,NA,"2170"
"793169","Donaldson, Jamie",72,151,NA,"2170"
"865169","Dubuisson, Victor",55,148,NA,"2170"
"937169","Dufner, Jason",26,145,286,"2170"
"1009169","Els, Ernie",37,145,289,"2170"
"1081169","English, Harris",75,152,NA,"2170"
"1153169","Fitzpatrick, Matthew",66,149,NA,"2170"
"1225169","Fowler, Rickie",70,150,NA,"2170"
"1297169","Garcia, Sergio",26,140,286,"2170"
"1369169","Gomez, Fabian",55,148,NA,"2170"
"1441169","Grace, Branden",55,148,NA,"2170"
"1513169","Grillo, Emiliano",32,145,288,"2170"
"1585169","Haas, Bill",15,143,284,"2170"
"1657169","Herman, Jim",79,155,NA,"2170"
"1729169","Hoffman, Charley",15,142,284,"2170"
"1801169","Holmes, J.B.",13,140,283,"2170"
"1873169","Horschel, Billy",66,149,NA,"2170"
"1945169","Immelman, Trevor",70,150,NA,"2170"
"2017169","Jaidee, Thongchai",20,141,285,"2170"
"2089169","Johnson, Dustin",37,142,289,"2170"
"2161169","Johnson, Zach",32,146,288,"2170"
"2233169","Kaufman, Smylie",51,146,294,"2170"
"2305169","Kaymer, Martin",7,140,280,"2170"
"2377169","Kirk, Chris",46,147,292,"2170"
"2449169","Kisner, Kevin",41,142,290,"2170"
"2521169","Kjeldsen, Soren",48,142,293,"2170"
"2593169","Knox, Russell",15,140,284,"2170"
"2665169","Koepka, Brooks",37,144,289,"2170"
"2737169","Kuchar, Matt",1,138,276,"2170"
"2809169","Lahiri, Anirban",9,145,282,"2170"
"2881169","Langer, Bernhard",32,147,288,"2170"
"2953169","Lee, Danny",20,144,285,"2170"
"3025169","Leishman, Marc",66,149,NA,"2170"
"3097169","Lingmerth, David",55,148,NA,"2170"
"3169169","Love III, Davis",32,145,288,"2170"
"3241169","Lowry, Shane",2,136,277,"2170"
"3313169","Mahan, Hunter",31,146,287,"2170"
"3385169","Matsuyama, Hideki",6,138,279,"2170"
"3457169","McDowell, Graeme",55,148,NA,"2170"
"3529169","McIlroy, Rory",15,140,284,"2170"
"3601169","Merritt, Troy",55,148,NA,"2170"
"3673169","Mickelson, Phil",20,143,285,"2170"
"3745169","Moore, Ryan",72,151,NA,"2170"
"3817169","Na, Kevin",4,142,278,"2170"
"3889169","Oosthuizen, Louis",41,144,290,"2170"
"3961169","Piercy, Scott",48,145,293,"2170"
"4033169","Poulter, Ian",41,145,290,"2170"
"4105169","Reed, Patrick",20,142,285,"2170"
"4177169","Rose, Justin",7,140,280,"2170"
"4249169","Schwartzel, Charl",20,147,285,"2170"
"4321169","Scott, Adam",2,141,277,"2170"
"4393169","Simpson, Webb",55,148,NA,"2170"
"4465169","Singh, Vijay",51,143,294,"2170"
"4537169","Smith, Cameron",4,137,278,"2170"
"4609169","Snedeker, Brandt",51,141,294,"2170"
"4681169","Spieth, Jordan",9,136,282,"2170"
"4753169","Stenson, Henrik",37,147,289,"2170"
"4825169","Streb, Robert",20,139,285,"2170"
"4897169","Streelman, Kevin",51,145,294,"2170"
"4969169","Sullivan, Andy",77,153,NA,"2170"
"5041169","Taylor, Vaughn",55,148,NA,"2170"
"5113169","Thomas, Justin",55,148,NA,"2170"
"5185169","Walker, Jimmy",55,148,NA,"2170"
"5257169","Watson, Bubba",13,137,283,"2170"
"5329169","Weir, Mike",45,147,291,"2170"
"5401169","Westwood, Lee",72,151,NA,"2170"
"5473169","Wiesberger, Bernd",15,144,284,"2170"
"5545169","Willett, Danny",26,144,286,"2170"
"5617169","Wood, Chris",41,143,290,"2170"
"1172","An, Byeong Hun",76,154,NA,"2171"
"73170","Aphibarnrat, Kiradech",57,147,NA,"2171"
"145170","Berger, Daniel",36,142,289,"2171"
"217170","Bowditch, Steven",69,150,NA,"2171"
"289170","Bradley, Keegan",69,150,NA,"2171"
"361170","Cabrera Bello, Rafa",17,145,285,"2171"
"433170","Cabrera, Angel",75,151,NA,"2171"
"505170","Casey, Paul",2,138,277,"2171"
"577170","Clarke, Darren",79,157,NA,"2171"
"649170","Day, Jason",5,140,280,"2171"
"721170","DeChambeau, Bryson",76,154,NA,"2171"
"793170","Donaldson, Jamie",42,143,291,"2171"
"865170","Dubuisson, Victor",57,147,NA,"2171"
"937170","Dufner, Jason",20,143,286,"2171"
"1009170","Els, Ernie",10,140,282,"2171"
"1081170","English, Harris",42,142,291,"2171"
"1153170","Fitzpatrick, Matthew",20,144,286,"2171"
"1225170","Fowler, Rickie",54,141,296,"2171"
"1297170","Garcia, Sergio",7,140,281,"2171"
"1369170","Gomez, Fabian",54,144,296,"2171"
"1441170","Grace, Branden",50,146,294,"2171"
"1513170","Grillo, Emiliano",50,146,294,"2171"
"1585170","Haas, Bill",20,139,286,"2171"
"1657170","Herman, Jim",27,146,287,"2171"
"1729170","Hoffman, Charley",69,150,NA,"2171"
"1801170","Holmes, J.B.",57,147,NA,"2171"
"1873170","Horschel, Billy",57,147,NA,"2171"
"1945170","Immelman, Trevor",57,147,NA,"2171"
"2017170","Jaidee, Thongchai",12,146,283,"2171"
"2089170","Johnson, Dustin",7,138,281,"2171"
"2161170","Johnson, Zach",27,143,287,"2171"
"2233170","Kaufman, Smylie",15,142,284,"2171"
"2305170","Kaymer, Martin",27,145,287,"2171"
"2377170","Kirk, Chris",56,145,299,"2171"
"2449170","Kisner, Kevin",78,156,NA,"2171"
"2521170","Kjeldsen, Soren",39,144,290,"2171"
"2593170","Knox, Russell",47,145,293,"2171"
"2665170","Koepka, Brooks",20,140,286,"2171"
"2737170","Kuchar, Matt",1,143,275,"2171"
"2809170","Lahiri, Anirban",5,144,280,"2171"
"2881170","Langer, Bernhard",10,144,282,"2171"
"2953170","Lee, Danny",57,147,NA,"2171"
"3025170","Leishman, Marc",17,143,285,"2171"
"3097170","Lingmerth, David",27,142,287,"2171"
"3169170","Love III, Davis",64,148,NA,"2171"
"3241170","Lowry, Shane",69,150,NA,"2171"
"3313170","Mahan, Hunter",65,149,NA,"2171"
"3385170","Matsuyama, Hideki",46,144,292,"2171"
"3457170","McDowell, Graeme",42,146,291,"2171"
"3529170","McIlroy, Rory",27,143,287,"2171"
"3601170","Merritt, Troy",53,145,295,"2171"
"3673170","Mickelson, Phil",34,142,288,"2171"
"3745170","Moore, Ryan",50,145,294,"2171"
"3817170","Na, Kevin",47,145,293,"2171"
"3889170","Oosthuizen, Louis",12,139,283,"2171"
"3961170","Piercy, Scott",34,139,288,"2171"
"4033170","Poulter, Ian",27,141,287,"2171"
"4105170","Reed, Patrick",65,149,NA,"2171"
"4177170","Rose, Justin",69,150,NA,"2171"
"4249170","Schwartzel, Charl",3,139,279,"2171"
"4321170","Scott, Adam",57,147,NA,"2171"
"4393170","Simpson, Webb",20,143,286,"2171"
"4465170","Singh, Vijay",39,144,290,"2171"
"4537170","Smith, Cameron",69,150,NA,"2171"
"4609170","Snedeker, Brandt",17,144,285,"2171"
"4681170","Spieth, Jordan",47,143,293,"2171"
"4753170","Stenson, Henrik",3,142,279,"2171"
"4825170","Streb, Robert",65,149,NA,"2171"
"4897170","Streelman, Kevin",42,145,291,"2171"
"4969170","Sullivan, Andy",20,145,286,"2171"
"5041170","Taylor, Vaughn",7,136,281,"2171"
"5113170","Thomas, Justin",27,142,287,"2171"
"5185170","Walker, Jimmy",36,142,289,"2171"
"5257170","Watson, Bubba",12,141,283,"2171"
"5329170","Weir, Mike",39,146,290,"2171"
"5401170","Westwood, Lee",36,145,289,"2171"
"5473170","Wiesberger, Bernd",65,149,NA,"2171"
"5545170","Willett, Danny",15,142,284,"2171"
"5617170","Wood, Chris",20,142,286,"2171"
"1173","An, Byeong Hun",55,147,NA,"2172"
"73171","Aphibarnrat, Kiradech",6,141,279,"2172"
"145171","Berger, Daniel",74,151,NA,"2172"
"217171","Bowditch, Steven",79,153,NA,"2172"
"289171","Bradley, Keegan",41,145,290,"2172"
"361171","Cabrera Bello, Rafa",11,143,281,"2172"
"433171","Cabrera, Angel",74,151,NA,"2172"
"505171","Casey, Paul",53,144,294,"2172"
"577171","Clarke, Darren",77,152,NA,"2172"
"649171","Day, Jason",5,143,278,"2172"
"721171","DeChambeau, Bryson",77,152,NA,"2172"
"793171","Donaldson, Jamie",8,141,280,"2172"
"865171","Dubuisson, Victor",70,150,NA,"2172"
"937171","Dufner, Jason",19,139,285,"2172"
"1009171","Els, Ernie",4,139,277,"2172"
"1081171","English, Harris",55,147,NA,"2172"
"1153171","Fitzpatrick, Matthew",52,144,293,"2172"
"1225171","Fowler, Rickie",16,141,284,"2172"
"1297171","Garcia, Sergio",37,146,289,"2172"
"1369171","Gomez, Fabian",60,148,NA,"2172"
"1441171","Grace, Branden",28,146,287,"2172"
"1513171","Grillo, Emiliano",49,144,292,"2172"
"1585171","Haas, Bill",16,144,284,"2172"
"1657171","Herman, Jim",74,151,NA,"2172"
"1729171","Hoffman, Charley",28,142,287,"2172"
"1801171","Holmes, J.B.",37,146,289,"2172"
"1873171","Horschel, Billy",49,145,292,"2172"
"1945171","Immelman, Trevor",70,150,NA,"2172"
"2017171","Jaidee, Thongchai",22,144,286,"2172"
"2089171","Johnson, Dustin",6,142,279,"2172"
"2161171","Johnson, Zach",37,141,289,"2172"
"2233171","Kaufman, Smylie",60,148,NA,"2172"
"2305171","Kaymer, Martin",28,145,287,"2172"
"2377171","Kirk, Chris",16,142,284,"2172"
"2449171","Kisner, Kevin",34,145,288,"2172"
"2521171","Kjeldsen, Soren",54,144,295,"2172"
"2593171","Knox, Russell",55,147,NA,"2172"
"2665171","Koepka, Brooks",41,142,290,"2172"
"2737171","Kuchar, Matt",28,145,287,"2172"
"2809171","Lahiri, Anirban",60,148,NA,"2172"
"2881171","Langer, Bernhard",55,147,NA,"2172"
"2953171","Lee, Danny",46,145,291,"2172"
"3025171","Leishman, Marc",28,144,287,"2172"
"3097171","Lingmerth, David",34,142,288,"2172"
"3169171","Love III, Davis",67,149,NA,"2172"
"3241171","Lowry, Shane",12,141,282,"2172"
"3313171","Mahan, Hunter",67,149,NA,"2172"
"3385171","Matsuyama, Hideki",2,138,275,"2172"
"3457171","McDowell, Graeme",22,146,286,"2172"
"3529171","McIlroy, Rory",60,148,NA,"2172"
"3601171","Merritt, Troy",60,148,NA,"2172"
"3673171","Mickelson, Phil",41,144,290,"2172"
"3745171","Moore, Ryan",22,144,286,"2172"
"3817171","Na, Kevin",41,145,290,"2172"
"3889171","Oosthuizen, Louis",13,139,283,"2172"
"3961171","Piercy, Scott",67,149,NA,"2172"
"4033171","Poulter, Ian",37,146,289,"2172"
"4105171","Reed, Patrick",22,143,286,"2172"
"4177171","Rose, Justin",46,139,291,"2172"
"4249171","Schwartzel, Charl",19,141,285,"2172"
"4321171","Scott, Adam",46,146,291,"2172"
"4393171","Simpson, Webb",19,140,285,"2172"
"4465171","Singh, Vijay",28,145,287,"2172"
"4537171","Smith, Cameron",34,146,288,"2172"
"4609171","Snedeker, Brandt",3,137,276,"2172"
"4681171","Spieth, Jordan",1,133,269,"2172"
"4753171","Stenson, Henrik",8,141,280,"2172"
"4825171","Streb, Robert",55,147,NA,"2172"
"4897171","Streelman, Kevin",13,140,283,"2172"
"4969171","Sullivan, Andy",60,148,NA,"2172"
"5041171","Taylor, Vaughn",41,142,290,"2172"
"5113171","Thomas, Justin",22,139,286,"2172"
"5185171","Walker, Jimmy",13,145,283,"2172"
"5257171","Watson, Bubba",8,140,280,"2172"
"5329171","Weir, Mike",70,150,NA,"2172"
"5401171","Westwood, Lee",60,148,NA,"2172"
"5473171","Wiesberger, Bernd",70,150,NA,"2172"
"5545171","Willett, Danny",49,145,292,"2172"
"5617171","Wood, Chris",22,142,286,"2172"
"1174","An, Byeong Hun",43,144,289,"2173"
"73172","Aphibarnrat, Kiradech",13,143,283,"2173"
"145172","Berger, Daniel",13,145,283,"2173"
"217172","Bowditch, Steven",63,149,NA,"2173"
"289172","Bradley, Keegan",36,145,287,"2173"
"361172","Cabrera Bello, Rafa",10,143,282,"2173"
"433172","Cabrera, Angel",67,150,NA,"2173"
"505172","Casey, Paul",52,143,293,"2173"
"577172","Clarke, Darren",69,151,NA,"2173"
"649172","Day, Jason",2,138,273,"2173"
"721172","DeChambeau, Bryson",54,147,NA,"2173"
"793172","Donaldson, Jamie",3,138,278,"2173"
"865172","Dubuisson, Victor",23,142,284,"2173"
"937172","Dufner, Jason",23,142,284,"2173"
"1009172","Els, Ernie",7,144,281,"2173"
"1081172","English, Harris",50,143,292,"2173"
"1153172","Fitzpatrick, Matthew",23,142,284,"2173"
"1225172","Fowler, Rickie",54,147,NA,"2173"
"1297172","Garcia, Sergio",44,146,290,"2173"
"1369172","Gomez, Fabian",23,140,284,"2173"
"1441172","Grace, Branden",30,145,285,"2173"
"1513172","Grillo, Emiliano",69,151,NA,"2173"
"1585172","Haas, Bill",13,143,283,"2173"
"1657172","Herman, Jim",54,147,NA,"2173"
"1729172","Hoffman, Charley",13,141,283,"2173"
"1801172","Holmes, J.B.",69,151,NA,"2173"
"1873172","Horschel, Billy",39,144,288,"2173"
"1945172","Immelman, Trevor",73,152,NA,"2173"
"2017172","Jaidee, Thongchai",48,143,291,"2173"
"2089172","Johnson, Dustin",3,135,278,"2173"
"2161172","Johnson, Zach",23,144,284,"2173"
"2233172","Kaufman, Smylie",13,140,283,"2173"
"2305172","Kaymer, Martin",13,143,283,"2173"
"2377172","Kirk, Chris",44,143,290,"2173"
"2449172","Kisner, Kevin",50,146,292,"2173"
"2521172","Kjeldsen, Soren",63,149,NA,"2173"
"2593172","Knox, Russell",23,141,284,"2173"
"2665172","Koepka, Brooks",5,143,279,"2173"
"2737172","Kuchar, Matt",36,143,287,"2173"
"2809172","Lahiri, Anirban",79,158,NA,"2173"
"2881172","Langer, Bernhard",48,146,291,"2173"
"2953172","Lee, Danny",13,142,283,"2173"
"3025172","Leishman, Marc",13,143,283,"2173"
"3097172","Lingmerth, David",54,147,NA,"2173"
"3169172","Love III, Davis",78,155,NA,"2173"
"3241172","Lowry, Shane",53,145,294,"2173"
"3313172","Mahan, Hunter",77,154,NA,"2173"
"3385172","Matsuyama, Hideki",10,142,282,"2173"
"3457172","McDowell, Graeme",59,148,NA,"2173"
"3529172","McIlroy, Rory",6,142,280,"2173"
"3601172","Merritt, Troy",30,145,285,"2173"
"3673172","Mickelson, Phil",10,143,282,"2173"
"3745172","Moore, Ryan",63,149,NA,"2173"
"3817172","Na, Kevin",7,136,281,"2173"
"3889172","Oosthuizen, Louis",33,140,286,"2173"
"3961172","Piercy, Scott",33,142,286,"2173"
"4033172","Poulter, Ian",59,148,NA,"2173"
"4105172","Reed, Patrick",44,143,290,"2173"
"4177172","Rose, Justin",39,141,288,"2173"
"4249172","Schwartzel, Charl",76,153,NA,"2173"
"4321172","Scott, Adam",1,134,269,"2173"
"4393172","Simpson, Webb",39,141,288,"2173"
