"","name","rank","friday","sunday","simulationID"
"432145","Scott, Adam",14,142,284,"9046"
"439345","Simpson, Webb",36,144,289,"9046"
"446545","Singh, Vijay",22,139,286,"9046"
"453745","Smith, Cameron",46,147,293,"9046"
"460945","Snedeker, Brandt",17,146,285,"9046"
"468145","Spieth, Jordan",74,153,NA,"9046"
"475345","Stenson, Henrik",28,140,287,"9046"
"482545","Streb, Robert",37,144,290,"9046"
"489745","Streelman, Kevin",74,153,NA,"9046"
"496945","Sullivan, Andy",66,150,NA,"9046"
"504145","Taylor, Vaughn",57,148,NA,"9046"
"511345","Thomas, Justin",66,150,NA,"9046"
"518545","Walker, Jimmy",22,140,286,"9046"
"525745","Watson, Bubba",32,141,288,"9046"
"532945","Weir, Mike",70,151,NA,"9046"
"540145","Westwood, Lee",64,149,NA,"9046"
"547345","Wiesberger, Bernd",77,154,NA,"9046"
"554545","Willett, Danny",52,139,296,"9046"
"561745","Wood, Chris",32,145,288,"9046"
"147","An, Byeong Hun",41,145,291,"9047"
"7346","Aphibarnrat, Kiradech",65,149,NA,"9047"
"14546","Berger, Daniel",23,143,287,"9047"
"21746","Bowditch, Steven",63,146,299,"9047"
"28946","Bradley, Keegan",41,147,291,"9047"
"36146","Cabrera Bello, Rafa",29,145,288,"9047"
"43346","Cabrera, Angel",65,149,NA,"9047"
"50546","Casey, Paul",33,146,289,"9047"
"57746","Clarke, Darren",73,151,NA,"9047"
"64946","Day, Jason",1,138,267,"9047"
"72146","DeChambeau, Bryson",41,145,291,"9047"
"79346","Donaldson, Jamie",46,143,292,"9047"
"86546","Dubuisson, Victor",65,149,NA,"9047"
"93746","Dufner, Jason",17,144,285,"9047"
"100946","Els, Ernie",17,144,285,"9047"
"108146","English, Harris",52,145,293,"9047"
"115346","Fitzpatrick, Matthew",46,146,292,"9047"
"122546","Fowler, Rickie",33,148,289,"9047"
"129746","Garcia, Sergio",2,141,278,"9047"
"136946","Gomez, Fabian",29,144,288,"9047"
"144146","Grace, Branden",58,146,295,"9047"
"151346","Grillo, Emiliano",33,148,289,"9047"
"158546","Haas, Bill",6,140,282,"9047"
"165746","Herman, Jim",29,145,288,"9047"
"172946","Hoffman, Charley",75,152,NA,"9047"
"180146","Holmes, J.B.",46,143,292,"9047"
"187346","Horschel, Billy",65,149,NA,"9047"
"194546","Immelman, Trevor",65,149,NA,"9047"
"201746","Jaidee, Thongchai",56,146,294,"9047"
"208946","Johnson, Dustin",6,144,282,"9047"
"216146","Johnson, Zach",46,145,292,"9047"
"223346","Kaufman, Smylie",58,145,295,"9047"
"230546","Kaymer, Martin",33,145,289,"9047"
"237746","Kirk, Chris",76,153,NA,"9047"
"244946","Kisner, Kevin",20,141,286,"9047"
"252146","Kjeldsen, Soren",61,148,297,"9047"
"259346","Knox, Russell",12,146,284,"9047"
"266546","Koepka, Brooks",20,143,286,"9047"
"273746","Kuchar, Matt",6,142,282,"9047"
"280946","Lahiri, Anirban",23,141,287,"9047"
"288146","Langer, Bernhard",71,150,NA,"9047"
"295346","Lee, Danny",52,144,293,"9047"
"302546","Leishman, Marc",41,143,291,"9047"
"309746","Lingmerth, David",71,150,NA,"9047"
"316946","Love III, Davis",33,147,289,"9047"
"324146","Lowry, Shane",23,138,287,"9047"
"331346","Mahan, Hunter",10,140,283,"9047"
"338546","Matsuyama, Hideki",46,146,292,"9047"
"345746","McDowell, Graeme",58,148,295,"9047"
"352946","McIlroy, Rory",4,145,281,"9047"
"360146","Merritt, Troy",61,147,297,"9047"
"367346","Mickelson, Phil",56,148,294,"9047"
"374546","Moore, Ryan",3,141,280,"9047"
"381746","Na, Kevin",52,146,293,"9047"
"388946","Oosthuizen, Louis",10,140,283,"9047"
"396146","Piercy, Scott",23,142,287,"9047"
"403346","Poulter, Ian",29,143,288,"9047"
"410546","Reed, Patrick",76,153,NA,"9047"
"417746","Rose, Justin",40,145,290,"9047"
"424946","Schwartzel, Charl",65,149,NA,"9047"
"432146","Scott, Adam",23,148,287,"9047"
"439346","Simpson, Webb",12,146,284,"9047"
"446546","Singh, Vijay",73,151,NA,"9047"
"453746","Smith, Cameron",76,153,NA,"9047"
"460946","Snedeker, Brandt",33,148,289,"9047"
"468146","Spieth, Jordan",17,143,285,"9047"
"475346","Stenson, Henrik",12,141,284,"9047"
"482546","Streb, Robert",52,148,293,"9047"
"489746","Streelman, Kevin",23,147,287,"9047"
"496946","Sullivan, Andy",46,141,292,"9047"
"504146","Taylor, Vaughn",12,141,284,"9047"
"511346","Thomas, Justin",4,142,281,"9047"
"518546","Walker, Jimmy",41,147,291,"9047"
"525746","Watson, Bubba",33,146,289,"9047"
"532946","Weir, Mike",76,153,NA,"9047"
"540146","Westwood, Lee",64,148,302,"9047"
"547346","Wiesberger, Bernd",6,142,282,"9047"
"554546","Willett, Danny",12,142,284,"9047"
"561746","Wood, Chris",20,143,286,"9047"
"148","An, Byeong Hun",61,148,NA,"9048"
"7347","Aphibarnrat, Kiradech",43,144,290,"9048"
"14547","Berger, Daniel",34,142,288,"9048"
"21747","Bowditch, Steven",70,150,NA,"9048"
"28947","Bradley, Keegan",49,144,294,"9048"
"36147","Cabrera Bello, Rafa",55,147,NA,"9048"
"43347","Cabrera, Angel",72,151,NA,"9048"
"50547","Casey, Paul",27,143,286,"9048"
"57747","Clarke, Darren",72,151,NA,"9048"
"64947","Day, Jason",23,140,285,"9048"
"72147","DeChambeau, Bryson",39,144,289,"9048"
"79347","Donaldson, Jamie",43,143,290,"9048"
"86547","Dubuisson, Victor",30,142,287,"9048"
"93747","Dufner, Jason",72,151,NA,"9048"
"100947","Els, Ernie",11,141,281,"9048"
"108147","English, Harris",78,155,NA,"9048"
"115347","Fitzpatrick, Matthew",2,138,277,"9048"
"122547","Fowler, Rickie",23,146,285,"9048"
"129747","Garcia, Sergio",30,146,287,"9048"
"136947","Gomez, Fabian",70,150,NA,"9048"
"144147","Grace, Branden",52,146,296,"9048"
"151347","Grillo, Emiliano",13,140,282,"9048"
"158547","Haas, Bill",52,144,296,"9048"
"165747","Herman, Jim",61,148,NA,"9048"
"172947","Hoffman, Charley",55,147,NA,"9048"
"180147","Holmes, J.B.",13,138,282,"9048"
"187347","Horschel, Billy",2,138,277,"9048"
"194547","Immelman, Trevor",39,143,289,"9048"
"201747","Jaidee, Thongchai",19,146,284,"9048"
"208947","Johnson, Dustin",1,138,275,"9048"
"216147","Johnson, Zach",34,144,288,"9048"
"223347","Kaufman, Smylie",27,143,286,"9048"
"230547","Kaymer, Martin",51,144,295,"9048"
"237747","Kirk, Chris",76,152,NA,"9048"
"244947","Kisner, Kevin",13,144,282,"9048"
"252147","Kjeldsen, Soren",46,146,291,"9048"
"259347","Knox, Russell",30,143,287,"9048"
"266547","Koepka, Brooks",19,143,284,"9048"
"273747","Kuchar, Matt",61,148,NA,"9048"
"280947","Lahiri, Anirban",30,142,287,"9048"
"288147","Langer, Bernhard",49,146,294,"9048"
"295347","Lee, Danny",27,142,286,"9048"
"302547","Leishman, Marc",11,142,281,"9048"
"309747","Lingmerth, David",48,145,292,"9048"
"316947","Love III, Davis",55,147,NA,"9048"
"324147","Lowry, Shane",66,149,NA,"9048"
"331347","Mahan, Hunter",46,144,291,"9048"
"338547","Matsuyama, Hideki",55,147,NA,"9048"
"345747","McDowell, Graeme",13,139,282,"9048"
"352947","McIlroy, Rory",18,143,283,"9048"
"360147","Merritt, Troy",19,145,284,"9048"
"367347","Mickelson, Phil",61,148,NA,"9048"
"374547","Moore, Ryan",34,146,288,"9048"
"381747","Na, Kevin",23,144,285,"9048"
"388947","Oosthuizen, Louis",7,144,279,"9048"
"396147","Piercy, Scott",34,145,288,"9048"
"403347","Poulter, Ian",54,145,299,"9048"
"410547","Reed, Patrick",2,135,277,"9048"
"417747","Rose, Justin",2,134,277,"9048"
"424947","Schwartzel, Charl",66,149,NA,"9048"
"432147","Scott, Adam",7,140,279,"9048"
"439347","Simpson, Webb",10,137,280,"9048"
"446547","Singh, Vijay",61,148,NA,"9048"
"453747","Smith, Cameron",55,147,NA,"9048"
"460947","Snedeker, Brandt",19,140,284,"9048"
"468147","Spieth, Jordan",6,136,278,"9048"
"475347","Stenson, Henrik",23,141,285,"9048"
"482547","Streb, Robert",66,149,NA,"9048"
"489747","Streelman, Kevin",34,143,288,"9048"
"496947","Sullivan, Andy",76,152,NA,"9048"
"504147","Taylor, Vaughn",7,139,279,"9048"
"511347","Thomas, Justin",39,145,289,"9048"
"518547","Walker, Jimmy",72,151,NA,"9048"
"525747","Watson, Bubba",43,146,290,"9048"
"532947","Weir, Mike",79,157,NA,"9048"
"540147","Westwood, Lee",55,147,NA,"9048"
"547347","Wiesberger, Bernd",66,149,NA,"9048"
"554547","Willett, Danny",39,145,289,"9048"
"561747","Wood, Chris",13,139,282,"9048"
"149","An, Byeong Hun",17,138,284,"9049"
"7348","Aphibarnrat, Kiradech",41,146,290,"9049"
"14548","Berger, Daniel",33,145,287,"9049"
"21748","Bowditch, Steven",72,153,NA,"9049"
"28948","Bradley, Keegan",17,145,284,"9049"
"36148","Cabrera Bello, Rafa",13,139,283,"9049"
"43348","Cabrera, Angel",36,143,288,"9049"
"50548","Casey, Paul",53,147,NA,"9049"
"57748","Clarke, Darren",77,156,NA,"9049"
"64948","Day, Jason",17,142,284,"9049"
"72148","DeChambeau, Bryson",41,146,290,"9049"
"79348","Donaldson, Jamie",36,145,288,"9049"
"86548","Dubuisson, Victor",47,144,292,"9049"
"93748","Dufner, Jason",4,140,278,"9049"
"100948","Els, Ernie",1,130,275,"9049"
"108148","English, Harris",23,144,285,"9049"
"115348","Fitzpatrick, Matthew",62,149,NA,"9049"
"122548","Fowler, Rickie",13,144,283,"9049"
"129748","Garcia, Sergio",53,147,NA,"9049"
"136948","Gomez, Fabian",77,156,NA,"9049"
"144148","Grace, Branden",33,146,287,"9049"
"151348","Grillo, Emiliano",52,146,297,"9049"
"158548","Haas, Bill",23,145,285,"9049"
"165748","Herman, Jim",76,155,NA,"9049"
"172948","Hoffman, Charley",65,150,NA,"9049"
"180148","Holmes, J.B.",36,142,288,"9049"
"187348","Horschel, Billy",4,145,278,"9049"
"194548","Immelman, Trevor",2,138,276,"9049"
"201748","Jaidee, Thongchai",69,151,NA,"9049"
"208948","Johnson, Dustin",41,141,290,"9049"
"216148","Johnson, Zach",13,141,283,"9049"
"223348","Kaufman, Smylie",28,141,286,"9049"
"230548","Kaymer, Martin",58,148,NA,"9049"
"237748","Kirk, Chris",46,144,291,"9049"
"244948","Kisner, Kevin",10,137,280,"9049"
"252148","Kjeldsen, Soren",39,146,289,"9049"
"259348","Knox, Russell",23,140,285,"9049"
"266548","Koepka, Brooks",4,146,278,"9049"
"273748","Kuchar, Matt",3,140,277,"9049"
"280948","Lahiri, Anirban",62,149,NA,"9049"
"288148","Langer, Bernhard",53,147,NA,"9049"
"295348","Lee, Danny",53,147,NA,"9049"
"302548","Leishman, Marc",50,144,296,"9049"
"309748","Lingmerth, David",58,148,NA,"9049"
"316948","Love III, Davis",72,153,NA,"9049"
"324148","Lowry, Shane",28,144,286,"9049"
"331348","Mahan, Hunter",62,149,NA,"9049"
"338548","Matsuyama, Hideki",74,154,NA,"9049"
"345748","McDowell, Graeme",53,147,NA,"9049"
"352948","McIlroy, Rory",10,139,280,"9049"
"360148","Merritt, Troy",65,150,NA,"9049"
"367348","Mickelson, Phil",39,143,289,"9049"
"374548","Moore, Ryan",12,140,281,"9049"
"381748","Na, Kevin",58,148,NA,"9049"
"388948","Oosthuizen, Louis",17,139,284,"9049"
"396148","Piercy, Scott",47,142,292,"9049"
"403348","Poulter, Ian",4,138,278,"9049"
"410548","Reed, Patrick",9,139,279,"9049"
"417748","Rose, Justin",28,143,286,"9049"
"424948","Schwartzel, Charl",23,141,285,"9049"
"432148","Scott, Adam",49,146,293,"9049"
"439348","Simpson, Webb",28,145,286,"9049"
"446548","Singh, Vijay",41,146,290,"9049"
"453748","Smith, Cameron",65,150,NA,"9049"
"460948","Snedeker, Brandt",33,145,287,"9049"
"468148","Spieth, Jordan",4,134,278,"9049"
"475348","Stenson, Henrik",50,146,296,"9049"
"482548","Streb, Robert",58,148,NA,"9049"
"489748","Streelman, Kevin",69,151,NA,"9049"
"496948","Sullivan, Andy",74,154,NA,"9049"
"504148","Taylor, Vaughn",13,140,283,"9049"
"511348","Thomas, Justin",17,136,284,"9049"
"518548","Walker, Jimmy",23,141,285,"9049"
"525748","Watson, Bubba",28,143,286,"9049"
"532948","Weir, Mike",65,150,NA,"9049"
"540148","Westwood, Lee",69,151,NA,"9049"
"547348","Wiesberger, Bernd",41,145,290,"9049"
"554548","Willett, Danny",17,144,284,"9049"
"561748","Wood, Chris",79,158,NA,"9049"
"150","An, Byeong Hun",27,143,286,"9050"
"7349","Aphibarnrat, Kiradech",11,142,281,"9050"
"14549","Berger, Daniel",9,140,280,"9050"
"21749","Bowditch, Steven",75,152,NA,"9050"
"28949","Bradley, Keegan",20,144,285,"9050"
"36149","Cabrera Bello, Rafa",56,147,NA,"9050"
"43349","Cabrera, Angel",75,152,NA,"9050"
"50549","Casey, Paul",28,146,287,"9050"
"57749","Clarke, Darren",63,149,NA,"9050"
"64949","Day, Jason",12,144,282,"9050"
"72149","DeChambeau, Bryson",73,150,NA,"9050"
"79349","Donaldson, Jamie",28,144,287,"9050"
"86549","Dubuisson, Victor",41,145,290,"9050"
"93749","Dufner, Jason",63,149,NA,"9050"
"100949","Els, Ernie",5,142,278,"9050"
"108149","English, Harris",52,145,296,"9050"
"115349","Fitzpatrick, Matthew",79,158,NA,"9050"
"122549","Fowler, Rickie",28,141,287,"9050"
"129749","Garcia, Sergio",28,142,287,"9050"
"136949","Gomez, Fabian",55,145,298,"9050"
"144149","Grace, Branden",20,144,285,"9050"
"151349","Grillo, Emiliano",73,150,NA,"9050"
"158549","Haas, Bill",41,146,290,"9050"
"165749","Herman, Jim",48,146,294,"9050"
"172949","Hoffman, Charley",75,152,NA,"9050"
"180149","Holmes, J.B.",6,141,279,"9050"
"187349","Horschel, Billy",52,144,296,"9050"
"194549","Immelman, Trevor",63,149,NA,"9050"
"201749","Jaidee, Thongchai",41,143,290,"9050"
"208949","Johnson, Dustin",28,145,287,"9050"
"216149","Johnson, Zach",63,149,NA,"9050"
"223349","Kaufman, Smylie",48,145,294,"9050"
"230549","Kaymer, Martin",63,149,NA,"9050"
"237749","Kirk, Chris",20,142,285,"9050"
"244949","Kisner, Kevin",56,147,NA,"9050"
"252149","Kjeldsen, Soren",56,147,NA,"9050"
"259349","Knox, Russell",61,148,NA,"9050"
"266549","Koepka, Brooks",63,149,NA,"9050"
"273749","Kuchar, Matt",3,141,276,"9050"
"280949","Lahiri, Anirban",35,143,288,"9050"
"288149","Langer, Bernhard",28,142,287,"9050"
"295349","Lee, Danny",35,144,288,"9050"
"302549","Leishman, Marc",39,141,289,"9050"
"309749","Lingmerth, David",52,146,296,"9050"
"316949","Love III, Davis",61,148,NA,"9050"
"324149","Lowry, Shane",78,153,NA,"9050"
"331349","Mahan, Hunter",63,149,NA,"9050"
"338549","Matsuyama, Hideki",9,139,280,"9050"
"345749","McDowell, Graeme",56,147,NA,"9050"
"352949","McIlroy, Rory",2,139,275,"9050"
"360149","Merritt, Troy",41,138,290,"9050"
"367349","Mickelson, Phil",6,140,279,"9050"
"374549","Moore, Ryan",20,142,285,"9050"
"381749","Na, Kevin",16,146,284,"9050"
"388949","Oosthuizen, Louis",63,149,NA,"9050"
"396149","Piercy, Scott",16,144,284,"9050"
"403349","Poulter, Ian",41,146,290,"9050"
"410549","Reed, Patrick",6,140,279,"9050"
"417749","Rose, Justin",1,136,274,"9050"
"424949","Schwartzel, Charl",20,142,285,"9050"
"432149","Scott, Adam",3,136,276,"9050"
"439349","Simpson, Webb",56,147,NA,"9050"
"446549","Singh, Vijay",50,146,295,"9050"
"453749","Smith, Cameron",63,149,NA,"9050"
"460949","Snedeker, Brandt",12,144,282,"9050"
"468149","Spieth, Jordan",41,145,290,"9050"
"475349","Stenson, Henrik",16,144,284,"9050"
"482549","Streb, Robert",39,142,289,"9050"
"489749","Streelman, Kevin",28,145,287,"9050"
"496949","Sullivan, Andy",15,138,283,"9050"
"504149","Taylor, Vaughn",47,146,291,"9050"
"511349","Thomas, Justin",16,140,284,"9050"
"518549","Walker, Jimmy",20,143,285,"9050"
"525749","Watson, Bubba",12,143,282,"9050"
"532949","Weir, Mike",63,149,NA,"9050"
"540149","Westwood, Lee",50,145,295,"9050"
"547349","Wiesberger, Bernd",35,143,288,"9050"
"554549","Willett, Danny",20,145,285,"9050"
"561749","Wood, Chris",35,144,288,"9050"
"151","An, Byeong Hun",49,145,296,"9051"
"7350","Aphibarnrat, Kiradech",60,148,NA,"9051"
"14550","Berger, Daniel",60,148,NA,"9051"
"21750","Bowditch, Steven",70,150,NA,"9051"
"28950","Bradley, Keegan",52,147,NA,"9051"
"36150","Cabrera Bello, Rafa",74,151,NA,"9051"
"43350","Cabrera, Angel",52,147,NA,"9051"
"50550","Casey, Paul",34,137,287,"9051"
"57750","Clarke, Darren",46,146,292,"9051"
"64950","Day, Jason",2,135,271,"9051"
"72150","DeChambeau, Bryson",60,148,NA,"9051"
"79350","Donaldson, Jamie",40,142,289,"9051"
"86550","Dubuisson, Victor",60,148,NA,"9051"
"93750","Dufner, Jason",14,140,281,"9051"
"100950","Els, Ernie",76,152,NA,"9051"
"108150","English, Harris",52,147,NA,"9051"
"115350","Fitzpatrick, Matthew",4,135,275,"9051"
"122550","Fowler, Rickie",14,141,281,"9051"
"129750","Garcia, Sergio",9,139,280,"9051"
"136950","Gomez, Fabian",21,144,282,"9051"
"144150","Grace, Branden",3,142,274,"9051"
"151350","Grillo, Emiliano",52,147,NA,"9051"
"158550","Haas, Bill",48,145,294,"9051"
"165750","Herman, Jim",45,143,291,"9051"
"172950","Hoffman, Charley",9,134,280,"9051"
"180150","Holmes, J.B.",28,144,285,"9051"
"187350","Horschel, Billy",60,148,NA,"9051"
"194550","Immelman, Trevor",52,147,NA,"9051"
"201750","Jaidee, Thongchai",28,141,285,"9051"
"208950","Johnson, Dustin",8,142,279,"9051"
"216150","Johnson, Zach",21,145,282,"9051"
"223350","Kaufman, Smylie",37,145,288,"9051"
"230550","Kaymer, Martin",33,137,286,"9051"
"237750","Kirk, Chris",52,147,NA,"9051"
"244950","Kisner, Kevin",52,147,NA,"9051"
"252150","Kjeldsen, Soren",14,141,281,"9051"
"259350","Knox, Russell",68,149,NA,"9051"
"266550","Koepka, Brooks",21,135,282,"9051"
"273750","Kuchar, Matt",47,146,293,"9051"
"280950","Lahiri, Anirban",34,143,287,"9051"
"288150","Langer, Bernhard",78,154,NA,"9051"
"295350","Lee, Danny",49,146,296,"9051"
"302550","Leishman, Marc",1,130,267,"9051"
"309750","Lingmerth, David",60,148,NA,"9051"
"316950","Love III, Davis",28,142,285,"9051"
"324150","Lowry, Shane",9,146,280,"9051"
"331350","Mahan, Hunter",9,138,280,"9051"
"338550","Matsuyama, Hideki",25,140,284,"9051"
"345750","McDowell, Graeme",37,142,288,"9051"
"352950","McIlroy, Rory",4,140,275,"9051"
"360150","Merritt, Troy",34,144,287,"9051"
"367350","Mickelson, Phil",25,144,284,"9051"
"374550","Moore, Ryan",25,145,284,"9051"
"381750","Na, Kevin",74,151,NA,"9051"
"388950","Oosthuizen, Louis",40,145,289,"9051"
"396150","Piercy, Scott",70,150,NA,"9051"
"403350","Poulter, Ian",68,149,NA,"9051"
"410550","Reed, Patrick",14,138,281,"9051"
"417750","Rose, Justin",14,146,281,"9051"
"424950","Schwartzel, Charl",6,140,277,"9051"
"432150","Scott, Adam",14,141,281,"9051"
"439350","Simpson, Webb",43,142,290,"9051"
"446550","Singh, Vijay",40,146,289,"9051"
"453750","Smith, Cameron",51,144,298,"9051"
"460950","Snedeker, Brandt",37,139,288,"9051"
"468150","Spieth, Jordan",21,144,282,"9051"
"475350","Stenson, Henrik",7,140,278,"9051"
"482550","Streb, Robert",70,150,NA,"9051"
"489750","Streelman, Kevin",60,148,NA,"9051"
"496950","Sullivan, Andy",52,147,NA,"9051"
"504150","Taylor, Vaughn",70,150,NA,"9051"
"511350","Thomas, Justin",43,143,290,"9051"
"518550","Walker, Jimmy",9,140,280,"9051"
"525750","Watson, Bubba",14,142,281,"9051"
"532950","Weir, Mike",77,153,NA,"9051"
"540150","Westwood, Lee",78,154,NA,"9051"
"547350","Wiesberger, Bernd",60,148,NA,"9051"
"554550","Willett, Danny",28,143,285,"9051"
"561750","Wood, Chris",28,143,285,"9051"
"152","An, Byeong Hun",24,144,288,"9052"
"7351","Aphibarnrat, Kiradech",47,143,295,"9052"
"14551","Berger, Daniel",34,142,290,"9052"
"21751","Bowditch, Steven",52,147,NA,"9052"
"28951","Bradley, Keegan",57,148,NA,"9052"
"36151","Cabrera Bello, Rafa",3,141,277,"9052"
"43351","Cabrera, Angel",52,147,NA,"9052"
"50551","Casey, Paul",57,148,NA,"9052"
"57751","Clarke, Darren",57,148,NA,"9052"
"64951","Day, Jason",8,137,280,"9052"
"72151","DeChambeau, Bryson",64,149,NA,"9052"
"79351","Donaldson, Jamie",64,149,NA,"9052"
"86551","Dubuisson, Victor",24,142,288,"9052"
"93751","Dufner, Jason",64,149,NA,"9052"
"100951","Els, Ernie",69,150,NA,"9052"
"108151","English, Harris",45,146,293,"9052"
"115351","Fitzpatrick, Matthew",37,145,291,"9052"
"122551","Fowler, Rickie",5,138,278,"9052"
"129751","Garcia, Sergio",37,146,291,"9052"
"136951","Gomez, Fabian",37,145,291,"9052"
"144151","Grace, Branden",52,147,NA,"9052"
"151351","Grillo, Emiliano",29,145,289,"9052"
"158551","Haas, Bill",71,151,NA,"9052"
"165751","Herman, Jim",78,153,NA,"9052"
"172951","Hoffman, Charley",8,145,280,"9052"
"180151","Holmes, J.B.",21,141,286,"9052"
"187351","Horschel, Billy",57,148,NA,"9052"
"194551","Immelman, Trevor",37,146,291,"9052"
"201751","Jaidee, Thongchai",44,140,292,"9052"
"208951","Johnson, Dustin",2,136,276,"9052"
"216151","Johnson, Zach",18,143,285,"9052"
"223351","Kaufman, Smylie",64,149,NA,"9052"
"230551","Kaymer, Martin",11,145,281,"9052"
"237751","Kirk, Chris",17,137,284,"9052"
"244951","Kisner, Kevin",11,140,281,"9052"
"252151","Kjeldsen, Soren",18,145,285,"9052"
"259351","Knox, Russell",69,150,NA,"9052"
"266551","Koepka, Brooks",15,138,283,"9052"
"273751","Kuchar, Matt",29,142,289,"9052"
"280951","Lahiri, Anirban",71,151,NA,"9052"
"288151","Langer, Bernhard",71,151,NA,"9052"
"295351","Lee, Danny",29,146,289,"9052"
"302551","Leishman, Marc",18,143,285,"9052"
"309751","Lingmerth, David",37,146,291,"9052"
"316951","Love III, Davis",52,147,NA,"9052"
"324151","Lowry, Shane",29,140,289,"9052"
"331351","Mahan, Hunter",7,136,279,"9052"
"338551","Matsuyama, Hideki",15,142,283,"9052"
"345751","McDowell, Graeme",46,145,294,"9052"
"352951","McIlroy, Rory",1,140,271,"9052"
"360151","Merritt, Troy",64,149,NA,"9052"
"367351","Mickelson, Phil",24,143,288,"9052"
"374551","Moore, Ryan",29,145,289,"9052"
"381751","Na, Kevin",21,143,286,"9052"
"388951","Oosthuizen, Louis",11,136,281,"9052"
"396151","Piercy, Scott",47,146,295,"9052"
"403351","Poulter, Ian",34,144,290,"9052"
"410551","Reed, Patrick",52,147,NA,"9052"
"417751","Rose, Justin",47,143,295,"9052"
"424951","Schwartzel, Charl",14,141,282,"9052"
"432151","Scott, Adam",76,152,NA,"9052"
"439351","Simpson, Webb",51,145,297,"9052"
"446551","Singh, Vijay",57,148,NA,"9052"
"453751","Smith, Cameron",24,145,288,"9052"
"460951","Snedeker, Brandt",8,142,280,"9052"
"468151","Spieth, Jordan",3,141,277,"9052"
"475351","Stenson, Henrik",24,145,288,"9052"
"482551","Streb, Robert",23,143,287,"9052"
"489751","Streelman, Kevin",37,142,291,"9052"
"496951","Sullivan, Andy",78,153,NA,"9052"
"504151","Taylor, Vaughn",37,146,291,"9052"
"511351","Thomas, Justin",71,151,NA,"9052"
"518551","Walker, Jimmy",5,139,278,"9052"
"525751","Watson, Bubba",57,148,NA,"9052"
"532951","Weir, Mike",76,152,NA,"9052"
"540151","Westwood, Lee",71,151,NA,"9052"
"547351","Wiesberger, Bernd",34,145,290,"9052"
"554551","Willett, Danny",47,146,295,"9052"
"561751","Wood, Chris",57,148,NA,"9052"
"153","An, Byeong Hun",58,148,NA,"9053"
"7352","Aphibarnrat, Kiradech",34,145,288,"9053"
"14552","Berger, Daniel",31,145,287,"9053"
"21752","Bowditch, Steven",69,150,NA,"9053"
"28952","Bradley, Keegan",4,139,277,"9053"
"36152","Cabrera Bello, Rafa",26,145,286,"9053"
"43352","Cabrera, Angel",69,150,NA,"9053"
"50552","Casey, Paul",34,140,288,"9053"
"57752","Clarke, Darren",58,148,NA,"9053"
"64952","Day, Jason",25,142,285,"9053"
"72152","DeChambeau, Bryson",58,148,NA,"9053"
"79352","Donaldson, Jamie",41,140,290,"9053"
"86552","Dubuisson, Victor",18,138,283,"9053"
"93752","Dufner, Jason",69,150,NA,"9053"
"100952","Els, Ernie",18,141,283,"9053"
"108152","English, Harris",53,147,NA,"9053"
"115352","Fitzpatrick, Matthew",67,149,NA,"9053"
"122552","Fowler, Rickie",3,138,276,"9053"
"129752","Garcia, Sergio",26,144,286,"9053"
"136952","Gomez, Fabian",58,148,NA,"9053"
"144152","Grace, Branden",9,138,280,"9053"
"151352","Grillo, Emiliano",46,141,292,"9053"
"158552","Haas, Bill",12,145,282,"9053"
"165752","Herman, Jim",58,148,NA,"9053"
"172952","Hoffman, Charley",34,136,288,"9053"
"180152","Holmes, J.B.",12,139,282,"9053"
"187352","Horschel, Billy",77,153,NA,"9053"
"194552","Immelman, Trevor",53,147,NA,"9053"
"201752","Jaidee, Thongchai",7,142,279,"9053"
"208952","Johnson, Dustin",11,142,281,"9053"
"216152","Johnson, Zach",6,139,278,"9053"
"223352","Kaufman, Smylie",22,142,284,"9053"
"230552","Kaymer, Martin",22,140,284,"9053"
"237752","Kirk, Chris",41,140,290,"9053"
"244952","Kisner, Kevin",58,148,NA,"9053"
"252152","Kjeldsen, Soren",38,140,289,"9053"
"259352","Knox, Russell",69,150,NA,"9053"
"266552","Koepka, Brooks",74,151,NA,"9053"
"273752","Kuchar, Matt",4,135,277,"9053"
"280952","Lahiri, Anirban",53,147,NA,"9053"
"288152","Langer, Bernhard",79,156,NA,"9053"
"295352","Lee, Danny",69,150,NA,"9053"
"302552","Leishman, Marc",31,142,287,"9053"
"309752","Lingmerth, David",53,147,NA,"9053"
"316952","Love III, Davis",48,145,293,"9053"
"324152","Lowry, Shane",12,142,282,"9053"
"331352","Mahan, Hunter",41,143,290,"9053"
"338552","Matsuyama, Hideki",34,142,288,"9053"
"345752","McDowell, Graeme",22,143,284,"9053"
"352952","McIlroy, Rory",1,130,269,"9053"
"360152","Merritt, Troy",75,152,NA,"9053"
"367352","Mickelson, Phil",12,139,282,"9053"
"374552","Moore, Ryan",58,148,NA,"9053"
"381752","Na, Kevin",51,143,295,"9053"
"388952","Oosthuizen, Louis",46,144,292,"9053"
"396152","Piercy, Scott",53,147,NA,"9053"
"403352","Poulter, Ian",75,152,NA,"9053"
"410552","Reed, Patrick",26,146,286,"9053"
"417752","Rose, Justin",18,142,283,"9053"
"424952","Schwartzel, Charl",48,145,293,"9053"
"432152","Scott, Adam",31,145,287,"9053"
"439352","Simpson, Webb",18,144,283,"9053"
"446552","Singh, Vijay",41,146,290,"9053"
"453752","Smith, Cameron",52,146,299,"9053"
"460952","Snedeker, Brandt",26,143,286,"9053"
"468152","Spieth, Jordan",2,141,274,"9053"
