"","name","rank","friday","sunday","simulationID"
"1081347","English, Harris",45,143,293,"5348"
"1153347","Fitzpatrick, Matthew",9,142,280,"5348"
"1225347","Fowler, Rickie",28,146,286,"5348"
"1297347","Garcia, Sergio",24,143,285,"5348"
"1369347","Gomez, Fabian",50,145,296,"5348"
"1441347","Grace, Branden",28,143,286,"5348"
"1513347","Grillo, Emiliano",24,146,285,"5348"
"1585347","Haas, Bill",67,149,NA,"5348"
"1657347","Herman, Jim",54,147,NA,"5348"
"1729347","Hoffman, Charley",24,142,285,"5348"
"1801347","Holmes, J.B.",5,134,278,"5348"
"1873347","Horschel, Billy",12,142,282,"5348"
"1945347","Immelman, Trevor",77,153,NA,"5348"
"2017347","Jaidee, Thongchai",33,140,288,"5348"
"2089347","Johnson, Dustin",12,142,282,"5348"
"2161347","Johnson, Zach",70,150,NA,"5348"
"2233347","Kaufman, Smylie",40,146,291,"5348"
"2305347","Kaymer, Martin",20,141,284,"5348"
"2377347","Kirk, Chris",33,144,288,"5348"
"2449347","Kisner, Kevin",45,146,293,"5348"
"2521347","Kjeldsen, Soren",38,142,289,"5348"
"2593347","Knox, Russell",38,144,289,"5348"
"2665347","Koepka, Brooks",7,141,279,"5348"
"2737347","Kuchar, Matt",17,142,283,"5348"
"2809347","Lahiri, Anirban",28,143,286,"5348"
"2881347","Langer, Bernhard",24,144,285,"5348"
"2953347","Lee, Danny",72,151,NA,"5348"
"3025347","Leishman, Marc",44,145,292,"5348"
"3097347","Lingmerth, David",61,148,NA,"5348"
"3169347","Love III, Davis",61,148,NA,"5348"
"3241347","Lowry, Shane",67,149,NA,"5348"
"3313347","Mahan, Hunter",79,157,NA,"5348"
"3385347","Matsuyama, Hideki",20,138,284,"5348"
"3457347","McDowell, Graeme",33,143,288,"5348"
"3529347","McIlroy, Rory",3,137,276,"5348"
"3601347","Merritt, Troy",61,148,NA,"5348"
"3673347","Mickelson, Phil",52,145,297,"5348"
"3745347","Moore, Ryan",5,141,278,"5348"
"3817347","Na, Kevin",33,144,288,"5348"
"3889347","Oosthuizen, Louis",12,140,282,"5348"
"3961347","Piercy, Scott",61,148,NA,"5348"
"4033347","Poulter, Ian",70,150,NA,"5348"
"4105347","Reed, Patrick",20,144,284,"5348"
"4177347","Rose, Justin",9,139,280,"5348"
"4249347","Schwartzel, Charl",12,140,282,"5348"
"4321347","Scott, Adam",17,139,283,"5348"
"4393347","Simpson, Webb",54,147,NA,"5348"
"4465347","Singh, Vijay",12,144,282,"5348"
"4537347","Smith, Cameron",1,133,273,"5348"
"4609347","Snedeker, Brandt",54,147,NA,"5348"
"4681347","Spieth, Jordan",7,137,279,"5348"
"4753347","Stenson, Henrik",1,139,273,"5348"
"4825347","Streb, Robert",54,147,NA,"5348"
"4897347","Streelman, Kevin",54,147,NA,"5348"
"4969347","Sullivan, Andy",50,144,296,"5348"
"5041347","Taylor, Vaughn",40,144,291,"5348"
"5113347","Thomas, Justin",40,145,291,"5348"
"5185347","Walker, Jimmy",54,147,NA,"5348"
"5257347","Watson, Bubba",72,151,NA,"5348"
"5329347","Weir, Mike",76,152,NA,"5348"
"5401347","Westwood, Lee",67,149,NA,"5348"
"5473347","Wiesberger, Bernd",61,148,NA,"5348"
"5545347","Willett, Danny",11,145,281,"5348"
"5617347","Wood, Chris",49,146,294,"5348"
"1352","An, Byeong Hun",30,145,287,"5349"
"73348","Aphibarnrat, Kiradech",32,144,288,"5349"
"145348","Berger, Daniel",57,147,NA,"5349"
"217348","Bowditch, Steven",56,146,299,"5349"
"289348","Bradley, Keegan",18,144,283,"5349"
"361348","Cabrera Bello, Rafa",28,146,286,"5349"
"433348","Cabrera, Angel",64,148,NA,"5349"
"505348","Casey, Paul",40,145,290,"5349"
"577348","Clarke, Darren",78,151,NA,"5349"
"649348","Day, Jason",2,140,275,"5349"
"721348","DeChambeau, Bryson",75,150,NA,"5349"
"793348","Donaldson, Jamie",4,138,277,"5349"
"865348","Dubuisson, Victor",9,143,281,"5349"
"937348","Dufner, Jason",75,150,NA,"5349"
"1009348","Els, Ernie",40,145,290,"5349"
"1081348","English, Harris",45,145,292,"5349"
"1153348","Fitzpatrick, Matthew",9,145,281,"5349"
"1225348","Fowler, Rickie",8,142,280,"5349"
"1297348","Garcia, Sergio",32,145,288,"5349"
"1369348","Gomez, Fabian",79,152,NA,"5349"
"1441348","Grace, Branden",32,138,288,"5349"
"1513348","Grillo, Emiliano",25,145,285,"5349"
"1585348","Haas, Bill",32,139,288,"5349"
"1657348","Herman, Jim",18,141,283,"5349"
"1729348","Hoffman, Charley",11,143,282,"5349"
"1801348","Holmes, J.B.",40,146,290,"5349"
"1873348","Horschel, Billy",45,145,292,"5349"
"1945348","Immelman, Trevor",57,147,NA,"5349"
"2017348","Jaidee, Thongchai",11,139,282,"5349"
"2089348","Johnson, Dustin",1,128,269,"5349"
"2161348","Johnson, Zach",18,140,283,"5349"
"2233348","Kaufman, Smylie",50,144,293,"5349"
"2305348","Kaymer, Martin",11,138,282,"5349"
"2377348","Kirk, Chris",40,146,290,"5349"
"2449348","Kisner, Kevin",64,148,NA,"5349"
"2521348","Kjeldsen, Soren",28,141,286,"5349"
"2593348","Knox, Russell",32,144,288,"5349"
"2665348","Koepka, Brooks",22,144,284,"5349"
"2737348","Kuchar, Matt",70,149,NA,"5349"
"2809348","Lahiri, Anirban",70,149,NA,"5349"
"2881348","Langer, Bernhard",53,145,294,"5349"
"2953348","Lee, Danny",64,148,NA,"5349"
"3025348","Leishman, Marc",64,148,NA,"5349"
"3097348","Lingmerth, David",50,142,293,"5349"
"3169348","Love III, Davis",45,145,292,"5349"
"3241348","Lowry, Shane",32,142,288,"5349"
"3313348","Mahan, Hunter",53,145,294,"5349"
"3385348","Matsuyama, Hideki",11,142,282,"5349"
"3457348","McDowell, Graeme",32,144,288,"5349"
"3529348","McIlroy, Rory",18,145,283,"5349"
"3601348","Merritt, Troy",25,146,285,"5349"
"3673348","Mickelson, Phil",30,143,287,"5349"
"3745348","Moore, Ryan",45,146,292,"5349"
"3817348","Na, Kevin",5,144,278,"5349"
"3889348","Oosthuizen, Louis",11,139,282,"5349"
"3961348","Piercy, Scott",7,139,279,"5349"
"4033348","Poulter, Ian",44,144,291,"5349"
"4105348","Reed, Patrick",22,143,284,"5349"
"4177348","Rose, Justin",22,140,284,"5349"
"4249348","Schwartzel, Charl",50,146,293,"5349"
"4321348","Scott, Adam",3,142,276,"5349"
"4393348","Simpson, Webb",70,149,NA,"5349"
"4465348","Singh, Vijay",25,137,285,"5349"
"4537348","Smith, Cameron",57,147,NA,"5349"
"4609348","Snedeker, Brandt",57,147,NA,"5349"
"4681348","Spieth, Jordan",11,141,282,"5349"
"4753348","Stenson, Henrik",57,147,NA,"5349"
"4825348","Streb, Robert",57,147,NA,"5349"
"4897348","Streelman, Kevin",75,150,NA,"5349"
"4969348","Sullivan, Andy",57,147,NA,"5349"
"5041348","Taylor, Vaughn",53,145,294,"5349"
"5113348","Thomas, Justin",64,148,NA,"5349"
"5185348","Walker, Jimmy",70,149,NA,"5349"
"5257348","Watson, Bubba",5,142,278,"5349"
"5329348","Weir, Mike",70,149,NA,"5349"
"5401348","Westwood, Lee",64,148,NA,"5349"
"5473348","Wiesberger, Bernd",45,145,292,"5349"
"5545348","Willett, Danny",11,144,282,"5349"
"5617348","Wood, Chris",32,141,288,"5349"
"1353","An, Byeong Hun",26,145,287,"5350"
"73349","Aphibarnrat, Kiradech",63,148,NA,"5350"
"145349","Berger, Daniel",29,145,288,"5350"
"217349","Bowditch, Steven",54,147,NA,"5350"
"289349","Bradley, Keegan",63,148,NA,"5350"
"361349","Cabrera Bello, Rafa",26,145,287,"5350"
"433349","Cabrera, Angel",79,154,NA,"5350"
"505349","Casey, Paul",9,144,282,"5350"
"577349","Clarke, Darren",54,147,NA,"5350"
"649349","Day, Jason",12,145,283,"5350"
"721349","DeChambeau, Bryson",38,145,290,"5350"
"793349","Donaldson, Jamie",23,145,286,"5350"
"865349","Dubuisson, Victor",20,137,285,"5350"
"937349","Dufner, Jason",43,143,291,"5350"
"1009349","Els, Ernie",71,149,NA,"5350"
"1081349","English, Harris",63,148,NA,"5350"
"1153349","Fitzpatrick, Matthew",33,140,289,"5350"
"1225349","Fowler, Rickie",16,142,284,"5350"
"1297349","Garcia, Sergio",29,143,288,"5350"
"1369349","Gomez, Fabian",54,147,NA,"5350"
"1441349","Grace, Branden",2,138,279,"5350"
"1513349","Grillo, Emiliano",20,138,285,"5350"
"1585349","Haas, Bill",9,144,282,"5350"
"1657349","Herman, Jim",38,145,290,"5350"
"1729349","Hoffman, Charley",46,146,293,"5350"
"1801349","Holmes, J.B.",43,145,291,"5350"
"1873349","Horschel, Billy",7,140,281,"5350"
"1945349","Immelman, Trevor",54,147,NA,"5350"
"2017349","Jaidee, Thongchai",53,145,298,"5350"
"2089349","Johnson, Dustin",63,148,NA,"5350"
"2161349","Johnson, Zach",38,145,290,"5350"
"2233349","Kaufman, Smylie",29,140,288,"5350"
"2305349","Kaymer, Martin",12,142,283,"5350"
"2377349","Kirk, Chris",54,147,NA,"5350"
"2449349","Kisner, Kevin",75,151,NA,"5350"
"2521349","Kjeldsen, Soren",46,143,293,"5350"
"2593349","Knox, Russell",71,149,NA,"5350"
"2665349","Koepka, Brooks",16,144,284,"5350"
"2737349","Kuchar, Matt",63,148,NA,"5350"
"2809349","Lahiri, Anirban",63,148,NA,"5350"
"2881349","Langer, Bernhard",63,148,NA,"5350"
"2953349","Lee, Danny",77,152,NA,"5350"
"3025349","Leishman, Marc",7,138,281,"5350"
"3097349","Lingmerth, David",46,145,293,"5350"
"3169349","Love III, Davis",63,148,NA,"5350"
"3241349","Lowry, Shane",23,140,286,"5350"
"3313349","Mahan, Hunter",5,136,280,"5350"
"3385349","Matsuyama, Hideki",46,144,293,"5350"
"3457349","McDowell, Graeme",71,149,NA,"5350"
"3529349","McIlroy, Rory",1,138,275,"5350"
"3601349","Merritt, Troy",29,140,288,"5350"
"3673349","Mickelson, Phil",5,139,280,"5350"
"3745349","Moore, Ryan",2,140,279,"5350"
"3817349","Na, Kevin",33,140,289,"5350"
"3889349","Oosthuizen, Louis",33,141,289,"5350"
"3961349","Piercy, Scott",20,145,285,"5350"
"4033349","Poulter, Ian",9,143,282,"5350"
"4105349","Reed, Patrick",38,144,290,"5350"
"4177349","Rose, Justin",51,144,295,"5350"
"4249349","Schwartzel, Charl",12,139,283,"5350"
"4321349","Scott, Adam",12,143,283,"5350"
"4393349","Simpson, Webb",54,147,NA,"5350"
"4465349","Singh, Vijay",33,141,289,"5350"
"4537349","Smith, Cameron",45,142,292,"5350"
"4609349","Snedeker, Brandt",16,142,284,"5350"
"4681349","Spieth, Jordan",74,150,NA,"5350"
"4753349","Stenson, Henrik",2,136,279,"5350"
"4825349","Streb, Robert",26,143,287,"5350"
"4897349","Streelman, Kevin",77,152,NA,"5350"
"4969349","Sullivan, Andy",52,143,297,"5350"
"5041349","Taylor, Vaughn",33,142,289,"5350"
"5113349","Thomas, Justin",23,144,286,"5350"
"5185349","Walker, Jimmy",16,142,284,"5350"
"5257349","Watson, Bubba",54,147,NA,"5350"
"5329349","Weir, Mike",54,147,NA,"5350"
"5401349","Westwood, Lee",50,145,294,"5350"
"5473349","Wiesberger, Bernd",54,147,NA,"5350"
"5545349","Willett, Danny",38,143,290,"5350"
"5617349","Wood, Chris",75,151,NA,"5350"
"1354","An, Byeong Hun",27,147,287,"5351"
"73350","Aphibarnrat, Kiradech",34,146,288,"5351"
"145350","Berger, Daniel",58,142,294,"5351"
"217350","Bowditch, Steven",64,148,NA,"5351"
"289350","Bradley, Keegan",49,146,291,"5351"
"361350","Cabrera Bello, Rafa",16,144,284,"5351"
"433350","Cabrera, Angel",75,153,NA,"5351"
"505350","Casey, Paul",67,149,NA,"5351"
"577350","Clarke, Darren",57,147,293,"5351"
"649350","Day, Jason",7,141,281,"5351"
"721350","DeChambeau, Bryson",23,144,286,"5351"
"793350","Donaldson, Jamie",67,149,NA,"5351"
"865350","Dubuisson, Victor",43,144,290,"5351"
"937350","Dufner, Jason",62,145,297,"5351"
"1009350","Els, Ernie",11,141,283,"5351"
"1081350","English, Harris",79,158,NA,"5351"
"1153350","Fitzpatrick, Matthew",40,146,289,"5351"
"1225350","Fowler, Rickie",18,144,285,"5351"
"1297350","Garcia, Sergio",43,147,290,"5351"
"1369350","Gomez, Fabian",58,146,294,"5351"
"1441350","Grace, Branden",67,149,NA,"5351"
"1513350","Grillo, Emiliano",7,138,281,"5351"
"1585350","Haas, Bill",58,147,294,"5351"
"1657350","Herman, Jim",34,145,288,"5351"
"1729350","Hoffman, Charley",34,145,288,"5351"
"1801350","Holmes, J.B.",64,148,NA,"5351"
"1873350","Horschel, Billy",43,146,290,"5351"
"1945350","Immelman, Trevor",43,147,290,"5351"
"2017350","Jaidee, Thongchai",11,139,283,"5351"
"2089350","Johnson, Dustin",2,140,278,"5351"
"2161350","Johnson, Zach",3,140,280,"5351"
"2233350","Kaufman, Smylie",27,147,287,"5351"
"2305350","Kaymer, Martin",23,145,286,"5351"
"2377350","Kirk, Chris",27,145,287,"5351"
"2449350","Kisner, Kevin",18,144,285,"5351"
"2521350","Kjeldsen, Soren",18,145,285,"5351"
"2593350","Knox, Russell",75,153,NA,"5351"
"2665350","Koepka, Brooks",18,144,285,"5351"
"2737350","Kuchar, Matt",54,145,292,"5351"
"2809350","Lahiri, Anirban",49,141,291,"5351"
"2881350","Langer, Bernhard",49,145,291,"5351"
"2953350","Lee, Danny",40,145,289,"5351"
"3025350","Leishman, Marc",61,144,295,"5351"
"3097350","Lingmerth, David",71,150,NA,"5351"
"3169350","Love III, Davis",78,154,NA,"5351"
"3241350","Lowry, Shane",11,147,283,"5351"
"3313350","Mahan, Hunter",67,149,NA,"5351"
"3385350","Matsuyama, Hideki",18,145,285,"5351"
"3457350","McDowell, Graeme",3,140,280,"5351"
"3529350","McIlroy, Rory",1,137,277,"5351"
"3601350","Merritt, Troy",49,145,291,"5351"
"3673350","Mickelson, Phil",27,146,287,"5351"
"3745350","Moore, Ryan",3,139,280,"5351"
"3817350","Na, Kevin",16,143,284,"5351"
"3889350","Oosthuizen, Louis",40,139,289,"5351"
"3961350","Piercy, Scott",23,137,286,"5351"
"4033350","Poulter, Ian",71,150,NA,"5351"
"4105350","Reed, Patrick",64,148,NA,"5351"
"4177350","Rose, Justin",27,142,287,"5351"
"4249350","Schwartzel, Charl",11,140,283,"5351"
"4321350","Scott, Adam",27,146,287,"5351"
"4393350","Simpson, Webb",73,151,NA,"5351"
"4465350","Singh, Vijay",75,153,NA,"5351"
"4537350","Smith, Cameron",11,140,283,"5351"
"4609350","Snedeker, Brandt",34,144,288,"5351"
"4681350","Spieth, Jordan",7,137,281,"5351"
"4753350","Stenson, Henrik",7,142,281,"5351"
"4825350","Streb, Robert",34,144,288,"5351"
"4897350","Streelman, Kevin",23,138,286,"5351"
"4969350","Sullivan, Andy",34,144,288,"5351"
"5041350","Taylor, Vaughn",43,142,290,"5351"
"5113350","Thomas, Justin",49,147,291,"5351"
"5185350","Walker, Jimmy",3,142,280,"5351"
"5257350","Watson, Bubba",27,145,287,"5351"
"5329350","Weir, Mike",73,151,NA,"5351"
"5401350","Westwood, Lee",54,146,292,"5351"
"5473350","Wiesberger, Bernd",63,146,299,"5351"
"5545350","Willett, Danny",43,142,290,"5351"
"5617350","Wood, Chris",54,144,292,"5351"
"1355","An, Byeong Hun",71,151,NA,"5352"
"73351","Aphibarnrat, Kiradech",57,148,NA,"5352"
"145351","Berger, Daniel",65,150,NA,"5352"
"217351","Bowditch, Steven",49,147,296,"5352"
"289351","Bradley, Keegan",65,150,NA,"5352"
"361351","Cabrera Bello, Rafa",57,148,NA,"5352"
"433351","Cabrera, Angel",76,152,NA,"5352"
"505351","Casey, Paul",30,144,288,"5352"
"577351","Clarke, Darren",55,142,300,"5352"
"649351","Day, Jason",6,138,280,"5352"
"721351","DeChambeau, Bryson",57,148,NA,"5352"
"793351","Donaldson, Jamie",65,150,NA,"5352"
"865351","Dubuisson, Victor",40,145,290,"5352"
"937351","Dufner, Jason",47,146,295,"5352"
"1009351","Els, Ernie",79,154,NA,"5352"
"1081351","English, Harris",71,151,NA,"5352"
"1153351","Fitzpatrick, Matthew",65,150,NA,"5352"
"1225351","Fowler, Rickie",2,143,277,"5352"
"1297351","Garcia, Sergio",65,150,NA,"5352"
"1369351","Gomez, Fabian",52,144,297,"5352"
"1441351","Grace, Branden",25,146,286,"5352"
"1513351","Grillo, Emiliano",13,144,283,"5352"
"1585351","Haas, Bill",43,144,294,"5352"
"1657351","Herman, Jim",34,146,289,"5352"
"1729351","Hoffman, Charley",57,148,NA,"5352"
"1801351","Holmes, J.B.",57,148,NA,"5352"
"1873351","Horschel, Billy",34,145,289,"5352"
"1945351","Immelman, Trevor",43,142,294,"5352"
"2017351","Jaidee, Thongchai",49,144,296,"5352"
"2089351","Johnson, Dustin",13,141,283,"5352"
"2161351","Johnson, Zach",49,147,296,"5352"
"2233351","Kaufman, Smylie",21,139,285,"5352"
"2305351","Kaymer, Martin",13,143,283,"5352"
"2377351","Kirk, Chris",21,142,285,"5352"
"2449351","Kisner, Kevin",25,141,286,"5352"
"2521351","Kjeldsen, Soren",52,147,297,"5352"
"2593351","Knox, Russell",21,140,285,"5352"
"2665351","Koepka, Brooks",13,142,283,"5352"
"2737351","Kuchar, Matt",34,144,289,"5352"
"2809351","Lahiri, Anirban",30,146,288,"5352"
"2881351","Langer, Bernhard",54,147,298,"5352"
"2953351","Lee, Danny",57,148,NA,"5352"
"3025351","Leishman, Marc",71,151,NA,"5352"
"3097351","Lingmerth, David",34,145,289,"5352"
"3169351","Love III, Davis",43,147,294,"5352"
"3241351","Lowry, Shane",76,152,NA,"5352"
"3313351","Mahan, Hunter",64,149,NA,"5352"
"3385351","Matsuyama, Hideki",4,141,279,"5352"
"3457351","McDowell, Graeme",9,135,282,"5352"
"3529351","McIlroy, Rory",18,141,284,"5352"
"3601351","Merritt, Troy",71,151,NA,"5352"
"3673351","Mickelson, Phil",9,138,282,"5352"
"3745351","Moore, Ryan",42,146,293,"5352"
"3817351","Na, Kevin",34,146,289,"5352"
"3889351","Oosthuizen, Louis",47,147,295,"5352"
"3961351","Piercy, Scott",43,145,294,"5352"
"4033351","Poulter, Ian",65,150,NA,"5352"
"4105351","Reed, Patrick",8,141,281,"5352"
"4177351","Rose, Justin",25,135,286,"5352"
"4249351","Schwartzel, Charl",9,143,282,"5352"
"4321351","Scott, Adam",25,142,286,"5352"
"4393351","Simpson, Webb",30,146,288,"5352"
"4465351","Singh, Vijay",13,147,283,"5352"
"4537351","Smith, Cameron",18,141,284,"5352"
"4609351","Snedeker, Brandt",4,136,279,"5352"
"4681351","Spieth, Jordan",21,144,285,"5352"
"4753351","Stenson, Henrik",3,141,278,"5352"
"4825351","Streb, Robert",34,146,289,"5352"
"4897351","Streelman, Kevin",6,142,280,"5352"
"4969351","Sullivan, Andy",40,147,290,"5352"
"5041351","Taylor, Vaughn",71,151,NA,"5352"
"5113351","Thomas, Justin",30,143,288,"5352"
"5185351","Walker, Jimmy",29,145,287,"5352"
"5257351","Watson, Bubba",18,145,284,"5352"
"5329351","Weir, Mike",56,147,301,"5352"
"5401351","Westwood, Lee",57,148,NA,"5352"
"5473351","Wiesberger, Bernd",1,137,276,"5352"
"5545351","Willett, Danny",9,141,282,"5352"
"5617351","Wood, Chris",76,152,NA,"5352"
"1356","An, Byeong Hun",22,146,287,"5353"
"73352","Aphibarnrat, Kiradech",45,142,294,"5353"
"145352","Berger, Daniel",61,149,NA,"5353"
"217352","Bowditch, Steven",79,158,NA,"5353"
"289352","Bradley, Keegan",19,144,286,"5353"
"361352","Cabrera Bello, Rafa",27,141,288,"5353"
"433352","Cabrera, Angel",10,144,283,"5353"
"505352","Casey, Paul",27,141,288,"5353"
"577352","Clarke, Darren",52,144,297,"5353"
"649352","Day, Jason",5,136,278,"5353"
"721352","DeChambeau, Bryson",51,145,296,"5353"
"793352","Donaldson, Jamie",70,151,NA,"5353"
"865352","Dubuisson, Victor",70,151,NA,"5353"
"937352","Dufner, Jason",27,146,288,"5353"
"1009352","Els, Ernie",42,142,292,"5353"
"1081352","English, Harris",65,150,NA,"5353"
"1153352","Fitzpatrick, Matthew",65,150,NA,"5353"
"1225352","Fowler, Rickie",4,136,277,"5353"
"1297352","Garcia, Sergio",10,144,283,"5353"
"1369352","Gomez, Fabian",27,146,288,"5353"
"1441352","Grace, Branden",27,143,288,"5353"
"1513352","Grillo, Emiliano",15,140,285,"5353"
"1585352","Haas, Bill",14,139,284,"5353"
"1657352","Herman, Jim",45,144,294,"5353"
"1729352","Hoffman, Charley",61,149,NA,"5353"
"1801352","Holmes, J.B.",65,150,NA,"5353"
"1873352","Horschel, Billy",10,144,283,"5353"
"1945352","Immelman, Trevor",15,140,285,"5353"
"2017352","Jaidee, Thongchai",22,141,287,"5353"
"2089352","Johnson, Dustin",58,148,NA,"5353"
"2161352","Johnson, Zach",22,143,287,"5353"
"2233352","Kaufman, Smylie",58,148,NA,"5353"
"2305352","Kaymer, Martin",54,145,299,"5353"
"2377352","Kirk, Chris",65,150,NA,"5353"
"2449352","Kisner, Kevin",45,146,294,"5353"
"2521352","Kjeldsen, Soren",61,149,NA,"5353"
"2593352","Knox, Russell",73,152,NA,"5353"
"2665352","Koepka, Brooks",34,146,289,"5353"
"2737352","Kuchar, Matt",27,139,288,"5353"
"2809352","Lahiri, Anirban",70,151,NA,"5353"
"2881352","Langer, Bernhard",39,146,290,"5353"
"2953352","Lee, Danny",7,138,279,"5353"
"3025352","Leishman, Marc",49,146,295,"5353"
"3097352","Lingmerth, David",34,146,289,"5353"
"3169352","Love III, Davis",42,145,292,"5353"
"3241352","Lowry, Shane",27,141,288,"5353"
"3313352","Mahan, Hunter",49,146,295,"5353"
"3385352","Matsuyama, Hideki",9,142,282,"5353"
"3457352","McDowell, Graeme",45,143,294,"5353"
"3529352","McIlroy, Rory",19,139,286,"5353"
"3601352","Merritt, Troy",22,144,287,"5353"
"3673352","Mickelson, Phil",61,149,NA,"5353"
"3745352","Moore, Ryan",53,145,298,"5353"
"3817352","Na, Kevin",58,148,NA,"5353"
"3889352","Oosthuizen, Louis",22,143,287,"5353"
"3961352","Piercy, Scott",34,138,289,"5353"
"4033352","Poulter, Ian",19,139,286,"5353"
"4105352","Reed, Patrick",10,143,283,"5353"
"4177352","Rose, Justin",39,141,290,"5353"
"4249352","Schwartzel, Charl",3,139,276,"5353"
"4321352","Scott, Adam",1,136,272,"5353"
"4393352","Simpson, Webb",34,146,289,"5353"
"4465352","Singh, Vijay",73,152,NA,"5353"
"4537352","Smith, Cameron",55,147,NA,"5353"
"4609352","Snedeker, Brandt",5,136,278,"5353"
"4681352","Spieth, Jordan",34,140,289,"5353"
"4753352","Stenson, Henrik",41,142,291,"5353"
"4825352","Streb, Robert",73,152,NA,"5353"
"4897352","Streelman, Kevin",8,142,281,"5353"
"4969352","Sullivan, Andy",15,141,285,"5353"
"5041352","Taylor, Vaughn",15,141,285,"5353"
"5113352","Thomas, Justin",73,152,NA,"5353"
"5185352","Walker, Jimmy",73,152,NA,"5353"
"5257352","Watson, Bubba",2,134,274,"5353"
"5329352","Weir, Mike",55,147,NA,"5353"
"5401352","Westwood, Lee",55,147,NA,"5353"
"5473352","Wiesberger, Bernd",73,152,NA,"5353"
"5545352","Willett, Danny",65,150,NA,"5353"
"5617352","Wood, Chris",44,144,293,"5353"
"1357","An, Byeong Hun",7,141,280,"5354"
"73353","Aphibarnrat, Kiradech",63,150,NA,"5354"
"145353","Berger, Daniel",11,140,281,"5354"
"217353","Bowditch, Steven",55,147,302,"5354"
"289353","Bradley, Keegan",56,148,NA,"5354"
"361353","Cabrera Bello, Rafa",11,141,281,"5354"
"433353","Cabrera, Angel",51,145,296,"5354"
"505353","Casey, Paul",37,141,289,"5354"
"577353","Clarke, Darren",40,147,291,"5354"
"649353","Day, Jason",7,141,280,"5354"
"721353","DeChambeau, Bryson",75,154,NA,"5354"
"793353","Donaldson, Jamie",40,145,291,"5354"
"865353","Dubuisson, Victor",71,152,NA,"5354"
"937353","Dufner, Jason",68,151,NA,"5354"
"1009353","Els, Ernie",78,156,NA,"5354"
"1081353","English, Harris",46,144,293,"5354"
"1153353","Fitzpatrick, Matthew",72,153,NA,"5354"
"1225353","Fowler, Rickie",3,140,276,"5354"
"1297353","Garcia, Sergio",30,143,287,"5354"
"1369353","Gomez, Fabian",63,150,NA,"5354"
"1441353","Grace, Branden",56,148,NA,"5354"
"1513353","Grillo, Emiliano",21,141,284,"5354"
"1585353","Haas, Bill",49,145,295,"5354"
"1657353","Herman, Jim",51,147,296,"5354"
"1729353","Hoffman, Charley",30,138,287,"5354"
"1801353","Holmes, J.B.",21,144,284,"5354"
"1873353","Horschel, Billy",5,139,278,"5354"
"1945353","Immelman, Trevor",68,151,NA,"5354"
"2017353","Jaidee, Thongchai",17,142,283,"5354"
"2089353","Johnson, Dustin",1,134,272,"5354"
"2161353","Johnson, Zach",7,139,280,"5354"
"2233353","Kaufman, Smylie",17,146,283,"5354"
"2305353","Kaymer, Martin",30,144,287,"5354"
"2377353","Kirk, Chris",25,147,286,"5354"
"2449353","Kisner, Kevin",25,147,286,"5354"
"2521353","Kjeldsen, Soren",14,144,282,"5354"
"2593353","Knox, Russell",25,140,286,"5354"
"2665353","Koepka, Brooks",36,141,288,"5354"
"2737353","Kuchar, Matt",11,139,281,"5354"
"2809353","Lahiri, Anirban",24,143,285,"5354"
"2881353","Langer, Bernhard",39,147,290,"5354"
"2953353","Lee, Danny",77,155,NA,"5354"
"3025353","Leishman, Marc",14,140,282,"5354"
"3097353","Lingmerth, David",75,154,NA,"5354"
"3169353","Love III, Davis",59,149,NA,"5354"
"3241353","Lowry, Shane",59,149,NA,"5354"
"3313353","Mahan, Hunter",48,146,294,"5354"
"3385353","Matsuyama, Hideki",40,146,291,"5354"
"3457353","McDowell, Graeme",78,156,NA,"5354"
"3529353","McIlroy, Rory",37,146,289,"5354"
"3601353","Merritt, Troy",45,147,292,"5354"
"3673353","Mickelson, Phil",3,135,276,"5354"
"3745353","Moore, Ryan",68,151,NA,"5354"
"3817353","Na, Kevin",72,153,NA,"5354"
"3889353","Oosthuizen, Louis",17,141,283,"5354"
"3961353","Piercy, Scott",40,147,291,"5354"
"4033353","Poulter, Ian",30,144,287,"5354"
"4105353","Reed, Patrick",17,143,283,"5354"
"4177353","Rose, Justin",51,147,296,"5354"
"4249353","Schwartzel, Charl",63,150,NA,"5354"
"4321353","Scott, Adam",59,149,NA,"5354"
"4393353","Simpson, Webb",30,145,287,"5354"
"4465353","Singh, Vijay",40,145,291,"5354"
"4537353","Smith, Cameron",49,146,295,"5354"
"4609353","Snedeker, Brandt",63,150,NA,"5354"
"4681353","Spieth, Jordan",6,136,279,"5354"
"4753353","Stenson, Henrik",63,150,NA,"5354"
"4825353","Streb, Robert",2,141,275,"5354"
"4897353","Streelman, Kevin",30,141,287,"5354"
"4969353","Sullivan, Andy",25,139,286,"5354"
"5041353","Taylor, Vaughn",25,146,286,"5354"
"5113353","Thomas, Justin",56,148,NA,"5354"
"5185353","Walker, Jimmy",54,146,298,"5354"
"5257353","Watson, Bubba",7,141,280,"5354"
"5329353","Weir, Mike",72,153,NA,"5354"
"5401353","Westwood, Lee",46,146,293,"5354"
"5473353","Wiesberger, Bernd",59,149,NA,"5354"
"5545353","Willett, Danny",14,143,282,"5354"
"5617353","Wood, Chris",21,141,284,"5354"
"1358","An, Byeong Hun",61,148,NA,"5355"
"73354","Aphibarnrat, Kiradech",21,139,285,"5355"
"145354","Berger, Daniel",25,140,286,"5355"
