"","name","rank","friday","sunday","simulationID"
"1729259","Hoffman, Charley",7,139,280,"1260"
"1801259","Holmes, J.B.",32,145,288,"1260"
"1873259","Horschel, Billy",48,144,295,"1260"
"1945259","Immelman, Trevor",32,143,288,"1260"
"2017259","Jaidee, Thongchai",17,140,284,"1260"
"2089259","Johnson, Dustin",5,136,278,"1260"
"2161259","Johnson, Zach",72,150,NA,"1260"
"2233259","Kaufman, Smylie",51,146,NA,"1260"
"2305259","Kaymer, Martin",9,143,281,"1260"
"2377259","Kirk, Chris",64,148,NA,"1260"
"2449259","Kisner, Kevin",58,147,NA,"1260"
"2521259","Kjeldsen, Soren",51,146,NA,"1260"
"2593259","Knox, Russell",22,145,285,"1260"
"2665259","Koepka, Brooks",22,142,285,"1260"
"2737259","Kuchar, Matt",9,142,281,"1260"
"2809259","Lahiri, Anirban",51,146,NA,"1260"
"2881259","Langer, Bernhard",64,148,NA,"1260"
"2953259","Lee, Danny",17,141,284,"1260"
"3025259","Leishman, Marc",49,144,296,"1260"
"3097259","Lingmerth, David",43,143,291,"1260"
"3169259","Love III, Davis",13,141,282,"1260"
"3241259","Lowry, Shane",32,143,288,"1260"
"3313259","Mahan, Hunter",36,143,289,"1260"
"3385259","Matsuyama, Hideki",58,147,NA,"1260"
"3457259","McDowell, Graeme",64,148,NA,"1260"
"3529259","McIlroy, Rory",2,139,274,"1260"
"3601259","Merritt, Troy",70,149,NA,"1260"
"3673259","Mickelson, Phil",27,144,286,"1260"
"3745259","Moore, Ryan",27,140,286,"1260"
"3817259","Na, Kevin",17,141,284,"1260"
"3889259","Oosthuizen, Louis",73,151,NA,"1260"
"3961259","Piercy, Scott",50,143,297,"1260"
"4033259","Poulter, Ian",51,146,NA,"1260"
"4105259","Reed, Patrick",32,141,288,"1260"
"4177259","Rose, Justin",9,138,281,"1260"
"4249259","Schwartzel, Charl",36,143,289,"1260"
"4321259","Scott, Adam",3,144,277,"1260"
"4393259","Simpson, Webb",43,141,291,"1260"
"4465259","Singh, Vijay",16,137,283,"1260"
"4537259","Smith, Cameron",76,153,NA,"1260"
"4609259","Snedeker, Brandt",3,134,277,"1260"
"4681259","Spieth, Jordan",7,138,280,"1260"
"4753259","Stenson, Henrik",51,146,NA,"1260"
"4825259","Streb, Robert",41,141,290,"1260"
"4897259","Streelman, Kevin",36,143,289,"1260"
"4969259","Sullivan, Andy",41,144,290,"1260"
"5041259","Taylor, Vaughn",36,141,289,"1260"
"5113259","Thomas, Justin",58,147,NA,"1260"
"5185259","Walker, Jimmy",58,147,NA,"1260"
"5257259","Watson, Bubba",17,142,284,"1260"
"5329259","Weir, Mike",64,148,NA,"1260"
"5401259","Westwood, Lee",58,147,NA,"1260"
"5473259","Wiesberger, Bernd",29,139,287,"1260"
"5545259","Willett, Danny",46,145,292,"1260"
"5617259","Wood, Chris",70,149,NA,"1260"
"1263","An, Byeong Hun",48,144,294,"1261"
"73260","Aphibarnrat, Kiradech",52,147,NA,"1261"
"145260","Berger, Daniel",61,148,NA,"1261"
"217260","Bowditch, Steven",69,150,NA,"1261"
"289260","Bradley, Keegan",23,144,285,"1261"
"361260","Cabrera Bello, Rafa",23,144,285,"1261"
"433260","Cabrera, Angel",65,149,NA,"1261"
"505260","Casey, Paul",52,147,NA,"1261"
"577260","Clarke, Darren",65,149,NA,"1261"
"649260","Day, Jason",11,143,282,"1261"
"721260","DeChambeau, Bryson",40,143,291,"1261"
"793260","Donaldson, Jamie",7,136,280,"1261"
"865260","Dubuisson, Victor",27,143,286,"1261"
"937260","Dufner, Jason",52,147,NA,"1261"
"1009260","Els, Ernie",69,150,NA,"1261"
"1081260","English, Harris",23,146,285,"1261"
"1153260","Fitzpatrick, Matthew",69,150,NA,"1261"
"1225260","Fowler, Rickie",2,143,276,"1261"
"1297260","Garcia, Sergio",48,143,294,"1261"
"1369260","Gomez, Fabian",65,149,NA,"1261"
"1441260","Grace, Branden",11,144,282,"1261"
"1513260","Grillo, Emiliano",16,143,284,"1261"
"1585260","Haas, Bill",7,137,280,"1261"
"1657260","Herman, Jim",76,152,NA,"1261"
"1729260","Hoffman, Charley",65,149,NA,"1261"
"1801260","Holmes, J.B.",15,141,283,"1261"
"1873260","Horschel, Billy",16,144,284,"1261"
"1945260","Immelman, Trevor",79,155,NA,"1261"
"2017260","Jaidee, Thongchai",1,140,275,"1261"
"2089260","Johnson, Dustin",5,137,278,"1261"
"2161260","Johnson, Zach",36,143,289,"1261"
"2233260","Kaufman, Smylie",52,147,NA,"1261"
"2305260","Kaymer, Martin",61,148,NA,"1261"
"2377260","Kirk, Chris",16,142,284,"1261"
"2449260","Kisner, Kevin",61,148,NA,"1261"
"2521260","Kjeldsen, Soren",44,142,293,"1261"
"2593260","Knox, Russell",69,150,NA,"1261"
"2665260","Koepka, Brooks",69,150,NA,"1261"
"2737260","Kuchar, Matt",32,145,287,"1261"
"2809260","Lahiri, Anirban",52,147,NA,"1261"
"2881260","Langer, Bernhard",50,146,295,"1261"
"2953260","Lee, Danny",76,152,NA,"1261"
"3025260","Leishman, Marc",34,139,288,"1261"
"3097260","Lingmerth, David",34,141,288,"1261"
"3169260","Love III, Davis",23,145,285,"1261"
"3241260","Lowry, Shane",69,150,NA,"1261"
"3313260","Mahan, Hunter",44,146,293,"1261"
"3385260","Matsuyama, Hideki",27,139,286,"1261"
"3457260","McDowell, Graeme",43,144,292,"1261"
"3529260","McIlroy, Rory",16,144,284,"1261"
"3601260","Merritt, Troy",76,152,NA,"1261"
"3673260","Mickelson, Phil",44,144,293,"1261"
"3745260","Moore, Ryan",16,140,284,"1261"
"3817260","Na, Kevin",52,147,NA,"1261"
"3889260","Oosthuizen, Louis",9,140,281,"1261"
"3961260","Piercy, Scott",40,146,291,"1261"
"4033260","Poulter, Ian",69,150,NA,"1261"
"4105260","Reed, Patrick",16,144,284,"1261"
"4177260","Rose, Justin",27,143,286,"1261"
"4249260","Schwartzel, Charl",9,142,281,"1261"
"4321260","Scott, Adam",5,139,278,"1261"
"4393260","Simpson, Webb",32,146,287,"1261"
"4465260","Singh, Vijay",52,147,NA,"1261"
"4537260","Smith, Cameron",40,145,291,"1261"
"4609260","Snedeker, Brandt",36,143,289,"1261"
"4681260","Spieth, Jordan",4,140,277,"1261"
"4753260","Stenson, Henrik",11,138,282,"1261"
"4825260","Streb, Robert",38,144,290,"1261"
"4897260","Streelman, Kevin",52,147,NA,"1261"
"4969260","Sullivan, Andy",27,144,286,"1261"
"5041260","Taylor, Vaughn",51,146,297,"1261"
"5113260","Thomas, Justin",52,147,NA,"1261"
"5185260","Walker, Jimmy",27,141,286,"1261"
"5257260","Watson, Bubba",2,138,276,"1261"
"5329260","Weir, Mike",61,148,NA,"1261"
"5401260","Westwood, Lee",44,144,293,"1261"
"5473260","Wiesberger, Bernd",11,144,282,"1261"
"5545260","Willett, Danny",16,141,284,"1261"
"5617260","Wood, Chris",38,142,290,"1261"
"1264","An, Byeong Hun",32,143,289,"1262"
"73261","Aphibarnrat, Kiradech",77,153,NA,"1262"
"145261","Berger, Daniel",52,147,301,"1262"
"217261","Bowditch, Steven",53,148,NA,"1262"
"289261","Bradley, Keegan",32,145,289,"1262"
"361261","Cabrera Bello, Rafa",15,139,283,"1262"
"433261","Cabrera, Angel",21,140,286,"1262"
"505261","Casey, Paul",12,144,282,"1262"
"577261","Clarke, Darren",62,149,NA,"1262"
"649261","Day, Jason",3,140,278,"1262"
"721261","DeChambeau, Bryson",62,149,NA,"1262"
"793261","Donaldson, Jamie",79,155,NA,"1262"
"865261","Dubuisson, Victor",32,143,289,"1262"
"937261","Dufner, Jason",21,143,286,"1262"
"1009261","Els, Ernie",12,138,282,"1262"
"1081261","English, Harris",32,145,289,"1262"
"1153261","Fitzpatrick, Matthew",12,141,282,"1262"
"1225261","Fowler, Rickie",32,144,289,"1262"
"1297261","Garcia, Sergio",18,140,284,"1262"
"1369261","Gomez, Fabian",50,147,294,"1262"
"1441261","Grace, Branden",71,151,NA,"1262"
"1513261","Grillo, Emiliano",25,145,287,"1262"
"1585261","Haas, Bill",25,147,287,"1262"
"1657261","Herman, Jim",25,140,287,"1262"
"1729261","Hoffman, Charley",8,133,280,"1262"
"1801261","Holmes, J.B.",53,148,NA,"1262"
"1873261","Horschel, Billy",53,148,NA,"1262"
"1945261","Immelman, Trevor",48,145,292,"1262"
"2017261","Jaidee, Thongchai",18,142,284,"1262"
"2089261","Johnson, Dustin",53,148,NA,"1262"
"2161261","Johnson, Zach",71,151,NA,"1262"
"2233261","Kaufman, Smylie",32,144,289,"1262"
"2305261","Kaymer, Martin",10,138,281,"1262"
"2377261","Kirk, Chris",74,152,NA,"1262"
"2449261","Kisner, Kevin",32,142,289,"1262"
"2521261","Kjeldsen, Soren",62,149,NA,"1262"
"2593261","Knox, Russell",78,154,NA,"1262"
"2665261","Koepka, Brooks",44,147,291,"1262"
"2737261","Kuchar, Matt",10,142,281,"1262"
"2809261","Lahiri, Anirban",51,146,299,"1262"
"2881261","Langer, Bernhard",74,152,NA,"1262"
"2953261","Lee, Danny",68,150,NA,"1262"
"3025261","Leishman, Marc",5,138,279,"1262"
"3097261","Lingmerth, David",5,141,279,"1262"
"3169261","Love III, Davis",62,149,NA,"1262"
"3241261","Lowry, Shane",44,146,291,"1262"
"3313261","Mahan, Hunter",21,140,286,"1262"
"3385261","Matsuyama, Hideki",48,144,292,"1262"
"3457261","McDowell, Graeme",20,144,285,"1262"
"3529261","McIlroy, Rory",2,138,277,"1262"
"3601261","Merritt, Troy",53,148,NA,"1262"
"3673261","Mickelson, Phil",8,141,280,"1262"
"3745261","Moore, Ryan",3,138,278,"1262"
"3817261","Na, Kevin",42,145,290,"1262"
"3889261","Oosthuizen, Louis",53,148,NA,"1262"
"3961261","Piercy, Scott",5,140,279,"1262"
"4033261","Poulter, Ian",32,141,289,"1262"
"4105261","Reed, Patrick",21,143,286,"1262"
"4177261","Rose, Justin",25,143,287,"1262"
"4249261","Schwartzel, Charl",53,148,NA,"1262"
"4321261","Scott, Adam",32,145,289,"1262"
"4393261","Simpson, Webb",15,144,283,"1262"
"4465261","Singh, Vijay",53,148,NA,"1262"
"4537261","Smith, Cameron",62,149,NA,"1262"
"4609261","Snedeker, Brandt",62,149,NA,"1262"
"4681261","Spieth, Jordan",15,143,283,"1262"
"4753261","Stenson, Henrik",1,141,275,"1262"
"4825261","Streb, Robert",42,144,290,"1262"
"4897261","Streelman, Kevin",32,145,289,"1262"
"4969261","Sullivan, Andy",25,141,287,"1262"
"5041261","Taylor, Vaughn",68,150,NA,"1262"
"5113261","Thomas, Justin",71,151,NA,"1262"
"5185261","Walker, Jimmy",74,152,NA,"1262"
"5257261","Watson, Bubba",31,147,288,"1262"
"5329261","Weir, Mike",53,148,NA,"1262"
"5401261","Westwood, Lee",25,146,287,"1262"
"5473261","Wiesberger, Bernd",44,144,291,"1262"
"5545261","Willett, Danny",44,139,291,"1262"
"5617261","Wood, Chris",68,150,NA,"1262"
"1265","An, Byeong Hun",44,143,290,"1263"
"73262","Aphibarnrat, Kiradech",53,147,NA,"1263"
"145262","Berger, Daniel",23,144,284,"1263"
"217262","Bowditch, Steven",72,151,NA,"1263"
"289262","Bradley, Keegan",7,142,278,"1263"
"361262","Cabrera Bello, Rafa",53,147,NA,"1263"
"433262","Cabrera, Angel",37,146,288,"1263"
"505262","Casey, Paul",21,136,283,"1263"
"577262","Clarke, Darren",40,142,289,"1263"
"649262","Day, Jason",7,139,278,"1263"
"721262","DeChambeau, Bryson",4,135,275,"1263"
"793262","Donaldson, Jamie",29,138,286,"1263"
"865262","Dubuisson, Victor",51,146,294,"1263"
"937262","Dufner, Jason",2,137,272,"1263"
"1009262","Els, Ernie",53,147,NA,"1263"
"1081262","English, Harris",7,143,278,"1263"
"1153262","Fitzpatrick, Matthew",53,147,NA,"1263"
"1225262","Fowler, Rickie",34,144,287,"1263"
"1297262","Garcia, Sergio",16,143,282,"1263"
"1369262","Gomez, Fabian",29,141,286,"1263"
"1441262","Grace, Branden",44,146,290,"1263"
"1513262","Grillo, Emiliano",63,148,NA,"1263"
"1585262","Haas, Bill",53,147,NA,"1263"
"1657262","Herman, Jim",49,145,292,"1263"
"1729262","Hoffman, Charley",40,143,289,"1263"
"1801262","Holmes, J.B.",7,137,278,"1263"
"1873262","Horschel, Billy",16,140,282,"1263"
"1945262","Immelman, Trevor",72,151,NA,"1263"
"2017262","Jaidee, Thongchai",47,146,291,"1263"
"2089262","Johnson, Dustin",11,141,279,"1263"
"2161262","Johnson, Zach",40,145,289,"1263"
"2233262","Kaufman, Smylie",29,143,286,"1263"
"2305262","Kaymer, Martin",75,152,NA,"1263"
"2377262","Kirk, Chris",75,152,NA,"1263"
"2449262","Kisner, Kevin",40,142,289,"1263"
"2521262","Kjeldsen, Soren",23,138,284,"1263"
"2593262","Knox, Russell",53,147,NA,"1263"
"2665262","Koepka, Brooks",27,146,285,"1263"
"2737262","Kuchar, Matt",44,144,290,"1263"
"2809262","Lahiri, Anirban",16,142,282,"1263"
"2881262","Langer, Bernhard",53,147,NA,"1263"
"2953262","Lee, Danny",71,150,NA,"1263"
"3025262","Leishman, Marc",27,141,285,"1263"
"3097262","Lingmerth, David",52,146,295,"1263"
"3169262","Love III, Davis",49,145,292,"1263"
"3241262","Lowry, Shane",14,144,281,"1263"
"3313262","Mahan, Hunter",63,148,NA,"1263"
"3385262","Matsuyama, Hideki",1,130,269,"1263"
"3457262","McDowell, Graeme",69,149,NA,"1263"
"3529262","McIlroy, Rory",3,137,273,"1263"
"3601262","Merritt, Troy",63,148,NA,"1263"
"3673262","Mickelson, Phil",16,142,282,"1263"
"3745262","Moore, Ryan",37,145,288,"1263"
"3817262","Na, Kevin",47,144,291,"1263"
"3889262","Oosthuizen, Louis",5,139,276,"1263"
"3961262","Piercy, Scott",53,147,NA,"1263"
"4033262","Poulter, Ian",53,147,NA,"1263"
"4105262","Reed, Patrick",12,142,280,"1263"
"4177262","Rose, Justin",23,139,284,"1263"
"4249262","Schwartzel, Charl",63,148,NA,"1263"
"4321262","Scott, Adam",34,139,287,"1263"
"4393262","Simpson, Webb",37,143,288,"1263"
"4465262","Singh, Vijay",23,144,284,"1263"
"4537262","Smith, Cameron",53,147,NA,"1263"
"4609262","Snedeker, Brandt",72,151,NA,"1263"
"4681262","Spieth, Jordan",5,142,276,"1263"
"4753262","Stenson, Henrik",29,145,286,"1263"
"4825262","Streb, Robert",34,144,287,"1263"
"4897262","Streelman, Kevin",69,149,NA,"1263"
"4969262","Sullivan, Andy",14,136,281,"1263"
"5041262","Taylor, Vaughn",12,141,280,"1263"
"5113262","Thomas, Justin",16,142,282,"1263"
"5185262","Walker, Jimmy",63,148,NA,"1263"
"5257262","Watson, Bubba",29,140,286,"1263"
"5329262","Weir, Mike",75,152,NA,"1263"
"5401262","Westwood, Lee",63,148,NA,"1263"
"5473262","Wiesberger, Bernd",75,152,NA,"1263"
"5545262","Willett, Danny",21,143,283,"1263"
"5617262","Wood, Chris",79,155,NA,"1263"
"1266","An, Byeong Hun",31,143,288,"1264"
"73263","Aphibarnrat, Kiradech",44,143,292,"1264"
"145263","Berger, Daniel",38,144,290,"1264"
"217263","Bowditch, Steven",78,153,NA,"1264"
"289263","Bradley, Keegan",24,142,286,"1264"
"361263","Cabrera Bello, Rafa",13,142,283,"1264"
"433263","Cabrera, Angel",31,146,288,"1264"
"505263","Casey, Paul",31,143,288,"1264"
"577263","Clarke, Darren",54,147,NA,"1264"
"649263","Day, Jason",5,140,281,"1264"
"721263","DeChambeau, Bryson",54,147,NA,"1264"
"793263","Donaldson, Jamie",54,147,NA,"1264"
"865263","Dubuisson, Victor",18,142,285,"1264"
"937263","Dufner, Jason",65,149,NA,"1264"
"1009263","Els, Ernie",79,156,NA,"1264"
"1081263","English, Harris",10,141,282,"1264"
"1153263","Fitzpatrick, Matthew",65,149,NA,"1264"
"1225263","Fowler, Rickie",3,142,277,"1264"
"1297263","Garcia, Sergio",15,138,284,"1264"
"1369263","Gomez, Fabian",77,152,NA,"1264"
"1441263","Grace, Branden",54,147,NA,"1264"
"1513263","Grillo, Emiliano",74,151,NA,"1264"
"1585263","Haas, Bill",18,139,285,"1264"
"1657263","Herman, Jim",38,145,290,"1264"
"1729263","Hoffman, Charley",15,139,284,"1264"
"1801263","Holmes, J.B.",61,148,NA,"1264"
"1873263","Horschel, Billy",29,146,287,"1264"
"1945263","Immelman, Trevor",53,142,296,"1264"
"2017263","Jaidee, Thongchai",65,149,NA,"1264"
"2089263","Johnson, Dustin",18,144,285,"1264"
"2161263","Johnson, Zach",42,141,291,"1264"
"2233263","Kaufman, Smylie",71,150,NA,"1264"
"2305263","Kaymer, Martin",38,146,290,"1264"
"2377263","Kirk, Chris",1,133,273,"1264"
"2449263","Kisner, Kevin",42,145,291,"1264"
"2521263","Kjeldsen, Soren",31,146,288,"1264"
"2593263","Knox, Russell",47,143,293,"1264"
"2665263","Koepka, Brooks",5,139,281,"1264"
"2737263","Kuchar, Matt",24,141,286,"1264"
"2809263","Lahiri, Anirban",50,146,294,"1264"
"2881263","Langer, Bernhard",29,145,287,"1264"
"2953263","Lee, Danny",15,142,284,"1264"
"3025263","Leishman, Marc",54,147,NA,"1264"
"3097263","Lingmerth, David",2,138,275,"1264"
"3169263","Love III, Davis",61,148,NA,"1264"
"3241263","Lowry, Shane",47,141,293,"1264"
"3313263","Mahan, Hunter",38,145,290,"1264"
"3385263","Matsuyama, Hideki",71,150,NA,"1264"
"3457263","McDowell, Graeme",18,144,285,"1264"
"3529263","McIlroy, Rory",5,137,281,"1264"
"3601263","Merritt, Troy",74,151,NA,"1264"
"3673263","Mickelson, Phil",5,140,281,"1264"
"3745263","Moore, Ryan",44,142,292,"1264"
"3817263","Na, Kevin",61,148,NA,"1264"
"3889263","Oosthuizen, Louis",54,147,NA,"1264"
"3961263","Piercy, Scott",44,142,292,"1264"
"4033263","Poulter, Ian",50,146,294,"1264"
"4105263","Reed, Patrick",36,143,289,"1264"
"4177263","Rose, Justin",24,145,286,"1264"
"4249263","Schwartzel, Charl",52,142,295,"1264"
"4321263","Scott, Adam",61,148,NA,"1264"
"4393263","Simpson, Webb",18,142,285,"1264"
"4465263","Singh, Vijay",36,138,289,"1264"
"4537263","Smith, Cameron",65,149,NA,"1264"
"4609263","Snedeker, Brandt",5,138,281,"1264"
"4681263","Spieth, Jordan",13,138,283,"1264"
"4753263","Stenson, Henrik",10,140,282,"1264"
"4825263","Streb, Robert",18,141,285,"1264"
"4897263","Streelman, Kevin",65,149,NA,"1264"
"4969263","Sullivan, Andy",54,147,NA,"1264"
"5041263","Taylor, Vaughn",24,144,286,"1264"
"5113263","Thomas, Justin",71,150,NA,"1264"
"5185263","Walker, Jimmy",65,149,NA,"1264"
"5257263","Watson, Bubba",3,138,277,"1264"
"5329263","Weir, Mike",74,151,NA,"1264"
"5401263","Westwood, Lee",47,144,293,"1264"
"5473263","Wiesberger, Bernd",24,144,286,"1264"
"5545263","Willett, Danny",31,145,288,"1264"
"5617263","Wood, Chris",10,143,282,"1264"
"1267","An, Byeong Hun",37,146,289,"1265"
"73264","Aphibarnrat, Kiradech",49,145,294,"1265"
"145264","Berger, Daniel",26,141,286,"1265"
"217264","Bowditch, Steven",62,149,NA,"1265"
"289264","Bradley, Keegan",67,150,NA,"1265"
"361264","Cabrera Bello, Rafa",59,148,NA,"1265"
"433264","Cabrera, Angel",26,139,286,"1265"
"505264","Casey, Paul",28,143,287,"1265"
"577264","Clarke, Darren",3,138,277,"1265"
"649264","Day, Jason",3,143,277,"1265"
"721264","DeChambeau, Bryson",10,142,282,"1265"
"793264","Donaldson, Jamie",32,144,288,"1265"
"865264","Dubuisson, Victor",52,144,298,"1265"
"937264","Dufner, Jason",44,145,291,"1265"
"1009264","Els, Ernie",21,143,285,"1265"
"1081264","English, Harris",70,151,NA,"1265"
"1153264","Fitzpatrick, Matthew",54,147,NA,"1265"
"1225264","Fowler, Rickie",13,142,283,"1265"
"1297264","Garcia, Sergio",44,141,291,"1265"
"1369264","Gomez, Fabian",72,152,NA,"1265"
"1441264","Grace, Branden",13,143,283,"1265"
"1513264","Grillo, Emiliano",62,149,NA,"1265"
"1585264","Haas, Bill",62,149,NA,"1265"
"1657264","Herman, Jim",28,143,287,"1265"
"1729264","Hoffman, Charley",19,144,284,"1265"
"1801264","Holmes, J.B.",7,138,279,"1265"
"1873264","Horschel, Billy",54,147,NA,"1265"
"1945264","Immelman, Trevor",62,149,NA,"1265"
"2017264","Jaidee, Thongchai",37,143,289,"1265"
"2089264","Johnson, Dustin",10,145,282,"1265"
"2161264","Johnson, Zach",54,147,NA,"1265"
"2233264","Kaufman, Smylie",32,143,288,"1265"
"2305264","Kaymer, Martin",21,145,285,"1265"
"2377264","Kirk, Chris",48,145,293,"1265"
"2449264","Kisner, Kevin",19,146,284,"1265"
"2521264","Kjeldsen, Soren",7,139,279,"1265"
"2593264","Knox, Russell",72,152,NA,"1265"
"2665264","Koepka, Brooks",39,141,290,"1265"
"2737264","Kuchar, Matt",49,146,294,"1265"
"2809264","Lahiri, Anirban",28,145,287,"1265"
"2881264","Langer, Bernhard",76,154,NA,"1265"
"2953264","Lee, Danny",13,141,283,"1265"
"3025264","Leishman, Marc",53,145,299,"1265"
"3097264","Lingmerth, David",54,147,NA,"1265"
"3169264","Love III, Davis",39,143,290,"1265"
"3241264","Lowry, Shane",62,149,NA,"1265"
"3313264","Mahan, Hunter",13,139,283,"1265"
"3385264","Matsuyama, Hideki",2,133,275,"1265"
"3457264","McDowell, Graeme",47,143,292,"1265"
"3529264","McIlroy, Rory",3,136,277,"1265"
"3601264","Merritt, Troy",72,152,NA,"1265"
"3673264","Mickelson, Phil",32,143,288,"1265"
"3745264","Moore, Ryan",67,150,NA,"1265"
"3817264","Na, Kevin",9,139,280,"1265"
"3889264","Oosthuizen, Louis",6,140,278,"1265"
"3961264","Piercy, Scott",54,147,NA,"1265"
"4033264","Poulter, Ian",70,151,NA,"1265"
"4105264","Reed, Patrick",39,142,290,"1265"
"4177264","Rose, Justin",13,137,283,"1265"
"4249264","Schwartzel, Charl",59,148,NA,"1265"
"4321264","Scott, Adam",1,137,272,"1265"
"4393264","Simpson, Webb",21,142,285,"1265"
"4465264","Singh, Vijay",76,154,NA,"1265"
"4537264","Smith, Cameron",32,146,288,"1265"
"4609264","Snedeker, Brandt",21,136,285,"1265"
"4681264","Spieth, Jordan",59,148,NA,"1265"
"4753264","Stenson, Henrik",28,141,287,"1265"
"4825264","Streb, Robert",39,144,290,"1265"
"4897264","Streelman, Kevin",32,142,288,"1265"
"4969264","Sullivan, Andy",21,142,285,"1265"
"5041264","Taylor, Vaughn",72,152,NA,"1265"
"5113264","Thomas, Justin",44,140,291,"1265"
"5185264","Walker, Jimmy",78,156,NA,"1265"
"5257264","Watson, Bubba",10,141,282,"1265"
"5329264","Weir, Mike",78,156,NA,"1265"
"5401264","Westwood, Lee",51,146,296,"1265"
"5473264","Wiesberger, Bernd",39,142,290,"1265"
"5545264","Willett, Danny",13,139,283,"1265"
"5617264","Wood, Chris",67,150,NA,"1265"
"1268","An, Byeong Hun",25,144,285,"1266"
"73265","Aphibarnrat, Kiradech",42,145,290,"1266"
"145265","Berger, Daniel",70,150,NA,"1266"
"217265","Bowditch, Steven",75,152,NA,"1266"
"289265","Bradley, Keegan",48,143,293,"1266"
"361265","Cabrera Bello, Rafa",54,144,295,"1266"
"433265","Cabrera, Angel",56,147,NA,"1266"
"505265","Casey, Paul",10,144,281,"1266"
"577265","Clarke, Darren",42,145,290,"1266"
"649265","Day, Jason",4,138,276,"1266"
"721265","DeChambeau, Bryson",10,141,281,"1266"
"793265","Donaldson, Jamie",22,145,284,"1266"
"865265","Dubuisson, Victor",28,143,286,"1266"
"937265","Dufner, Jason",62,148,NA,"1266"
"1009265","Els, Ernie",78,155,NA,"1266"
"1081265","English, Harris",56,147,NA,"1266"
"1153265","Fitzpatrick, Matthew",30,145,287,"1266"
"1225265","Fowler, Rickie",56,147,NA,"1266"
"1297265","Garcia, Sergio",17,135,283,"1266"
"1369265","Gomez, Fabian",53,145,294,"1266"
"1441265","Grace, Branden",10,143,281,"1266"
"1513265","Grillo, Emiliano",76,153,NA,"1266"
"1585265","Haas, Bill",70,150,NA,"1266"
"1657265","Herman, Jim",72,151,NA,"1266"
"1729265","Hoffman, Charley",33,143,288,"1266"
"1801265","Holmes, J.B.",48,146,293,"1266"
"1873265","Horschel, Billy",65,149,NA,"1266"
"1945265","Immelman, Trevor",76,153,NA,"1266"
"2017265","Jaidee, Thongchai",65,149,NA,"1266"
"2089265","Johnson, Dustin",2,136,273,"1266"
"2161265","Johnson, Zach",28,144,286,"1266"
"2233265","Kaufman, Smylie",22,143,284,"1266"
"2305265","Kaymer, Martin",62,148,NA,"1266"
"2377265","Kirk, Chris",17,138,283,"1266"
"2449265","Kisner, Kevin",48,146,293,"1266"
"2521265","Kjeldsen, Soren",17,146,283,"1266"
"2593265","Knox, Russell",30,143,287,"1266"
"2665265","Koepka, Brooks",40,144,289,"1266"
"2737265","Kuchar, Matt",25,139,285,"1266"
"2809265","Lahiri, Anirban",48,141,293,"1266"
"2881265","Langer, Bernhard",65,149,NA,"1266"
"2953265","Lee, Danny",17,141,283,"1266"
"3025265","Leishman, Marc",7,140,280,"1266"
"3097265","Lingmerth, David",42,146,290,"1266"
"3169265","Love III, Davis",48,144,293,"1266"
"3241265","Lowry, Shane",25,144,285,"1266"
"3313265","Mahan, Hunter",55,144,297,"1266"
"3385265","Matsuyama, Hideki",56,147,NA,"1266"
"3457265","McDowell, Graeme",15,141,282,"1266"
"3529265","McIlroy, Rory",33,142,288,"1266"
"3601265","Merritt, Troy",78,155,NA,"1266"
"3673265","Mickelson, Phil",7,135,280,"1266"
"3745265","Moore, Ryan",1,140,269,"1266"
"3817265","Na, Kevin",10,138,281,"1266"
"3889265","Oosthuizen, Louis",22,145,284,"1266"
"3961265","Piercy, Scott",72,151,NA,"1266"
"4033265","Poulter, Ian",30,140,287,"1266"
"4105265","Reed, Patrick",3,133,275,"1266"
"4177265","Rose, Justin",7,140,280,"1266"
"4249265","Schwartzel, Charl",33,139,288,"1266"
"4321265","Scott, Adam",33,146,288,"1266"
"4393265","Simpson, Webb",17,142,283,"1266"
"4465265","Singh, Vijay",65,149,NA,"1266"
"4537265","Smith, Cameron",33,140,288,"1266"
"4609265","Snedeker, Brandt",56,147,NA,"1266"
"4681265","Spieth, Jordan",5,139,277,"1266"
"4753265","Stenson, Henrik",42,144,290,"1266"
"4825265","Streb, Robert",56,147,NA,"1266"
"4897265","Streelman, Kevin",10,142,281,"1266"
"4969265","Sullivan, Andy",40,145,289,"1266"
"5041265","Taylor, Vaughn",62,148,NA,"1266"
"5113265","Thomas, Justin",15,140,282,"1266"
"5185265","Walker, Jimmy",33,140,288,"1266"
"5257265","Watson, Bubba",42,142,290,"1266"
"5329265","Weir, Mike",65,149,NA,"1266"
"5401265","Westwood, Lee",72,151,NA,"1266"
"5473265","Wiesberger, Bernd",6,136,279,"1266"
"5545265","Willett, Danny",47,144,291,"1266"
"5617265","Wood, Chris",33,146,288,"1266"
"1269","An, Byeong Hun",38,141,292,"1267"
"73266","Aphibarnrat, Kiradech",24,143,287,"1267"
"145266","Berger, Daniel",7,139,282,"1267"
"217266","Bowditch, Steven",55,147,NA,"1267"
"289266","Bradley, Keegan",73,150,NA,"1267"
"361266","Cabrera Bello, Rafa",69,149,NA,"1267"
"433266","Cabrera, Angel",54,144,299,"1267"
"505266","Casey, Paul",38,146,292,"1267"
"577266","Clarke, Darren",38,140,292,"1267"
"649266","Day, Jason",6,144,280,"1267"
"721266","DeChambeau, Bryson",64,148,NA,"1267"
