"","name","rank","friday","sunday","simulationID"
"2377301","Kirk, Chris",37,145,288,"4302"
"2449301","Kisner, Kevin",58,147,NA,"4302"
"2521301","Kjeldsen, Soren",30,144,286,"4302"
"2593301","Knox, Russell",68,150,NA,"4302"
"2665301","Koepka, Brooks",30,145,286,"4302"
"2737301","Kuchar, Matt",54,146,294,"4302"
"2809301","Lahiri, Anirban",68,150,NA,"4302"
"2881301","Langer, Bernhard",55,145,295,"4302"
"2953301","Lee, Danny",37,144,288,"4302"
"3025301","Leishman, Marc",74,151,NA,"4302"
"3097301","Lingmerth, David",23,141,285,"4302"
"3169301","Love III, Davis",12,143,282,"4302"
"3241301","Lowry, Shane",23,143,285,"4302"
"3313301","Mahan, Hunter",23,146,285,"4302"
"3385301","Matsuyama, Hideki",6,138,279,"4302"
"3457301","McDowell, Graeme",2,135,276,"4302"
"3529301","McIlroy, Rory",23,140,285,"4302"
"3601301","Merritt, Troy",66,149,NA,"4302"
"3673301","Mickelson, Phil",46,146,290,"4302"
"3745301","Moore, Ryan",12,140,282,"4302"
"3817301","Na, Kevin",23,143,285,"4302"
"3889301","Oosthuizen, Louis",11,141,280,"4302"
"3961301","Piercy, Scott",23,144,285,"4302"
"4033301","Poulter, Ian",63,148,NA,"4302"
"4105301","Reed, Patrick",37,146,288,"4302"
"4177301","Rose, Justin",18,143,284,"4302"
"4249301","Schwartzel, Charl",32,139,287,"4302"
"4321301","Scott, Adam",5,141,278,"4302"
"4393301","Simpson, Webb",58,147,NA,"4302"
"4465301","Singh, Vijay",32,140,287,"4302"
"4537301","Smith, Cameron",42,143,289,"4302"
"4609301","Snedeker, Brandt",76,153,NA,"4302"
"4681301","Spieth, Jordan",3,141,277,"4302"
"4753301","Stenson, Henrik",23,141,285,"4302"
"4825301","Streb, Robert",12,146,282,"4302"
"4897301","Streelman, Kevin",6,140,279,"4302"
"4969301","Sullivan, Andy",51,142,291,"4302"
"5041301","Taylor, Vaughn",68,150,NA,"4302"
"5113301","Thomas, Justin",18,143,284,"4302"
"5185301","Walker, Jimmy",6,140,279,"4302"
"5257301","Watson, Bubba",12,142,282,"4302"
"5329301","Weir, Mike",78,155,NA,"4302"
"5401301","Westwood, Lee",57,146,301,"4302"
"5473301","Wiesberger, Bernd",58,147,NA,"4302"
"5545301","Willett, Danny",52,146,292,"4302"
"5617301","Wood, Chris",42,143,289,"4302"
"1306","An, Byeong Hun",44,143,290,"4303"
"73302","Aphibarnrat, Kiradech",37,143,289,"4303"
"145302","Berger, Daniel",55,146,293,"4303"
"217302","Bowditch, Steven",69,150,NA,"4303"
"289302","Bradley, Keegan",32,144,288,"4303"
"361302","Cabrera Bello, Rafa",6,139,281,"4303"
"433302","Cabrera, Angel",72,151,NA,"4303"
"505302","Casey, Paul",18,143,284,"4303"
"577302","Clarke, Darren",78,152,NA,"4303"
"649302","Day, Jason",3,140,278,"4303"
"721302","DeChambeau, Bryson",25,146,286,"4303"
"793302","Donaldson, Jamie",25,145,286,"4303"
"865302","Dubuisson, Victor",25,142,286,"4303"
"937302","Dufner, Jason",25,143,286,"4303"
"1009302","Els, Ernie",44,146,290,"4303"
"1081302","English, Harris",50,147,291,"4303"
"1153302","Fitzpatrick, Matthew",79,154,NA,"4303"
"1225302","Fowler, Rickie",18,142,284,"4303"
"1297302","Garcia, Sergio",11,145,282,"4303"
"1369302","Gomez, Fabian",59,148,NA,"4303"
"1441302","Grace, Branden",69,150,NA,"4303"
"1513302","Grillo, Emiliano",11,143,282,"4303"
"1585302","Haas, Bill",72,151,NA,"4303"
"1657302","Herman, Jim",55,145,293,"4303"
"1729302","Hoffman, Charley",11,144,282,"4303"
"1801302","Holmes, J.B.",68,149,NA,"4303"
"1873302","Horschel, Billy",72,151,NA,"4303"
"1945302","Immelman, Trevor",58,147,302,"4303"
"2017302","Jaidee, Thongchai",21,143,285,"4303"
"2089302","Johnson, Dustin",72,151,NA,"4303"
"2161302","Johnson, Zach",59,148,NA,"4303"
"2233302","Kaufman, Smylie",44,144,290,"4303"
"2305302","Kaymer, Martin",21,138,285,"4303"
"2377302","Kirk, Chris",4,141,279,"4303"
"2449302","Kisner, Kevin",32,146,288,"4303"
"2521302","Kjeldsen, Soren",50,142,291,"4303"
"2593302","Knox, Russell",32,142,288,"4303"
"2665302","Koepka, Brooks",37,147,289,"4303"
"2737302","Kuchar, Matt",59,148,NA,"4303"
"2809302","Lahiri, Anirban",37,147,289,"4303"
"2881302","Langer, Bernhard",59,148,NA,"4303"
"2953302","Lee, Danny",21,140,285,"4303"
"3025302","Leishman, Marc",6,139,281,"4303"
"3097302","Lingmerth, David",37,145,289,"4303"
"3169302","Love III, Davis",11,137,282,"4303"
"3241302","Lowry, Shane",18,140,284,"4303"
"3313302","Mahan, Hunter",25,143,286,"4303"
"3385302","Matsuyama, Hideki",5,137,280,"4303"
"3457302","McDowell, Graeme",59,148,NA,"4303"
"3529302","McIlroy, Rory",17,143,283,"4303"
"3601302","Merritt, Troy",50,145,291,"4303"
"3673302","Mickelson, Phil",6,141,281,"4303"
"3745302","Moore, Ryan",37,144,289,"4303"
"3817302","Na, Kevin",59,148,NA,"4303"
"3889302","Oosthuizen, Louis",32,145,288,"4303"
"3961302","Piercy, Scott",21,146,285,"4303"
"4033302","Poulter, Ian",6,141,281,"4303"
"4105302","Reed, Patrick",30,139,287,"4303"
"4177302","Rose, Justin",59,148,NA,"4303"
"4249302","Schwartzel, Charl",44,146,290,"4303"
"4321302","Scott, Adam",2,140,277,"4303"
"4393302","Simpson, Webb",72,151,NA,"4303"
"4465302","Singh, Vijay",59,148,NA,"4303"
"4537302","Smith, Cameron",37,146,289,"4303"
"4609302","Snedeker, Brandt",1,140,273,"4303"
"4681302","Spieth, Jordan",30,143,287,"4303"
"4753302","Stenson, Henrik",6,141,281,"4303"
"4825302","Streb, Robert",59,148,NA,"4303"
"4897302","Streelman, Kevin",53,146,292,"4303"
"4969302","Sullivan, Andy",72,151,NA,"4303"
"5041302","Taylor, Vaughn",69,150,NA,"4303"
"5113302","Thomas, Justin",44,146,290,"4303"
"5185302","Walker, Jimmy",32,146,288,"4303"
"5257302","Watson, Bubba",37,143,289,"4303"
"5329302","Weir, Mike",57,147,298,"4303"
"5401302","Westwood, Lee",44,142,290,"4303"
"5473302","Wiesberger, Bernd",11,139,282,"4303"
"5545302","Willett, Danny",53,146,292,"4303"
"5617302","Wood, Chris",11,141,282,"4303"
"1307","An, Byeong Hun",66,150,NA,"4304"
"73303","Aphibarnrat, Kiradech",13,145,283,"4304"
"145303","Berger, Daniel",33,143,287,"4304"
"217303","Bowditch, Steven",56,144,299,"4304"
"289303","Bradley, Keegan",29,145,286,"4304"
"361303","Cabrera Bello, Rafa",29,145,286,"4304"
"433303","Cabrera, Angel",70,151,NA,"4304"
"505303","Casey, Paul",54,146,296,"4304"
"577303","Clarke, Darren",70,151,NA,"4304"
"649303","Day, Jason",1,138,275,"4304"
"721303","DeChambeau, Bryson",79,153,NA,"4304"
"793303","Donaldson, Jamie",60,149,NA,"4304"
"865303","Dubuisson, Victor",5,140,280,"4304"
"937303","Dufner, Jason",45,146,290,"4304"
"1009303","Els, Ernie",13,144,283,"4304"
"1081303","English, Harris",60,149,NA,"4304"
"1153303","Fitzpatrick, Matthew",57,148,NA,"4304"
"1225303","Fowler, Rickie",2,142,276,"4304"
"1297303","Garcia, Sergio",57,148,NA,"4304"
"1369303","Gomez, Fabian",49,143,292,"4304"
"1441303","Grace, Branden",19,141,284,"4304"
"1513303","Grillo, Emiliano",49,146,292,"4304"
"1585303","Haas, Bill",52,146,294,"4304"
"1657303","Herman, Jim",19,142,284,"4304"
"1729303","Hoffman, Charley",5,140,280,"4304"
"1801303","Holmes, J.B.",13,140,283,"4304"
"1873303","Horschel, Billy",13,142,283,"4304"
"1945303","Immelman, Trevor",60,149,NA,"4304"
"2017303","Jaidee, Thongchai",70,151,NA,"4304"
"2089303","Johnson, Dustin",27,146,285,"4304"
"2161303","Johnson, Zach",60,149,NA,"4304"
"2233303","Kaufman, Smylie",29,143,286,"4304"
"2305303","Kaymer, Martin",45,146,290,"4304"
"2377303","Kirk, Chris",47,146,291,"4304"
"2449303","Kisner, Kevin",33,140,287,"4304"
"2521303","Kjeldsen, Soren",78,152,NA,"4304"
"2593303","Knox, Russell",33,137,287,"4304"
"2665303","Koepka, Brooks",49,147,292,"4304"
"2737303","Kuchar, Matt",39,143,288,"4304"
"2809303","Lahiri, Anirban",57,148,NA,"4304"
"2881303","Langer, Bernhard",10,144,282,"4304"
"2953303","Lee, Danny",66,150,NA,"4304"
"3025303","Leishman, Marc",9,139,281,"4304"
"3097303","Lingmerth, David",19,144,284,"4304"
"3169303","Love III, Davis",19,144,284,"4304"
"3241303","Lowry, Shane",70,151,NA,"4304"
"3313303","Mahan, Hunter",33,142,287,"4304"
"3385303","Matsuyama, Hideki",19,146,284,"4304"
"3457303","McDowell, Graeme",70,151,NA,"4304"
"3529303","McIlroy, Rory",4,137,279,"4304"
"3601303","Merritt, Troy",70,151,NA,"4304"
"3673303","Mickelson, Phil",13,141,283,"4304"
"3745303","Moore, Ryan",55,146,297,"4304"
"3817303","Na, Kevin",5,141,280,"4304"
"3889303","Oosthuizen, Louis",10,138,282,"4304"
"3961303","Piercy, Scott",60,149,NA,"4304"
"4033303","Poulter, Ian",41,141,289,"4304"
"4105303","Reed, Patrick",70,151,NA,"4304"
"4177303","Rose, Justin",10,144,282,"4304"
"4249303","Schwartzel, Charl",66,150,NA,"4304"
"4321303","Scott, Adam",27,145,285,"4304"
"4393303","Simpson, Webb",39,143,288,"4304"
"4465303","Singh, Vijay",33,141,287,"4304"
"4537303","Smith, Cameron",13,142,283,"4304"
"4609303","Snedeker, Brandt",41,144,289,"4304"
"4681303","Spieth, Jordan",3,141,278,"4304"
"4753303","Stenson, Henrik",19,145,284,"4304"
"4825303","Streb, Robert",52,147,294,"4304"
"4897303","Streelman, Kevin",19,143,284,"4304"
"4969303","Sullivan, Andy",41,144,289,"4304"
"5041303","Taylor, Vaughn",47,146,291,"4304"
"5113303","Thomas, Justin",5,140,280,"4304"
"5185303","Walker, Jimmy",29,142,286,"4304"
"5257303","Watson, Bubba",33,143,287,"4304"
"5329303","Weir, Mike",70,151,NA,"4304"
"5401303","Westwood, Lee",66,150,NA,"4304"
"5473303","Wiesberger, Bernd",60,149,NA,"4304"
"5545303","Willett, Danny",19,143,284,"4304"
"5617303","Wood, Chris",41,145,289,"4304"
"1308","An, Byeong Hun",65,150,NA,"4305"
"73304","Aphibarnrat, Kiradech",22,140,287,"4305"
"145304","Berger, Daniel",70,151,NA,"4305"
"217304","Bowditch, Steven",49,143,297,"4305"
"289304","Bradley, Keegan",53,147,NA,"4305"
"361304","Cabrera Bello, Rafa",15,143,284,"4305"
"433304","Cabrera, Angel",62,149,NA,"4305"
"505304","Casey, Paul",15,145,284,"4305"
"577304","Clarke, Darren",70,151,NA,"4305"
"649304","Day, Jason",1,139,274,"4305"
"721304","DeChambeau, Bryson",76,154,NA,"4305"
"793304","Donaldson, Jamie",15,138,284,"4305"
"865304","Dubuisson, Victor",40,144,294,"4305"
"937304","Dufner, Jason",62,149,NA,"4305"
"1009304","Els, Ernie",13,146,283,"4305"
"1081304","English, Harris",78,156,NA,"4305"
"1153304","Fitzpatrick, Matthew",34,139,292,"4305"
"1225304","Fowler, Rickie",4,139,277,"4305"
"1297304","Garcia, Sergio",30,143,291,"4305"
"1369304","Gomez, Fabian",53,147,NA,"4305"
"1441304","Grace, Branden",13,139,283,"4305"
"1513304","Grillo, Emiliano",49,146,297,"4305"
"1585304","Haas, Bill",79,158,NA,"4305"
"1657304","Herman, Jim",62,149,NA,"4305"
"1729304","Hoffman, Charley",40,146,294,"4305"
"1801304","Holmes, J.B.",19,146,285,"4305"
"1873304","Horschel, Billy",30,145,291,"4305"
"1945304","Immelman, Trevor",70,151,NA,"4305"
"2017304","Jaidee, Thongchai",34,146,292,"4305"
"2089304","Johnson, Dustin",7,142,279,"4305"
"2161304","Johnson, Zach",52,143,300,"4305"
"2233304","Kaufman, Smylie",53,147,NA,"4305"
"2305304","Kaymer, Martin",9,140,280,"4305"
"2377304","Kirk, Chris",65,150,NA,"4305"
"2449304","Kisner, Kevin",22,146,287,"4305"
"2521304","Kjeldsen, Soren",65,150,NA,"4305"
"2593304","Knox, Russell",20,143,286,"4305"
"2665304","Koepka, Brooks",48,145,296,"4305"
"2737304","Kuchar, Matt",45,146,295,"4305"
"2809304","Lahiri, Anirban",51,145,298,"4305"
"2881304","Langer, Bernhard",34,146,292,"4305"
"2953304","Lee, Danny",37,142,293,"4305"
"3025304","Leishman, Marc",58,148,NA,"4305"
"3097304","Lingmerth, David",40,142,294,"4305"
"3169304","Love III, Davis",9,138,280,"4305"
"3241304","Lowry, Shane",25,142,289,"4305"
"3313304","Mahan, Hunter",73,153,NA,"4305"
"3385304","Matsuyama, Hideki",40,143,294,"4305"
"3457304","McDowell, Graeme",76,154,NA,"4305"
"3529304","McIlroy, Rory",15,144,284,"4305"
"3601304","Merritt, Troy",58,148,NA,"4305"
"3673304","Mickelson, Phil",20,142,286,"4305"
"3745304","Moore, Ryan",53,147,NA,"4305"
"3817304","Na, Kevin",11,142,281,"4305"
"3889304","Oosthuizen, Louis",11,139,281,"4305"
"3961304","Piercy, Scott",30,144,291,"4305"
"4033304","Poulter, Ian",58,148,NA,"4305"
"4105304","Reed, Patrick",45,146,295,"4305"
"4177304","Rose, Justin",1,136,274,"4305"
"4249304","Schwartzel, Charl",25,146,289,"4305"
"4321304","Scott, Adam",65,150,NA,"4305"
"4393304","Simpson, Webb",25,143,289,"4305"
"4465304","Singh, Vijay",37,146,293,"4305"
"4537304","Smith, Cameron",40,142,294,"4305"
"4609304","Snedeker, Brandt",28,142,290,"4305"
"4681304","Spieth, Jordan",3,138,276,"4305"
"4753304","Stenson, Henrik",4,139,277,"4305"
"4825304","Streb, Robert",58,148,NA,"4305"
"4897304","Streelman, Kevin",28,144,290,"4305"
"4969304","Sullivan, Andy",53,147,NA,"4305"
"5041304","Taylor, Vaughn",37,143,293,"4305"
"5113304","Thomas, Justin",73,153,NA,"4305"
"5185304","Walker, Jimmy",30,145,291,"4305"
"5257304","Watson, Bubba",4,138,277,"4305"
"5329304","Weir, Mike",65,150,NA,"4305"
"5401304","Westwood, Lee",73,153,NA,"4305"
"5473304","Wiesberger, Bernd",22,142,287,"4305"
"5545304","Willett, Danny",7,137,279,"4305"
"5617304","Wood, Chris",45,146,295,"4305"
"1309","An, Byeong Hun",58,141,295,"4306"
"73305","Aphibarnrat, Kiradech",42,145,290,"4306"
"145305","Berger, Daniel",49,145,292,"4306"
"217305","Bowditch, Steven",23,143,285,"4306"
"289305","Bradley, Keegan",25,142,286,"4306"
"361305","Cabrera Bello, Rafa",2,140,279,"4306"
"433305","Cabrera, Angel",42,143,290,"4306"
"505305","Casey, Paul",6,141,280,"4306"
"577305","Clarke, Darren",62,143,298,"4306"
"649305","Day, Jason",2,139,279,"4306"
"721305","DeChambeau, Bryson",66,149,NA,"4306"
"793305","Donaldson, Jamie",64,147,299,"4306"
"865305","Dubuisson, Victor",18,142,284,"4306"
"937305","Dufner, Jason",30,142,287,"4306"
"1009305","Els, Ernie",25,145,286,"4306"
"1081305","English, Harris",79,153,NA,"4306"
"1153305","Fitzpatrick, Matthew",18,140,284,"4306"
"1225305","Fowler, Rickie",11,140,282,"4306"
"1297305","Garcia, Sergio",30,141,287,"4306"
"1369305","Gomez, Fabian",38,144,289,"4306"
"1441305","Grace, Branden",38,147,289,"4306"
"1513305","Grillo, Emiliano",30,145,287,"4306"
"1585305","Haas, Bill",11,147,282,"4306"
"1657305","Herman, Jim",47,147,291,"4306"
"1729305","Hoffman, Charley",74,152,NA,"4306"
"1801305","Holmes, J.B.",18,142,284,"4306"
"1873305","Horschel, Billy",23,143,285,"4306"
"1945305","Immelman, Trevor",66,149,NA,"4306"
"2017305","Jaidee, Thongchai",53,145,294,"4306"
"2089305","Johnson, Dustin",6,141,280,"4306"
"2161305","Johnson, Zach",53,145,294,"4306"
"2233305","Kaufman, Smylie",66,149,NA,"4306"
"2305305","Kaymer, Martin",11,146,282,"4306"
"2377305","Kirk, Chris",6,139,280,"4306"
"2449305","Kisner, Kevin",71,151,NA,"4306"
"2521305","Kjeldsen, Soren",66,149,NA,"4306"
"2593305","Knox, Russell",49,145,292,"4306"
"2665305","Koepka, Brooks",38,146,289,"4306"
"2737305","Kuchar, Matt",30,144,287,"4306"
"2809305","Lahiri, Anirban",51,145,293,"4306"
"2881305","Langer, Bernhard",53,144,294,"4306"
"2953305","Lee, Danny",62,147,298,"4306"
"3025305","Leishman, Marc",71,151,NA,"4306"
"3097305","Lingmerth, David",71,151,NA,"4306"
"3169305","Love III, Davis",25,141,286,"4306"
"3241305","Lowry, Shane",36,141,288,"4306"
"3313305","Mahan, Hunter",74,152,NA,"4306"
"3385305","Matsuyama, Hideki",18,145,284,"4306"
"3457305","McDowell, Graeme",58,147,295,"4306"
"3529305","McIlroy, Rory",2,143,279,"4306"
"3601305","Merritt, Troy",42,145,290,"4306"
"3673305","Mickelson, Phil",38,145,289,"4306"
"3745305","Moore, Ryan",65,148,NA,"4306"
"3817305","Na, Kevin",18,142,284,"4306"
"3889305","Oosthuizen, Louis",17,142,283,"4306"
"3961305","Piercy, Scott",74,152,NA,"4306"
"4033305","Poulter, Ian",36,147,288,"4306"
"4105305","Reed, Patrick",11,144,282,"4306"
"4177305","Rose, Justin",2,138,279,"4306"
"4249305","Schwartzel, Charl",1,140,277,"4306"
"4321305","Scott, Adam",61,146,296,"4306"
"4393305","Simpson, Webb",10,140,281,"4306"
"4465305","Singh, Vijay",58,145,295,"4306"
"4537305","Smith, Cameron",42,144,290,"4306"
"4609305","Snedeker, Brandt",6,137,280,"4306"
"4681305","Spieth, Jordan",11,142,282,"4306"
"4753305","Stenson, Henrik",25,142,286,"4306"
"4825305","Streb, Robert",47,145,291,"4306"
"4897305","Streelman, Kevin",51,146,293,"4306"
"4969305","Sullivan, Andy",25,137,286,"4306"
"5041305","Taylor, Vaughn",70,150,NA,"4306"
"5113305","Thomas, Justin",42,143,290,"4306"
"5185305","Walker, Jimmy",53,138,294,"4306"
"5257305","Watson, Bubba",11,141,282,"4306"
"5329305","Weir, Mike",74,152,NA,"4306"
"5401305","Westwood, Lee",30,141,287,"4306"
"5473305","Wiesberger, Bernd",53,145,294,"4306"
"5545305","Willett, Danny",30,147,287,"4306"
"5617305","Wood, Chris",74,152,NA,"4306"
"1310","An, Byeong Hun",9,141,283,"4307"
"73306","Aphibarnrat, Kiradech",13,140,284,"4307"
"145306","Berger, Daniel",46,143,292,"4307"
"217306","Bowditch, Steven",66,150,NA,"4307"
"289306","Bradley, Keegan",52,145,296,"4307"
"361306","Cabrera Bello, Rafa",17,145,285,"4307"
"433306","Cabrera, Angel",46,145,292,"4307"
"505306","Casey, Paul",9,142,283,"4307"
"577306","Clarke, Darren",74,153,NA,"4307"
"649306","Day, Jason",4,141,278,"4307"
"721306","DeChambeau, Bryson",22,145,287,"4307"
"793306","Donaldson, Jamie",28,146,288,"4307"
"865306","Dubuisson, Victor",61,149,NA,"4307"
"937306","Dufner, Jason",28,146,288,"4307"
"1009306","Els, Ernie",28,146,288,"4307"
"1081306","English, Harris",78,154,NA,"4307"
"1153306","Fitzpatrick, Matthew",74,153,NA,"4307"
"1225306","Fowler, Rickie",28,144,288,"4307"
"1297306","Garcia, Sergio",36,143,289,"4307"
"1369306","Gomez, Fabian",44,144,291,"4307"
"1441306","Grace, Branden",46,146,292,"4307"
"1513306","Grillo, Emiliano",54,147,NA,"4307"
"1585306","Haas, Bill",13,146,284,"4307"
"1657306","Herman, Jim",36,145,289,"4307"
"1729306","Hoffman, Charley",66,150,NA,"4307"
"1801306","Holmes, J.B.",13,138,284,"4307"
"1873306","Horschel, Billy",66,150,NA,"4307"
"1945306","Immelman, Trevor",28,144,288,"4307"
"2017306","Jaidee, Thongchai",28,142,288,"4307"
"2089306","Johnson, Dustin",13,144,284,"4307"
"2161306","Johnson, Zach",17,138,285,"4307"
"2233306","Kaufman, Smylie",40,145,290,"4307"
"2305306","Kaymer, Martin",66,150,NA,"4307"
"2377306","Kirk, Chris",59,148,NA,"4307"
"2449306","Kisner, Kevin",28,144,288,"4307"
"2521306","Kjeldsen, Soren",22,145,287,"4307"
"2593306","Knox, Russell",61,149,NA,"4307"
"2665306","Koepka, Brooks",17,142,285,"4307"
"2737306","Kuchar, Matt",17,142,285,"4307"
"2809306","Lahiri, Anirban",40,142,290,"4307"
"2881306","Langer, Bernhard",46,140,292,"4307"
"2953306","Lee, Danny",28,145,288,"4307"
"3025306","Leishman, Marc",54,147,NA,"4307"
"3097306","Lingmerth, David",53,146,301,"4307"
"3169306","Love III, Davis",44,145,291,"4307"
"3241306","Lowry, Shane",74,153,NA,"4307"
"3313306","Mahan, Hunter",78,154,NA,"4307"
"3385306","Matsuyama, Hideki",22,144,287,"4307"
"3457306","McDowell, Graeme",54,147,NA,"4307"
"3529306","McIlroy, Rory",5,137,279,"4307"
"3601306","Merritt, Troy",61,149,NA,"4307"
"3673306","Mickelson, Phil",54,147,NA,"4307"
"3745306","Moore, Ryan",61,149,NA,"4307"
"3817306","Na, Kevin",21,146,286,"4307"
"3889306","Oosthuizen, Louis",70,151,NA,"4307"
"3961306","Piercy, Scott",9,139,283,"4307"
"4033306","Poulter, Ian",54,147,NA,"4307"
"4105306","Reed, Patrick",1,135,274,"4307"
"4177306","Rose, Justin",74,153,NA,"4307"
"4249306","Schwartzel, Charl",1,136,274,"4307"
"4321306","Scott, Adam",3,138,277,"4307"
"4393306","Simpson, Webb",9,142,283,"4307"
"4465306","Singh, Vijay",36,144,289,"4307"
"4537306","Smith, Cameron",22,144,287,"4307"
"4609306","Snedeker, Brandt",6,138,281,"4307"
"4681306","Spieth, Jordan",40,146,290,"4307"
"4753306","Stenson, Henrik",7,142,282,"4307"
"4825306","Streb, Robert",7,145,282,"4307"
"4897306","Streelman, Kevin",22,143,287,"4307"
"4969306","Sullivan, Andy",50,145,293,"4307"
"5041306","Taylor, Vaughn",51,144,295,"4307"
"5113306","Thomas, Justin",70,151,NA,"4307"
"5185306","Walker, Jimmy",59,148,NA,"4307"
"5257306","Watson, Bubba",36,142,289,"4307"
"5329306","Weir, Mike",73,152,NA,"4307"
"5401306","Westwood, Lee",61,149,NA,"4307"
"5473306","Wiesberger, Bernd",22,143,287,"4307"
"5545306","Willett, Danny",40,145,290,"4307"
"5617306","Wood, Chris",70,151,NA,"4307"
"1311","An, Byeong Hun",78,153,NA,"4308"
"73307","Aphibarnrat, Kiradech",64,148,NA,"4308"
"145307","Berger, Daniel",50,144,293,"4308"
"217307","Bowditch, Steven",74,151,NA,"4308"
"289307","Bradley, Keegan",64,148,NA,"4308"
"361307","Cabrera Bello, Rafa",34,145,289,"4308"
"433307","Cabrera, Angel",54,144,296,"4308"
"505307","Casey, Paul",4,138,277,"4308"
"577307","Clarke, Darren",70,149,NA,"4308"
"649307","Day, Jason",4,132,277,"4308"
"721307","DeChambeau, Bryson",34,143,289,"4308"
"793307","Donaldson, Jamie",16,142,285,"4308"
"865307","Dubuisson, Victor",50,143,293,"4308"
"937307","Dufner, Jason",56,147,NA,"4308"
"1009307","Els, Ernie",44,143,291,"4308"
"1081307","English, Harris",56,147,NA,"4308"
"1153307","Fitzpatrick, Matthew",20,142,286,"4308"
"1225307","Fowler, Rickie",24,143,287,"4308"
"1297307","Garcia, Sergio",34,144,289,"4308"
"1369307","Gomez, Fabian",64,148,NA,"4308"
"1441307","Grace, Branden",7,138,279,"4308"
"1513307","Grillo, Emiliano",34,144,289,"4308"
"1585307","Haas, Bill",47,146,292,"4308"
"1657307","Herman, Jim",16,144,285,"4308"
"1729307","Hoffman, Charley",24,142,287,"4308"
"1801307","Holmes, J.B.",64,148,NA,"4308"
"1873307","Horschel, Billy",56,147,NA,"4308"
"1945307","Immelman, Trevor",74,151,NA,"4308"
"2017307","Jaidee, Thongchai",34,140,289,"4308"
"2089307","Johnson, Dustin",1,132,272,"4308"
"2161307","Johnson, Zach",44,143,291,"4308"
"2233307","Kaufman, Smylie",11,137,282,"4308"
"2305307","Kaymer, Martin",72,150,NA,"4308"
"2377307","Kirk, Chris",54,146,296,"4308"
"2449307","Kisner, Kevin",74,151,NA,"4308"
"2521307","Kjeldsen, Soren",70,149,NA,"4308"
"2593307","Knox, Russell",30,142,288,"4308"
"2665307","Koepka, Brooks",30,142,288,"4308"
"2737307","Kuchar, Matt",14,142,284,"4308"
"2809307","Lahiri, Anirban",24,146,287,"4308"
"2881307","Langer, Bernhard",79,154,NA,"4308"
"2953307","Lee, Danny",64,148,NA,"4308"
"3025307","Leishman, Marc",20,144,286,"4308"
"3097307","Lingmerth, David",50,143,293,"4308"
"3169307","Love III, Davis",56,147,NA,"4308"
"3241307","Lowry, Shane",10,139,281,"4308"
"3313307","Mahan, Hunter",42,143,290,"4308"
"3385307","Matsuyama, Hideki",6,139,278,"4308"
"3457307","McDowell, Graeme",56,147,NA,"4308"
"3529307","McIlroy, Rory",20,140,286,"4308"
"3601307","Merritt, Troy",34,141,289,"4308"
"3673307","Mickelson, Phil",24,142,287,"4308"
"3745307","Moore, Ryan",44,146,291,"4308"
"3817307","Na, Kevin",77,152,NA,"4308"
"3889307","Oosthuizen, Louis",16,141,285,"4308"
"3961307","Piercy, Scott",8,140,280,"4308"
"4033307","Poulter, Ian",11,144,282,"4308"
"4105307","Reed, Patrick",20,145,286,"4308"
"4177307","Rose, Justin",14,140,284,"4308"
"4249307","Schwartzel, Charl",2,136,275,"4308"
"4321307","Scott, Adam",56,147,NA,"4308"
"4393307","Simpson, Webb",47,145,292,"4308"
"4465307","Singh, Vijay",56,147,NA,"4308"
"4537307","Smith, Cameron",64,148,NA,"4308"
"4609307","Snedeker, Brandt",47,141,292,"4308"
"4681307","Spieth, Jordan",16,137,285,"4308"
"4753307","Stenson, Henrik",8,137,280,"4308"
"4825307","Streb, Robert",24,146,287,"4308"
"4897307","Streelman, Kevin",24,144,287,"4308"
"4969307","Sullivan, Andy",53,145,295,"4308"
"5041307","Taylor, Vaughn",30,143,288,"4308"
"5113307","Thomas, Justin",30,143,288,"4308"
"5185307","Walker, Jimmy",3,141,276,"4308"
"5257307","Watson, Bubba",56,147,NA,"4308"
"5329307","Weir, Mike",72,150,NA,"4308"
"5401307","Westwood, Lee",34,143,289,"4308"
"5473307","Wiesberger, Bernd",34,145,289,"4308"
"5545307","Willett, Danny",13,145,283,"4308"
"5617307","Wood, Chris",42,146,290,"4308"
"1312","An, Byeong Hun",48,144,294,"4309"
"73308","Aphibarnrat, Kiradech",73,151,NA,"4309"
"145308","Berger, Daniel",64,149,NA,"4309"
"217308","Bowditch, Steven",51,146,NA,"4309"
"289308","Bradley, Keegan",73,151,NA,"4309"
"361308","Cabrera Bello, Rafa",11,139,280,"4309"
"433308","Cabrera, Angel",79,154,NA,"4309"
"505308","Casey, Paul",54,147,NA,"4309"
"577308","Clarke, Darren",54,147,NA,"4309"
"649308","Day, Jason",2,137,275,"4309"
"721308","DeChambeau, Bryson",73,151,NA,"4309"
"793308","Donaldson, Jamie",4,139,277,"4309"
"865308","Dubuisson, Victor",61,148,NA,"4309"
"937308","Dufner, Jason",61,148,NA,"4309"
"1009308","Els, Ernie",31,142,287,"4309"
"1081308","English, Harris",36,144,289,"4309"
"1153308","Fitzpatrick, Matthew",30,143,286,"4309"
"1225308","Fowler, Rickie",1,135,272,"4309"
"1297308","Garcia, Sergio",64,149,NA,"4309"
"1369308","Gomez, Fabian",9,138,279,"4309"
"1441308","Grace, Branden",23,145,283,"4309"
