name,year,hole,yardage,round,par,score,rtp_score,sg_total,no_masters,rtp_score_grouped,time,no_masters_category,Level,Mu,Mu (no blups),P
"Fowler, Rickie",2016,11,505,2,4,4,0,1.378,6,.,12,2,0,0.92033,0.9242,0.92033
"Fowler, Rickie",2016,11,505,2,4,4,0,1.378,6,.,12,2,-1,0.99803,0.99813,0.99803
"Fowler, Rickie",2016,12,155,2,3,3,0,1.378,6,.,12,2,3,0.00213,0.00225,0.00213
"Fowler, Rickie",2016,12,155,2,3,3,0,1.378,6,.,12,2,2,0.01699,0.01791,0.01699
"Fowler, Rickie",2016,12,155,2,3,3,0,1.378,6,.,12,2,1,0.16924,0.17697,0.16924
"Fowler, Rickie",2016,12,155,2,3,3,0,1.378,6,.,12,2,0,0.82958,0.83708,0.82958
"Fowler, Rickie",2016,12,155,2,3,3,0,1.378,6,.,12,2,-1,0.99534,0.99558,0.99534
"Fowler, Rickie",2016,13,510,2,5,5,0,1.378,6,.,12,2,3,0.00036,0.00038,0.00036
"Fowler, Rickie",2016,13,510,2,5,5,0,1.378,6,.,12,2,2,0.00293,0.00309,0.00293
"Fowler, Rickie",2016,13,510,2,5,5,0,1.378,6,.,12,2,1,0.03348,0.03527,0.03348
"Fowler, Rickie",2016,13,510,2,5,5,0,1.378,6,.,12,2,0,0.45288,0.4663,0.45288
"Fowler, Rickie",2016,13,510,2,5,5,0,1.378,6,.,12,2,-1,0.97319,0.97456,0.97319
"Fowler, Rickie",2016,14,440,2,4,4,0,1.378,6,.,12,2,3,0.00229,0.00241,0.00229
"Fowler, Rickie",2016,14,440,2,4,4,0,1.378,6,.,12,2,2,0.01824,0.01923,0.01824
"Fowler, Rickie",2016,14,440,2,4,4,0,1.378,6,.,12,2,1,0.17964,0.18774,0.17964
"Fowler, Rickie",2016,14,440,2,4,4,0,1.378,6,.,12,2,0,0.83956,0.8467,0.83956
"Fowler, Rickie",2016,14,440,2,4,4,0,1.378,6,.,12,2,-1,0.99566,0.99589,0.99566
"Fowler, Rickie",2016,15,530,2,5,5,0,1.378,6,.,12,2,3,0.00046,0.00048,0.00046
"Fowler, Rickie",2016,15,530,2,5,5,0,1.378,6,.,12,2,2,0.0037,0.00391,0.0037
"Fowler, Rickie",2016,15,530,2,5,5,0,1.378,6,.,12,2,1,0.04197,0.0442,0.04197
"Fowler, Rickie",2016,15,530,2,5,5,0,1.378,6,.,12,2,0,0.51144,0.52493,0.51144
"Fowler, Rickie",2016,15,530,2,5,5,0,1.378,6,.,12,2,-1,0.97868,0.97978,0.97868
"Fowler, Rickie",2016,16,170,2,3,4,1,1.378,6,.,12,2,3,0.00179,0.00189,0.00179
"Fowler, Rickie",2016,16,170,2,3,4,1,1.378,6,.,12,2,2,0.01432,0.0151,0.01432
"Fowler, Rickie",2016,16,170,2,3,4,1,1.378,6,.,12,2,1,0.14619,0.15306,0.14619
"Fowler, Rickie",2016,16,170,2,3,4,1,1.378,6,.,12,2,0,0.80359,0.81198,0.80359
"Fowler, Rickie",2016,16,170,2,3,4,1,1.378,6,.,12,2,-1,0.99446,0.99475,0.99446
"Fowler, Rickie",2016,17,440,2,4,3,-1,1.378,6,.,12,2,3,0.00118,0.00124,0.00118
"Fowler, Rickie",2016,17,440,2,4,3,-1,1.378,6,.,12,2,2,0.00946,0.00998,0.00946
"Fowler, Rickie",2016,17,440,2,4,3,-1,1.378,6,.,12,2,1,0.1012,0.10622,0.1012
"Fowler, Rickie",2016,17,440,2,4,3,-1,1.378,6,.,12,2,0,0.72902,0.73956,0.72902
"Fowler, Rickie",2016,17,440,2,4,3,-1,1.378,6,.,12,2,-1,0.9916,0.99203,0.9916
"Fowler, Rickie",2016,18,465,2,4,3,-1,1.378,6,.,12,2,3,0.00124,0.00131,0.00124
"Fowler, Rickie",2016,18,465,2,4,3,-1,1.378,6,.,12,2,2,0.00999,0.01054,0.00999
"Fowler, Rickie",2016,18,465,2,4,3,-1,1.378,6,.,12,2,1,0.10633,0.11158,0.10633
"Fowler, Rickie",2016,18,465,2,4,3,-1,1.378,6,.,12,2,0,0.7398,0.75007,0.7398
"Fowler, Rickie",2016,18,465,2,4,3,-1,1.378,6,.,12,2,-1,0.99204,0.99246,0.99204
"Fowler, Rickie",2016,1,445,3,4,.,.,1.378,6,.,12,2,3,0.00398,0.0042,0.00398
"Fowler, Rickie",2016,1,445,3,4,.,.,1.378,6,.,12,2,2,0.03133,0.03301,0.03133
"Fowler, Rickie",2016,1,445,3,4,.,.,1.378,6,.,12,2,1,0.27604,0.28696,0.27604
"Fowler, Rickie",2016,1,445,3,4,.,.,1.378,6,.,12,2,0,0.9011,0.90581,0.9011
"Fowler, Rickie",2016,1,445,3,4,.,.,1.378,6,.,12,2,-1,0.9975,0.99763,0.9975
"Fowler, Rickie",2016,2,575,3,5,.,.,1.378,6,.,12,2,3,0.00051,0.00053,0.00051
"Fowler, Rickie",2016,2,575,3,5,.,.,1.378,6,.,12,2,2,0.00408,0.0043,0.00408
"Fowler, Rickie",2016,2,575,3,5,.,.,1.378,6,.,12,2,1,0.04604,0.04847,0.04604
"Fowler, Rickie",2016,2,575,3,5,.,.,1.378,6,.,12,2,0,0.53557,0.54898,0.53557
"Fowler, Rickie",2016,2,575,3,5,.,.,1.378,6,.,12,2,-1,0.98061,0.98161,0.98061
"Fowler, Rickie",2016,3,350,3,4,.,.,1.378,6,.,12,2,3,0.00056,0.00059,0.00056
"Fowler, Rickie",2016,3,350,3,4,.,.,1.378,6,.,12,2,2,0.00455,0.0048,0.00455
"Fowler, Rickie",2016,3,350,3,4,.,.,1.378,6,.,12,2,1,0.05108,0.05376,0.05108
"Fowler, Rickie",2016,3,350,3,4,.,.,1.378,6,.,12,2,0,0.56261,0.57586,0.56261
"Fowler, Rickie",2016,3,350,3,4,.,.,1.378,6,.,12,2,-1,0.98258,0.98348,0.98258
"Fowler, Rickie",2016,4,240,3,3,.,.,1.378,6,.,12,2,3,0.00471,0.00497,0.00471
"Fowler, Rickie",2016,4,240,3,3,.,.,1.378,6,.,12,2,2,0.03692,0.03889,0.03692
"Fowler, Rickie",2016,4,240,3,3,.,.,1.378,6,.,12,2,1,0.31123,0.32293,0.31123
"Fowler, Rickie",2016,4,240,3,3,.,.,1.378,6,.,12,2,0,0.91524,0.91933,0.91524
"Fowler, Rickie",2016,4,240,3,3,.,.,1.378,6,.,12,2,-1,0.99789,0.998,0.99789
"Fowler, Rickie",2016,5,455,3,4,.,.,1.378,6,.,12,2,3,0.00372,0.00392,0.00372
"Fowler, Rickie",2016,5,455,3,4,.,.,1.378,6,.,12,2,2,0.02932,0.0309,0.02932
"Fowler, Rickie",2016,5,455,3,4,.,.,1.378,6,.,12,2,1,0.26259,0.27318,0.26259
"Fowler, Rickie",2016,5,455,3,4,.,.,1.378,6,.,12,2,0,0.89484,0.89981,0.89484
"Fowler, Rickie",2016,5,455,3,4,.,.,1.378,6,.,12,2,-1,0.99733,0.99747,0.99733
"Fowler, Rickie",2016,6,180,3,3,.,.,1.378,6,.,12,2,3,0.0014,0.00147,0.0014
"Fowler, Rickie",2016,6,180,3,3,.,.,1.378,6,.,12,2,2,0.0112,0.01182,0.0112
"Fowler, Rickie",2016,6,180,3,3,.,.,1.378,6,.,12,2,1,0.11781,0.12355,0.11781
"Fowler, Rickie",2016,6,180,3,3,.,.,1.378,6,.,12,2,0,0.7614,0.77108,0.7614
"Fowler, Rickie",2016,6,180,3,3,.,.,1.378,6,.,12,2,-1,0.99291,0.99328,0.99291
"Fowler, Rickie",2016,7,450,3,4,.,.,1.378,6,.,12,2,3,0.00349,0.00369,0.00349
"Fowler, Rickie",2016,7,450,3,4,.,.,1.378,6,.,12,2,2,0.0276,0.02909,0.0276
"Fowler, Rickie",2016,7,450,3,4,.,.,1.378,6,.,12,2,1,0.25073,0.26101,0.25073
"Fowler, Rickie",2016,7,450,3,4,.,.,1.378,6,.,12,2,0,0.88884,0.89407,0.88884
"Fowler, Rickie",2016,7,450,3,4,.,.,1.378,6,.,12,2,-1,0.99716,0.99731,0.99716
"Fowler, Rickie",2016,8,570,3,5,.,.,1.378,6,.,12,2,3,0.00053,0.00056,0.00053
"Fowler, Rickie",2016,8,570,3,5,.,.,1.378,6,.,12,2,2,0.00426,0.00449,0.00426
"Fowler, Rickie",2016,8,570,3,5,.,.,1.378,6,.,12,2,1,0.048,0.05053,0.048
"Fowler, Rickie",2016,8,570,3,5,.,.,1.378,6,.,12,2,0,0.54647,0.55982,0.54647
"Fowler, Rickie",2016,8,570,3,5,.,.,1.378,6,.,12,2,-1,0.98143,0.98239,0.98143
"Fowler, Rickie",2016,9,460,3,4,.,.,1.378,6,.,12,2,3,0.00189,0.00199,0.00189
"Fowler, Rickie",2016,9,460,3,4,.,.,1.378,6,.,12,2,2,0.01509,0.01591,0.01509
"Fowler, Rickie",2016,9,460,3,4,.,.,1.378,6,.,12,2,1,0.15295,0.16008,0.15295
"Fowler, Rickie",2016,9,460,3,4,.,.,1.378,6,.,12,2,0,0.81184,0.81996,0.81184
"Fowler, Rickie",2016,9,460,3,4,.,.,1.378,6,.,12,2,-1,0.99474,0.99502,0.99474
"Fowler, Rickie",2016,10,495,3,4,.,.,1.378,6,.,12,2,3,0.00267,0.00282,0.00267
"Fowler, Rickie",2016,10,495,3,4,.,.,1.378,6,.,12,2,2,0.02125,0.0224,0.02125
"Fowler, Rickie",2016,10,495,3,4,.,.,1.378,6,.,12,2,1,0.20378,0.21268,0.20378
"Fowler, Rickie",2016,10,495,3,4,.,.,1.378,6,.,12,2,0,0.85946,0.86586,0.85946
"Fowler, Rickie",2016,10,495,3,4,.,.,1.378,6,.,12,2,-1,0.99629,0.99648,0.99629
"Fowler, Rickie",2016,11,505,3,4,.,.,1.378,6,.,12,2,3,0.00234,0.00247,0.00234
"Fowler, Rickie",2016,11,505,3,4,.,.,1.378,6,.,12,2,2,0.01862,0.01963,0.01862
"Fowler, Rickie",2016,11,505,3,4,.,.,1.378,6,.,12,2,1,0.18276,0.19096,0.18276
"Fowler, Rickie",2016,11,505,3,4,.,.,1.378,6,.,12,2,0,0.84236,0.8494,0.84236
"Fowler, Rickie",2016,11,505,3,4,.,.,1.378,6,.,12,2,-1,0.99575,0.99597,0.99575
"Fowler, Rickie",2016,12,155,3,3,.,.,1.378,6,.,12,2,3,0.00147,0.00155,0.00147
"Fowler, Rickie",2016,12,155,3,3,.,.,1.378,6,.,12,2,2,0.01177,0.01241,0.01177
"Fowler, Rickie",2016,12,155,3,3,.,.,1.378,6,.,12,2,1,0.12307,0.12902,0.12307
"Fowler, Rickie",2016,12,155,3,3,.,.,1.378,6,.,12,2,0,0.77031,0.77973,0.77031
"Fowler, Rickie",2016,12,155,3,3,.,.,1.378,6,.,12,2,-1,0.99325,0.9936,0.99325
"Fowler, Rickie",2016,13,510,3,5,.,.,1.378,6,.,12,2,3,0.00025,0.00026,0.00025
"Fowler, Rickie",2016,13,510,3,5,.,.,1.378,6,.,12,2,2,0.00203,0.00214,0.00203
"Fowler, Rickie",2016,13,510,3,5,.,.,1.378,6,.,12,2,1,0.02339,0.02465,0.02339
"Fowler, Rickie",2016,13,510,3,5,.,.,1.378,6,.,12,2,0,0.36394,0.37654,0.36394
"Fowler, Rickie",2016,13,510,3,5,.,.,1.378,6,.,12,2,-1,0.96168,0.96362,0.96168
"Fowler, Rickie",2016,14,440,3,4,.,.,1.378,6,.,12,2,3,0.00209,0.0022,0.00209
"Fowler, Rickie",2016,14,440,3,4,.,.,1.378,6,.,12,2,2,0.01667,0.01758,0.01667
"Fowler, Rickie",2016,14,440,3,4,.,.,1.378,6,.,12,2,1,0.16655,0.17418,0.16655
"Fowler, Rickie",2016,14,440,3,4,.,.,1.378,6,.,12,2,0,0.82684,0.83444,0.82684
"Fowler, Rickie",2016,14,440,3,4,.,.,1.378,6,.,12,2,-1,0.99525,0.9955,0.99525
"Fowler, Rickie",2016,15,530,3,5,.,.,1.378,6,.,12,2,3,0.00065,0.00069,0.00065
"Fowler, Rickie",2016,15,530,3,5,.,.,1.378,6,.,12,2,2,0.00527,0.00556,0.00527
"Fowler, Rickie",2016,15,530,3,5,.,.,1.378,6,.,12,2,1,0.05878,0.06184,0.05878
"Fowler, Rickie",2016,15,530,3,5,.,.,1.378,6,.,12,2,0,0.59876,0.61167,0.59876
"Fowler, Rickie",2016,15,530,3,5,.,.,1.378,6,.,12,2,-1,0.98495,0.98573,0.98495
"Fowler, Rickie",2016,16,170,3,3,.,.,1.378,6,.,12,2,3,0.00138,0.00146,0.00138
"Fowler, Rickie",2016,16,170,3,3,.,.,1.378,6,.,12,2,2,0.0111,0.01171,0.0111
"Fowler, Rickie",2016,16,170,3,3,.,.,1.378,6,.,12,2,1,0.11689,0.12259,0.11689
"Fowler, Rickie",2016,16,170,3,3,.,.,1.378,6,.,12,2,0,0.75978,0.76951,0.75978
"Fowler, Rickie",2016,16,170,3,3,.,.,1.378,6,.,12,2,-1,0.99284,0.99322,0.99284
"Fowler, Rickie",2016,17,440,3,4,.,.,1.378,6,.,12,2,3,0.00531,0.0056,0.00531
"Fowler, Rickie",2016,17,440,3,4,.,.,1.378,6,.,12,2,2,0.04143,0.04363,0.04143
"Fowler, Rickie",2016,17,440,3,4,.,.,1.378,6,.,12,2,1,0.33751,0.3497,0.33751
"Fowler, Rickie",2016,17,440,3,4,.,.,1.378,6,.,12,2,0,0.92409,0.9278,0.92409
"Fowler, Rickie",2016,17,440,3,4,.,.,1.378,6,.,12,2,-1,0.99813,0.99823,0.99813
"Fowler, Rickie",2016,18,465,3,4,.,.,1.378,6,.,12,2,3,0.00471,0.00497,0.00471
"Fowler, Rickie",2016,18,465,3,4,.,.,1.378,6,.,12,2,2,0.03696,0.03893,0.03696
"Fowler, Rickie",2016,18,465,3,4,.,.,1.378,6,.,12,2,1,0.31145,0.32316,0.31145
"Fowler, Rickie",2016,18,465,3,4,.,.,1.378,6,.,12,2,0,0.91532,0.91941,0.91532
"Fowler, Rickie",2016,18,465,3,4,.,.,1.378,6,.,12,2,-1,0.99789,0.99801,0.99789
"Fowler, Rickie",2016,1,445,4,4,.,.,1.378,6,.,12,2,3,0.00269,0.00283,0.00269
"Fowler, Rickie",2016,1,445,4,4,.,.,1.378,6,.,12,2,2,0.02135,0.02251,0.02135
"Fowler, Rickie",2016,1,445,4,4,.,.,1.378,6,.,12,2,1,0.20457,0.2135,0.20457
"Fowler, Rickie",2016,1,445,4,4,.,.,1.378,6,.,12,2,0,0.86005,0.86643,0.86005
"Fowler, Rickie",2016,1,445,4,4,.,.,1.378,6,.,12,2,-1,0.9963,0.9965,0.9963
"Fowler, Rickie",2016,2,575,4,5,.,.,1.378,6,.,12,2,3,0.00036,0.00038,0.00036
"Fowler, Rickie",2016,2,575,4,5,.,.,1.378,6,.,12,2,2,0.0029,0.00306,0.0029
"Fowler, Rickie",2016,2,575,4,5,.,.,1.378,6,.,12,2,1,0.03318,0.03496,0.03318
"Fowler, Rickie",2016,2,575,4,5,.,.,1.378,6,.,12,2,0,0.4506,0.46401,0.4506
"Fowler, Rickie",2016,2,575,4,5,.,.,1.378,6,.,12,2,-1,0.97295,0.97434,0.97295
"Fowler, Rickie",2016,3,350,4,4,.,.,1.378,6,.,12,2,3,0.00198,0.00209,0.00198
"Fowler, Rickie",2016,3,350,4,4,.,.,1.378,6,.,12,2,2,0.01582,0.01669,0.01582
"Fowler, Rickie",2016,3,350,4,4,.,.,1.378,6,.,12,2,1,0.15933,0.1667,0.15933
"Fowler, Rickie",2016,3,350,4,4,.,.,1.378,6,.,12,2,0,0.81913,0.827,0.81913
"Fowler, Rickie",2016,3,350,4,4,.,.,1.378,6,.,12,2,-1,0.99499,0.99525,0.99499
"Fowler, Rickie",2016,4,240,4,3,.,.,1.378,6,.,12,2,3,0.00276,0.00291,0.00276
"Fowler, Rickie",2016,4,240,4,3,.,.,1.378,6,.,12,2,2,0.02191,0.0231,0.02191
"Fowler, Rickie",2016,4,240,4,3,.,.,1.378,6,.,12,2,1,0.2089,0.21796,0.2089
"Fowler, Rickie",2016,4,240,4,3,.,.,1.378,6,.,12,2,0,0.8632,0.86945,0.8632
"Fowler, Rickie",2016,4,240,4,3,.,.,1.378,6,.,12,2,-1,0.9964,0.99659,0.9964
"Fowler, Rickie",2016,5,455,4,4,.,.,1.378,6,.,12,2,3,0.00275,0.0029,0.00275
"Fowler, Rickie",2016,5,455,4,4,.,.,1.378,6,.,12,2,2,0.02183,0.02302,0.02183
"Fowler, Rickie",2016,5,455,4,4,.,.,1.378,6,.,12,2,1,0.2083,0.21735,0.2083
"Fowler, Rickie",2016,5,455,4,4,.,.,1.378,6,.,12,2,0,0.86277,0.86904,0.86277
"Fowler, Rickie",2016,5,455,4,4,.,.,1.378,6,.,12,2,-1,0.99639,0.99658,0.99639
"Fowler, Rickie",2016,6,180,4,3,.,.,1.378,6,.,12,2,3,0.00258,0.00273,0.00258
"Fowler, Rickie",2016,6,180,4,3,.,.,1.378,6,.,12,2,2,0.02055,0.02166,0.02055
"Fowler, Rickie",2016,6,180,4,3,.,.,1.378,6,.,12,2,1,0.19826,0.20699,0.19826
"Fowler, Rickie",2016,6,180,4,3,.,.,1.378,6,.,12,2,0,0.85527,0.86182,0.85527
"Fowler, Rickie",2016,6,180,4,3,.,.,1.378,6,.,12,2,-1,0.99616,0.99636,0.99616
"Fowler, Rickie",2016,7,450,4,4,.,.,1.378,6,.,12,2,3,0.00227,0.00239,0.00227
"Fowler, Rickie",2016,7,450,4,4,.,.,1.378,6,.,12,2,2,0.01807,0.01905,0.01807
"Fowler, Rickie",2016,7,450,4,4,.,.,1.378,6,.,12,2,1,0.17824,0.18629,0.17824
"Fowler, Rickie",2016,7,450,4,4,.,.,1.378,6,.,12,2,0,0.83827,0.84546,0.83827
"Fowler, Rickie",2016,7,450,4,4,.,.,1.378,6,.,12,2,-1,0.99562,0.99585,0.99562
"Fowler, Rickie",2016,8,570,4,5,.,.,1.378,6,.,12,2,3,0.00037,0.00039,0.00037
"Fowler, Rickie",2016,8,570,4,5,.,.,1.378,6,.,12,2,2,0.00302,0.00318,0.00302
"Fowler, Rickie",2016,8,570,4,5,.,.,1.378,6,.,12,2,1,0.03445,0.03629,0.03445
"Fowler, Rickie",2016,8,570,4,5,.,.,1.378,6,.,12,2,0,0.46018,0.47363,0.46018
"Fowler, Rickie",2016,8,570,4,5,.,.,1.378,6,.,12,2,-1,0.97395,0.97528,0.97395
"Fowler, Rickie",2016,9,460,4,4,.,.,1.378,6,.,12,2,3,0.00318,0.00335,0.00318
"Fowler, Rickie",2016,9,460,4,4,.,.,1.378,6,.,12,2,2,0.02517,0.02653,0.02517
"Fowler, Rickie",2016,9,460,4,4,.,.,1.378,6,.,12,2,1,0.23333,0.24313,0.23333
"Fowler, Rickie",2016,9,460,4,4,.,.,1.378,6,.,12,2,0,0.87912,0.88474,0.87912
"Fowler, Rickie",2016,9,460,4,4,.,.,1.378,6,.,12,2,-1,0.99687,0.99704,0.99687
"Fowler, Rickie",2016,10,495,4,4,.,.,1.378,6,.,12,2,3,0.002,0.00211,0.002
"Fowler, Rickie",2016,10,495,4,4,.,.,1.378,6,.,12,2,2,0.01596,0.01684,0.01596
"Fowler, Rickie",2016,10,495,4,4,.,.,1.378,6,.,12,2,1,0.16053,0.16795,0.16053
"Fowler, Rickie",2016,10,495,4,4,.,.,1.378,6,.,12,2,0,0.82045,0.82827,0.82045
"Fowler, Rickie",2016,10,495,4,4,.,.,1.378,6,.,12,2,-1,0.99503,0.99529,0.99503
"Fowler, Rickie",2016,11,505,4,4,.,.,1.378,6,.,12,2,3,0.00241,0.00255,0.00241
"Fowler, Rickie",2016,11,505,4,4,.,.,1.378,6,.,12,2,2,0.01921,0.02025,0.01921
"Fowler, Rickie",2016,11,505,4,4,.,.,1.378,6,.,12,2,1,0.18755,0.19592,0.18755
"Fowler, Rickie",2016,11,505,4,4,.,.,1.378,6,.,12,2,0,0.84653,0.85342,0.84653
"Fowler, Rickie",2016,11,505,4,4,.,.,1.378,6,.,12,2,-1,0.99588,0.9961,0.99588
"Fowler, Rickie",2016,12,155,4,3,.,.,1.378,6,.,12,2,3,0.00241,0.00254,0.00241
"Fowler, Rickie",2016,12,155,4,3,.,.,1.378,6,.,12,2,2,0.01917,0.02022,0.01917
"Fowler, Rickie",2016,12,155,4,3,.,.,1.378,6,.,12,2,1,0.18729,0.19565,0.18729
"Fowler, Rickie",2016,12,155,4,3,.,.,1.378,6,.,12,2,0,0.84631,0.85321,0.84631
"Fowler, Rickie",2016,12,155,4,3,.,.,1.378,6,.,12,2,-1,0.99588,0.99609,0.99588
"Fowler, Rickie",2016,13,510,4,5,.,.,1.378,6,.,12,2,3,0.00021,0.00023,0.00021
"Fowler, Rickie",2016,13,510,4,5,.,.,1.378,6,.,12,2,2,0.00173,0.00183,0.00173
"Fowler, Rickie",2016,13,510,4,5,.,.,1.378,6,.,12,2,1,0.02004,0.02113,0.02004
"Fowler, Rickie",2016,13,510,4,5,.,.,1.378,6,.,12,2,0,0.32824,0.34026,0.32824
"Fowler, Rickie",2016,13,510,4,5,.,.,1.378,6,.,12,2,-1,0.95541,0.95766,0.95541
"Fowler, Rickie",2016,14,440,4,4,.,.,1.378,6,.,12,2,3,0.00098,0.00103,0.00098
"Fowler, Rickie",2016,14,440,4,4,.,.,1.378,6,.,12,2,2,0.00787,0.0083,0.00787
"Fowler, Rickie",2016,14,440,4,4,.,.,1.378,6,.,12,2,1,0.08548,0.0898,0.08548
"Fowler, Rickie",2016,14,440,4,4,.,.,1.378,6,.,12,2,0,0.69074,0.70216,0.69074
"Fowler, Rickie",2016,14,440,4,4,.,.,1.378,6,.,12,2,-1,0.98989,0.99042,0.98989
"Fowler, Rickie",2016,15,530,4,5,.,.,1.378,6,.,12,2,3,0.00014,0.00014,0.00014
"Fowler, Rickie",2016,15,530,4,5,.,.,1.378,6,.,12,2,2,0.0011,0.00116,0.0011
"Fowler, Rickie",2016,15,530,4,5,.,.,1.378,6,.,12,2,1,0.01284,0.01354,0.01284
"Fowler, Rickie",2016,15,530,4,5,.,.,1.378,6,.,12,2,0,0.23708,0.24699,0.23708
"Fowler, Rickie",2016,15,530,4,5,.,.,1.378,6,.,12,2,-1,0.93164,0.935,0.93164
"Fowler, Rickie",2016,16,170,4,3,.,.,1.378,6,.,12,2,3,0.00137,0.00144,0.00137
"Fowler, Rickie",2016,16,170,4,3,.,.,1.378,6,.,12,2,2,0.01098,0.01158,0.01098
"Fowler, Rickie",2016,16,170,4,3,.,.,1.378,6,.,12,2,1,0.11568,0.12132,0.11568
"Fowler, Rickie",2016,16,170,4,3,.,.,1.378,6,.,12,2,0,0.75763,0.76741,0.75763
"Fowler, Rickie",2016,16,170,4,3,.,.,1.378,6,.,12,2,-1,0.99276,0.99314,0.99276
"Fowler, Rickie",2016,17,440,4,4,.,.,1.378,6,.,12,2,3,0.00266,0.0028,0.00266
"Fowler, Rickie",2016,17,440,4,4,.,.,1.378,6,.,12,2,2,0.02112,0.02227,0.02112
"Fowler, Rickie",2016,17,440,4,4,.,.,1.378,6,.,12,2,1,0.20277,0.21165,0.20277
"Fowler, Rickie",2016,17,440,4,4,.,.,1.378,6,.,12,2,0,0.85871,0.86514,0.85871
"Fowler, Rickie",2016,17,440,4,4,.,.,1.378,6,.,12,2,-1,0.99626,0.99646,0.99626
"Fowler, Rickie",2016,18,465,4,4,.,.,1.378,6,.,12,2,3,0.00233,0.00246,0.00233
"Fowler, Rickie",2016,18,465,4,4,.,.,1.378,6,.,12,2,2,0.0186,0.01961,0.0186
"Fowler, Rickie",2016,18,465,4,4,.,.,1.378,6,.,12,2,1,0.18261,0.19081,0.18261
"Fowler, Rickie",2016,18,465,4,4,.,.,1.378,6,.,12,2,0,0.84223,0.84928,0.84223
"Fowler, Rickie",2016,18,465,4,4,.,.,1.378,6,.,12,2,-1,0.99575,0.99597,0.99575
"Garcia, Sergio",2016,1,445,1,4,4,0,0.801,18,.,12,2,3,0.00347,0.0034,0.00347
"Garcia, Sergio",2016,1,445,1,4,4,0,0.801,18,.,12,2,2,0.02747,0.0269,0.02747
"Garcia, Sergio",2016,1,445,1,4,4,0,0.801,18,.,12,2,1,0.24976,0.24578,0.24976
"Garcia, Sergio",2016,1,445,1,4,4,0,0.801,18,.,12,2,0,0.88833,0.88619,0.88833
"Garcia, Sergio",2016,1,445,1,4,4,0,0.801,18,.,12,2,-1,0.99714,0.99708,0.99714
"Garcia, Sergio",2016,2,575,1,5,5,0,0.801,18,.,12,2,3,0.00066,0.00065,0.00066
"Garcia, Sergio",2016,2,575,1,5,5,0,0.801,18,.,12,2,2,0.00533,0.00522,0.00533
"Garcia, Sergio",2016,2,575,1,5,5,0,0.801,18,.,12,2,1,0.05942,0.05824,0.05942
"Garcia, Sergio",2016,2,575,1,5,5,0,0.801,18,.,12,2,0,0.60154,0.59641,0.60154
"Garcia, Sergio",2016,2,575,1,5,5,0,0.801,18,.,12,2,-1,0.98512,0.9848,0.98512
"Garcia, Sergio",2016,3,350,1,4,5,1,0.801,18,.,12,2,3,0.00116,0.00114,0.00116
"Garcia, Sergio",2016,3,350,1,4,5,1,0.801,18,.,12,2,2,0.00936,0.00916,0.00936
"Garcia, Sergio",2016,3,350,1,4,5,1,0.801,18,.,12,2,1,0.1002,0.09829,0.1002
"Garcia, Sergio",2016,3,350,1,4,5,1,0.801,18,.,12,2,0,0.72684,0.72257,0.72684
"Garcia, Sergio",2016,3,350,1,4,5,1,0.801,18,.,12,2,-1,0.9915,0.99132,0.9915
"Garcia, Sergio",2016,4,240,1,3,4,1,0.801,18,.,12,2,3,0.00361,0.00353,0.00361
"Garcia, Sergio",2016,4,240,1,3,4,1,0.801,18,.,12,2,2,0.02852,0.02794,0.02852
"Garcia, Sergio",2016,4,240,1,3,4,1,0.801,18,.,12,2,1,0.2571,0.25304,0.2571
"Garcia, Sergio",2016,4,240,1,3,4,1,0.801,18,.,12,2,0,0.89212,0.89005,0.89212
"Garcia, Sergio",2016,4,240,1,3,4,1,0.801,18,.,12,2,-1,0.99725,0.99719,0.99725
"Garcia, Sergio",2016,5,455,1,4,4,0,0.801,18,.,12,2,3,0.00267,0.00262,0.00267
"Garcia, Sergio",2016,5,455,1,4,4,0,0.801,18,.,12,2,2,0.02124,0.0208,0.02124
"Garcia, Sergio",2016,5,455,1,4,4,0,0.801,18,.,12,2,1,0.2037,0.20025,0.2037
"Garcia, Sergio",2016,5,455,1,4,4,0,0.801,18,.,12,2,0,0.8594,0.8568,0.8594
"Garcia, Sergio",2016,5,455,1,4,4,0,0.801,18,.,12,2,-1,0.99628,0.9962,0.99628
"Garcia, Sergio",2016,6,180,1,3,3,0,0.801,18,.,12,2,3,0.00217,0.00212,0.00217
"Garcia, Sergio",2016,6,180,1,3,3,0,0.801,18,.,12,2,2,0.01729,0.01693,0.01729
"Garcia, Sergio",2016,6,180,1,3,3,0,0.801,18,.,12,2,1,0.1718,0.16878,0.1718
"Garcia, Sergio",2016,6,180,1,3,3,0,0.801,18,.,12,2,0,0.83213,0.82912,0.83213
"Garcia, Sergio",2016,6,180,1,3,3,0,0.801,18,.,12,2,-1,0.99542,0.99532,0.99542
"Garcia, Sergio",2016,7,450,1,4,4,0,0.801,18,.,12,2,3,0.00298,0.00292,0.00298
"Garcia, Sergio",2016,7,450,1,4,4,0,0.801,18,.,12,2,2,0.02365,0.02316,0.02365
"Garcia, Sergio",2016,7,450,1,4,4,0,0.801,18,.,12,2,1,0.2221,0.21843,0.2221
"Garcia, Sergio",2016,7,450,1,4,4,0,0.801,18,.,12,2,0,0.87216,0.86976,0.87216
"Garcia, Sergio",2016,7,450,1,4,4,0,0.801,18,.,12,2,-1,0.99667,0.9966,0.99667
