"name","rank","freq","prob"
"Oosthuizen, Louis",38,118,0.0118
"Cabrera Bello, Rafa",38,116,0.0116
"Stenson, Henrik",38,115,0.0115
"Westwood, Lee",38,115,0.0115
"Dubuisson, Victor",38,114,0.0114
"Schwartzel, Charl",38,111,0.0111
"Smith, Cameron",38,108,0.0108
"Love III, Davis",38,105,0.0105
"Kuchar, Matt",38,103,0.0103
"Watson, Bubba",38,100,0.01
"Fowler, Rickie",38,84,0.0084
"Matsuyama, Hideki",38,78,0.0078
"Casey, Paul",38,78,0.0078
"Rose, Justin",38,71,0.0071
"Immelman, Trevor",38,66,0.0066
"Scott, Adam",38,65,0.0065
"Spieth, Jordan",38,57,0.0057
"Johnson, Dustin",38,56,0.0056
"Clarke, Darren",38,54,0.0054
"McIlroy, Rory",38,53,0.0053
"Day, Jason",38,39,0.0039
"Mickelson, Phil",38,28,0.0028
"Bowditch, Steven",38,16,0.0016
"Weir, Mike",38,4,4e-04
"Sullivan, Andy",39,166,0.0166
"Na, Kevin",39,160,0.016
"Berger, Daniel",39,159,0.0159
"Taylor, Vaughn",39,154,0.0154
"Wiesberger, Bernd",39,154,0.0154
"Bradley, Keegan",39,153,0.0153
"Fitzpatrick, Matthew",39,153,0.0153
"Kaufman, Smylie",39,150,0.015
"McDowell, Graeme",39,150,0.015
"Holmes, J.B.",39,149,0.0149
"Gomez, Fabian",39,148,0.0148
"Lowry, Shane",39,147,0.0147
"Simpson, Webb",39,147,0.0147
"Lee, Danny",39,146,0.0146
"Kisner, Kevin",39,146,0.0146
"Streb, Robert",39,145,0.0145
"Poulter, Ian",39,145,0.0145
"Herman, Jim",39,144,0.0144
"Kjeldsen, Soren",39,142,0.0142
"DeChambeau, Bryson",39,141,0.0141
"Thomas, Justin",39,139,0.0139
"Wood, Chris",39,138,0.0138
"Donaldson, Jamie",39,138,0.0138
"Grace, Branden",39,138,0.0138
"Kaymer, Martin",39,137,0.0137
"Lingmerth, David",39,136,0.0136
"Piercy, Scott",39,136,0.0136
"Cabrera, Angel",39,136,0.0136
"Streelman, Kevin",39,135,0.0135
"Oosthuizen, Louis",39,134,0.0134
"Willett, Danny",39,134,0.0134
"Lahiri, Anirban",39,133,0.0133
"Aphibarnrat, Kiradech",39,132,0.0132
"Grillo, Emiliano",39,132,0.0132
"Dufner, Jason",39,132,0.0132
"Els, Ernie",39,132,0.0132
"Love III, Davis",39,132,0.0132
"Langer, Bernhard",39,131,0.0131
"Johnson, Zach",39,131,0.0131
"Leishman, Marc",39,130,0.013
"Kirk, Chris",39,130,0.013
"Singh, Vijay",39,130,0.013
"Mahan, Hunter",39,130,0.013
"English, Harris",39,130,0.013
"Walker, Jimmy",39,129,0.0129
"Koepka, Brooks",39,128,0.0128
"Knox, Russell",39,128,0.0128
"Merritt, Troy",39,125,0.0125
"Westwood, Lee",39,124,0.0124
"Jaidee, Thongchai",39,123,0.0123
"Reed, Patrick",39,121,0.0121
"Garcia, Sergio",39,120,0.012
"An, Byeong Hun",39,118,0.0118
"Moore, Ryan",39,118,0.0118
"Hoffman, Charley",39,118,0.0118
"Haas, Bill",39,117,0.0117
"Cabrera Bello, Rafa",39,116,0.0116
"Smith, Cameron",39,114,0.0114
"Snedeker, Brandt",39,112,0.0112
"Watson, Bubba",39,110,0.011
"Dubuisson, Victor",39,108,0.0108
