"name","rank","firstplace","prob","odds"
"Love III, Davis",19,60,0.006,0.00603621730382294
"Langer, Bernhard",19,39,0.0039,0.00391526955124987
"Immelman, Trevor",19,21,0.0021,0.00210441928048903
"Dubuisson, Victor",19,15,0.0015,0.00150225338007011
"Bowditch, Steven",19,7,7e-04,0.000700490343240268
"Scott, Adam",20,221,0.0221,0.0225994477962982
"Rose, Justin",20,218,0.0218,0.0222858311183807
"Reed, Patrick",20,205,0.0205,0.0209290454313425
"Matsuyama, Hideki",20,202,0.0202,0.0206164523372117
"Schwartzel, Charl",20,196,0.0196,0.0199918400652795
"Moore, Ryan",20,195,0.0195,0.0198878123406425
"Grace, Branden",20,193,0.0193,0.0196798205363516
"Koepka, Brooks",20,191,0.0191,0.0194719135487817
"Casey, Paul",20,190,0.019,0.0193679918450561
"Kuchar, Matt",20,189,0.0189,0.0192640913260626
"Garcia, Sergio",20,185,0.0185,0.0188487009679063
"Holmes, J.B.",20,180,0.018,0.0183299389002037
"Snedeker, Brandt",20,180,0.018,0.0183299389002037
"Na, Kevin",20,179,0.0179,0.0182262498727217
"Johnson, Zach",20,176,0.0176,0.0179153094462541
"Mickelson, Phil",20,170,0.017,0.017293997965412
"Dufner, Jason",20,170,0.017,0.017293997965412
"Knox, Russell",20,169,0.0169,0.0171905197843556
"Haas, Bill",20,168,0.0168,0.0170870626525631
"Kisner, Kevin",20,168,0.0168,0.0170870626525631
"Watson, Bubba",20,168,0.0168,0.0170870626525631
"Kirk, Chris",20,165,0.0165,0.0167768174885613
"Oosthuizen, Louis",20,165,0.0165,0.0167768174885613
"Leishman, Marc",20,163,0.0163,0.0165700925078784
"Walker, Jimmy",20,162,0.0162,0.0164667615368977
"Stenson, Henrik",20,161,0.0161,0.0163634515702815
"Cabrera Bello, Rafa",20,158,0.0158,0.016053647632595
"McIlroy, Rory",20,157,0.0157,0.015950421619425
"Fowler, Rickie",20,157,0.0157,0.015950421619425
"Berger, Daniel",20,157,0.0157,0.015950421619425
"Thomas, Justin",20,156,0.0156,0.0158472165786266
"Grillo, Emiliano",20,155,0.0155,0.015744032503809
"Piercy, Scott",20,152,0.0152,0.0154346060113729
"Johnson, Dustin",20,151,0.0151,0.015331505736623
"Simpson, Webb",20,150,0.015,0.0152284263959391
"Willett, Danny",20,145,0.0145,0.0147133434804668
"Kaufman, Smylie",20,144,0.0144,0.0146103896103896
"An, Byeong Hun",20,140,0.014,0.0141987829614604
"Gomez, Fabian",20,137,0.0137,0.013890297069857
"English, Harris",20,135,0.0135,0.0136847440446021
"Lingmerth, David",20,133,0.0133,0.0134792743488396
"Hoffman, Charley",20,133,0.0133,0.0134792743488396
"Bradley, Keegan",20,131,0.0131,0.013273887931908
"Horschel, Billy",20,129,0.0129,0.0130685847431871
"Merritt, Troy",20,127,0.0127,0.0128633647320976
"Lee, Danny",20,123,0.0123,0.0124531740407006
"Streelman, Kevin",20,123,0.0123,0.0124531740407006
"Streb, Robert",20,120,0.012,0.0121457489878543
"Kjeldsen, Soren",20,120,0.012,0.0121457489878543
"Lahiri, Anirban",20,117,0.0117,0.0118385105737124
"McDowell, Graeme",20,116,0.0116,0.0117361392148928
"Spieth, Jordan",20,114,0.0114,0.0115314586283633
"Taylor, Vaughn",20,111,0.0111,0.0112245929821013
"Lowry, Shane",20,109,0.0109,0.0110201193003741
"Fitzpatrick, Matthew",20,107,0.0107,0.0108157282927322
"Jaidee, Thongchai",20,106,0.0106,0.0107135637760259
"Donaldson, Jamie",20,106,0.0106,0.0107135637760259
"Kaymer, Martin",20,102,0.0102,0.0103051121438674
"Westwood, Lee",20,102,0.0102,0.0103051121438674
"Herman, Jim",20,94,0.0094,0.00948919846557642
"Sullivan, Andy",20,93,0.0093,0.009387301907742
"Day, Jason",20,84,0.0084,0.00847115772488907
"DeChambeau, Bryson",20,83,0.0083,0.00836946657255218
"Poulter, Ian",20,77,0.0077,0.00775975007558198
"Els, Ernie",20,76,0.0076,0.00765820233776703
"Cabrera, Angel",20,74,0.0074,0.0074551682450131
"Singh, Vijay",20,73,0.0073,0.00735368187770726
"Smith, Cameron",20,73,0.0073,0.00735368187770726
"Aphibarnrat, Kiradech",20,70,0.007,0.00704934541792548
"Wiesberger, Bernd",20,67,0.0067,0.00674519279170442
"Wood, Chris",20,63,0.0063,0.00633994163228339
"Mahan, Hunter",20,62,0.0062,0.00623867981485208
"Love III, Davis",20,54,0.0054,0.00542931831892218
"Langer, Bernhard",20,48,0.0048,0.00482315112540193
"Immelman, Trevor",20,19,0.0019,0.00190361687205691
"Dubuisson, Victor",20,15,0.0015,0.00150225338007011
"Bowditch, Steven",20,14,0.0014,0.00140196274784699
"Clarke, Darren",20,6,6e-04,0.000600360216129678
"Kisner, Kevin",21,200,0.02,0.0204081632653061
"Scott, Adam",21,199,0.0199,0.0203040506070809
"Thomas, Justin",21,198,0.0198,0.0201999591920016
"Na, Kevin",21,198,0.0198,0.0201999591920016
"Johnson, Zach",21,198,0.0198,0.0201999591920016
"Kuchar, Matt",21,197,0.0197,0.0200958890135673
"Grace, Branden",21,196,0.0196,0.0199918400652795
"Snedeker, Brandt",21,191,0.0191,0.0194719135487817
"Leishman, Marc",21,191,0.0191,0.0194719135487817
"Berger, Daniel",21,190,0.019,0.0193679918450561
"Holmes, J.B.",21,189,0.0189,0.0192640913260626
"Oosthuizen, Louis",21,188,0.0188,0.0191602119853241
"Garcia, Sergio",21,188,0.0188,0.0191602119853241
"Koepka, Brooks",21,187,0.0187,0.019056353816366
"Moore, Ryan",21,187,0.0187,0.019056353816366
"Matsuyama, Hideki",21,184,0.0184,0.0187449062754686
"Schwartzel, Charl",21,183,0.0183,0.0186411327289396
"Reed, Patrick",21,180,0.018,0.0183299389002037
"Mickelson, Phil",21,178,0.0178,0.0181225819588678
"Stenson, Henrik",21,176,0.0176,0.0179153094462541
"Casey, Paul",21,173,0.0173,0.0176045588684237
"Watson, Bubba",21,172,0.0172,0.0175010175010175
"Haas, Bill",21,170,0.017,0.017293997965412
"Rose, Justin",21,169,0.0169,0.0171905197843556
"Walker, Jimmy",21,169,0.0169,0.0171905197843556
"Piercy, Scott",21,167,0.0167,0.0169836265636123
"Kirk, Chris",21,165,0.0165,0.0167768174885613
"Knox, Russell",21,164,0.0164,0.0166734444896299
"Cabrera Bello, Rafa",21,163,0.0163,0.0165700925078784
"Fowler, Rickie",21,163,0.0163,0.0165700925078784
"Grillo, Emiliano",21,161,0.0161,0.0163634515702815
"Lingmerth, David",21,161,0.0161,0.0163634515702815
"Horschel, Billy",21,158,0.0158,0.016053647632595
"Dufner, Jason",21,157,0.0157,0.015950421619425
"Bradley, Keegan",21,156,0.0156,0.0158472165786266
"Kaufman, Smylie",21,155,0.0155,0.015744032503809
"English, Harris",21,153,0.0153,0.0155377272265665
"Johnson, Dustin",21,152,0.0152,0.0154346060113729
"Merritt, Troy",21,152,0.0152,0.0154346060113729
"Willett, Danny",21,151,0.0151,0.015331505736623
"Simpson, Webb",21,148,0.0148,0.0150223304912708
"McDowell, Graeme",21,145,0.0145,0.0147133434804668
"Lowry, Shane",21,142,0.0142,0.0144045445323595
"Kjeldsen, Soren",21,141,0.0141,0.0143016533116949
"Taylor, Vaughn",21,140,0.014,0.0141987829614604
"Hoffman, Charley",21,140,0.014,0.0141987829614604
"Gomez, Fabian",21,138,0.0138,0.013993104846887
"McIlroy, Rory",21,134,0.0134,0.0135819987837016
"An, Byeong Hun",21,126,0.0126,0.0127607859023699
"Streelman, Kevin",21,126,0.0126,0.0127607859023699
"Lee, Danny",21,124,0.0124,0.012555690562981
"Lahiri, Anirban",21,119,0.0119,0.0120433154539014
"Streb, Robert",21,117,0.0117,0.0118385105737124
"Jaidee, Thongchai",21,113,0.0113,0.0114291493880854
"Herman, Jim",21,109,0.0109,0.0110201193003741
"Donaldson, Jamie",21,106,0.0106,0.0107135637760259
"Fitzpatrick, Matthew",21,97,0.0097,0.00979501161264263
"Poulter, Ian",21,95,0.0095,0.00959111559818273
"Westwood, Lee",21,93,0.0093,0.009387301907742
"Spieth, Jordan",21,92,0.0092,0.00928542591844974
"Kaymer, Martin",21,91,0.0091,0.0091835704914724
"DeChambeau, Bryson",21,90,0.009,0.00908173562058527
"Day, Jason",21,90,0.009,0.00908173562058527
"Sullivan, Andy",21,88,0.0088,0.00887812752219532
"Smith, Cameron",21,85,0.0085,0.00857286938981341
"Wood, Chris",21,82,0.0082,0.00826779592659811
"Els, Ernie",21,81,0.0081,0.00816614578082468
"Singh, Vijay",21,79,0.0079,0.00796290696502369
"Aphibarnrat, Kiradech",21,76,0.0076,0.00765820233776703
"Wiesberger, Bernd",21,72,0.0072,0.0072522159548751
"Cabrera, Angel",21,70,0.007,0.00704934541792548
"Mahan, Hunter",21,68,0.0068,0.00684655658477648
"Love III, Davis",21,53,0.0053,0.00532823967025234
"Langer, Bernhard",21,40,0.004,0.00401606425702811
"Immelman, Trevor",21,24,0.0024,0.00240577385725742
"Dubuisson, Victor",21,15,0.0015,0.00150225338007011
"Bowditch, Steven",21,11,0.0011,0.00110121133246571
"Clarke, Darren",21,5,5e-04,0.000500250125062531
"Rose, Justin",22,197,0.0197,0.0200958890135673
"Mickelson, Phil",22,197,0.0197,0.0200958890135673
"Schwartzel, Charl",22,195,0.0195,0.0198878123406425
"Kisner, Kevin",22,195,0.0195,0.0198878123406425
"Casey, Paul",22,191,0.0191,0.0194719135487817
"Haas, Bill",22,190,0.019,0.0193679918450561
"Koepka, Brooks",22,189,0.0189,0.0192640913260626
"Moore, Ryan",22,189,0.0189,0.0192640913260626
"Grace, Branden",22,188,0.0188,0.0191602119853241
"Stenson, Henrik",22,186,0.0186,0.0189525168127165
"Matsuyama, Hideki",22,185,0.0185,0.0188487009679063
"Reed, Patrick",22,181,0.0181,0.0184336490477645
"Snedeker, Brandt",22,179,0.0179,0.0182262498727217
"Garcia, Sergio",22,179,0.0179,0.0182262498727217
"Kuchar, Matt",22,177,0.0177,0.0180189351521938
"Johnson, Zach",22,175,0.0175,0.0178117048346056
"Oosthuizen, Louis",22,174,0.0174,0.0177081213108081
"Willett, Danny",22,174,0.0174,0.0177081213108081
"Watson, Bubba",22,170,0.017,0.017293997965412
"Holmes, J.B.",22,170,0.017,0.017293997965412
"Walker, Jimmy",22,170,0.017,0.017293997965412
"Dufner, Jason",22,169,0.0169,0.0171905197843556
"Knox, Russell",22,167,0.0167,0.0169836265636123
"Scott, Adam",22,164,0.0164,0.0166734444896299
"Berger, Daniel",22,163,0.0163,0.0165700925078784
"Cabrera Bello, Rafa",22,163,0.0163,0.0165700925078784
"Kirk, Chris",22,161,0.0161,0.0163634515702815
"Leishman, Marc",22,161,0.0161,0.0163634515702815
"Thomas, Justin",22,160,0.016,0.016260162601626
"Na, Kevin",22,159,0.0159,0.01615689462453
"Johnson, Dustin",22,158,0.0158,0.016053647632595
"Piercy, Scott",22,153,0.0153,0.0155377272265665
"Fowler, Rickie",22,152,0.0152,0.0154346060113729
"Horschel, Billy",22,151,0.0151,0.015331505736623
"Kaufman, Smylie",22,150,0.015,0.0152284263959391
"English, Harris",22,148,0.0148,0.0150223304912708
"Grillo, Emiliano",22,148,0.0148,0.0150223304912708
"Streelman, Kevin",22,143,0.0143,0.0145074566298062
"Simpson, Webb",22,140,0.014,0.0141987829614604
"Lowry, Shane",22,139,0.0139,0.0140959334753068
"Bradley, Keegan",22,137,0.0137,0.013890297069857
"McDowell, Graeme",22,136,0.0136,0.0137875101378751
"Kjeldsen, Soren",22,134,0.0134,0.0135819987837016
"Fitzpatrick, Matthew",22,134,0.0134,0.0135819987837016
"Hoffman, Charley",22,131,0.0131,0.013273887931908
"Gomez, Fabian",22,129,0.0129,0.0130685847431871
"Lingmerth, David",22,129,0.0129,0.0130685847431871
"Streb, Robert",22,126,0.0126,0.0127607859023699
"Lee, Danny",22,125,0.0125,0.0126582278481013
"Herman, Jim",22,123,0.0123,0.0124531740407006
"An, Byeong Hun",22,121,0.0121,0.0122482032594392
"Jaidee, Thongchai",22,121,0.0121,0.0122482032594392
"McIlroy, Rory",22,117,0.0117,0.0118385105737124
"Merritt, Troy",22,116,0.0116,0.0117361392148928
"Lahiri, Anirban",22,113,0.0113,0.0114291493880854
"Taylor, Vaughn",22,113,0.0113,0.0114291493880854
"Donaldson, Jamie",22,112,0.0112,0.0113268608414239
"DeChambeau, Bryson",22,109,0.0109,0.0110201193003741
"Spieth, Jordan",22,109,0.0109,0.0110201193003741
"Westwood, Lee",22,108,0.0108,0.0109179134654266
"Poulter, Ian",22,104,0.0104,0.0105092966855295
"Kaymer, Martin",22,102,0.0102,0.0103051121438674
"Sullivan, Andy",22,100,0.01,0.0101010101010101
"Singh, Vijay",22,100,0.01,0.0101010101010101
"Aphibarnrat, Kiradech",22,92,0.0092,0.00928542591844974
"Wiesberger, Bernd",22,88,0.0088,0.00887812752219532
"Els, Ernie",22,84,0.0084,0.00847115772488907
"Smith, Cameron",22,78,0.0078,0.00786131828260431
"Mahan, Hunter",22,73,0.0073,0.00735368187770726
"Day, Jason",22,70,0.007,0.00704934541792548
"Wood, Chris",22,68,0.0068,0.00684655658477648
"Cabrera, Angel",22,67,0.0067,0.00674519279170442
"Love III, Davis",22,51,0.0051,0.00512614333098804
"Langer, Bernhard",22,47,0.0047,0.00472219431327238
"Immelman, Trevor",22,25,0.0025,0.0025062656641604
"Dubuisson, Victor",22,21,0.0021,0.00210441928048903
"Bowditch, Steven",22,17,0.0017,0.00170289492136632
"Clarke, Darren",22,5,5e-04,0.000500250125062531
"Weir, Mike",22,1,1e-04,0.0001000100010001
"Mickelson, Phil",23,205,0.0205,0.0209290454313425
"Na, Kevin",23,197,0.0197,0.0200958890135673
"Willett, Danny",23,190,0.019,0.0193679918450561
"Simpson, Webb",23,189,0.0189,0.0192640913260626
"Johnson, Zach",23,186,0.0186,0.0189525168127165
"Reed, Patrick",23,186,0.0186,0.0189525168127165
"Koepka, Brooks",23,185,0.0185,0.0188487009679063
"Casey, Paul",23,185,0.0185,0.0188487009679063
"Moore, Ryan",23,182,0.0182,0.0185373803218578
"Snedeker, Brandt",23,180,0.018,0.0183299389002037
"Matsuyama, Hideki",23,174,0.0174,0.0177081213108081
"Rose, Justin",23,171,0.0171,0.0173974972021569
"Grillo, Emiliano",23,171,0.0171,0.0173974972021569
"Schwartzel, Charl",23,169,0.0169,0.0171905197843556
"Kisner, Kevin",23,169,0.0169,0.0171905197843556
"Oosthuizen, Louis",23,168,0.0168,0.0170870626525631
"Grace, Branden",23,168,0.0168,0.0170870626525631
"Garcia, Sergio",23,168,0.0168,0.0170870626525631
"Haas, Bill",23,168,0.0168,0.0170870626525631
"Kuchar, Matt",23,166,0.0166,0.016880211511084
"Knox, Russell",23,165,0.0165,0.0167768174885613
"An, Byeong Hun",23,165,0.0165,0.0167768174885613
"Watson, Bubba",23,164,0.0164,0.0166734444896299
"Cabrera Bello, Rafa",23,163,0.0163,0.0165700925078784
"Berger, Daniel",23,162,0.0162,0.0164667615368977
"Leishman, Marc",23,161,0.0161,0.0163634515702815
"Horschel, Billy",23,160,0.016,0.016260162601626
"Dufner, Jason",23,157,0.0157,0.015950421619425
"Holmes, J.B.",23,156,0.0156,0.0158472165786266
"Fowler, Rickie",23,154,0.0154,0.0156408693885842
"Thomas, Justin",23,152,0.0152,0.0154346060113729
"English, Harris",23,151,0.0151,0.015331505736623
"Bradley, Keegan",23,151,0.0151,0.015331505736623
"Lingmerth, David",23,150,0.015,0.0152284263959391
"Walker, Jimmy",23,147,0.0147,0.0149193139145438
"Piercy, Scott",23,146,0.0146,0.0148163182463974
"Hoffman, Charley",23,146,0.0146,0.0148163182463974
"Kirk, Chris",23,143,0.0143,0.0145074566298062
"Kaufman, Smylie",23,142,0.0142,0.0144045445323595
"Lee, Danny",23,142,0.0142,0.0144045445323595
"Kjeldsen, Soren",23,141,0.0141,0.0143016533116949
"Scott, Adam",23,138,0.0138,0.013993104846887
"Streelman, Kevin",23,137,0.0137,0.013890297069857
"McDowell, Graeme",23,136,0.0136,0.0137875101378751
"Johnson, Dustin",23,132,0.0132,0.0133765707336846
"Stenson, Henrik",23,131,0.0131,0.013273887931908
"Merritt, Troy",23,130,0.013,0.0131712259371834
"Gomez, Fabian",23,129,0.0129,0.0130685847431871
"Lowry, Shane",23,126,0.0126,0.0127607859023699
"McIlroy, Rory",23,126,0.0126,0.0127607859023699
"Streb, Robert",23,126,0.0126,0.0127607859023699
"Fitzpatrick, Matthew",23,119,0.0119,0.0120433154539014
"Lahiri, Anirban",23,119,0.0119,0.0120433154539014
"Taylor, Vaughn",23,116,0.0116,0.0117361392148928
"Donaldson, Jamie",23,112,0.0112,0.0113268608414239
"Jaidee, Thongchai",23,107,0.0107,0.0108157282927322
"Kaymer, Martin",23,106,0.0106,0.0107135637760259
"Sullivan, Andy",23,98,0.0098,0.00989699050696829
"Herman, Jim",23,97,0.0097,0.00979501161264263
"Westwood, Lee",23,96,0.0096,0.00969305331179321
"Smith, Cameron",23,93,0.0093,0.009387301907742
"Wood, Chris",23,93,0.0093,0.009387301907742
"Poulter, Ian",23,91,0.0091,0.0091835704914724
"Singh, Vijay",23,91,0.0091,0.0091835704914724
"Cabrera, Angel",23,91,0.0091,0.0091835704914724
"DeChambeau, Bryson",23,90,0.009,0.00908173562058527
"Aphibarnrat, Kiradech",23,86,0.0086,0.00867460157353238
"Wiesberger, Bernd",23,80,0.008,0.00806451612903226
"Spieth, Jordan",23,74,0.0074,0.0074551682450131
"Day, Jason",23,72,0.0072,0.0072522159548751
"Els, Ernie",23,69,0.0069,0.00694794079146108
"Mahan, Hunter",23,65,0.0065,0.00654252642174132
"Love III, Davis",23,56,0.0056,0.00563153660498793
"Langer, Bernhard",23,37,0.0037,0.00371374084111211
"Immelman, Trevor",23,23,0.0023,0.00230530219504861
"Bowditch, Steven",23,21,0.0021,0.00210441928048903
"Dubuisson, Victor",23,18,0.0018,0.00180324584251653
"Clarke, Darren",23,3,3e-04,0.000300090027008102
"Weir, Mike",23,1,1e-04,0.0001000100010001
"Koepka, Brooks",24,194,0.0194,0.0197838058331634
"Schwartzel, Charl",24,190,0.019,0.0193679918450561
"Casey, Paul",24,189,0.0189,0.0192640913260626
"Leishman, Marc",24,188,0.0188,0.0191602119853241
"Simpson, Webb",24,183,0.0183,0.0186411327289396
"Garcia, Sergio",24,175,0.0175,0.0178117048346056
"Moore, Ryan",24,175,0.0175,0.0178117048346056
"Willett, Danny",24,174,0.0174,0.0177081213108081
"Knox, Russell",24,173,0.0173,0.0176045588684237
"Walker, Jimmy",24,169,0.0169,0.0171905197843556
"Johnson, Zach",24,168,0.0168,0.0170870626525631
"Reed, Patrick",24,168,0.0168,0.0170870626525631
"Holmes, J.B.",24,167,0.0167,0.0169836265636123
"Watson, Bubba",24,167,0.0167,0.0169836265636123
"Dufner, Jason",24,166,0.0166,0.016880211511084
"Rose, Justin",24,166,0.0166,0.016880211511084
"Na, Kevin",24,165,0.0165,0.0167768174885613
"Snedeker, Brandt",24,163,0.0163,0.0165700925078784
"Cabrera Bello, Rafa",24,163,0.0163,0.0165700925078784
"Oosthuizen, Louis",24,161,0.0161,0.0163634515702815
"Kisner, Kevin",24,160,0.016,0.016260162601626
"Kirk, Chris",24,160,0.016,0.016260162601626
"Grace, Branden",24,158,0.0158,0.016053647632595
"Mickelson, Phil",24,157,0.0157,0.015950421619425
"Horschel, Billy",24,155,0.0155,0.015744032503809
"Kuchar, Matt",24,155,0.0155,0.015744032503809
"Thomas, Justin",24,155,0.0155,0.015744032503809
"Berger, Daniel",24,154,0.0154,0.0156408693885842
"English, Harris",24,153,0.0153,0.0155377272265665
"Piercy, Scott",24,152,0.0152,0.0154346060113729
"Grillo, Emiliano",24,150,0.015,0.0152284263959391
"Bradley, Keegan",24,150,0.015,0.0152284263959391
"Matsuyama, Hideki",24,150,0.015,0.0152284263959391
"Hoffman, Charley",24,149,0.0149,0.0151253679829459
"Haas, Bill",24,146,0.0146,0.0148163182463974
"Kaufman, Smylie",24,146,0.0146,0.0148163182463974
"Stenson, Henrik",24,145,0.0145,0.0147133434804668
"Scott, Adam",24,145,0.0145,0.0147133434804668
"Johnson, Dustin",24,144,0.0144,0.0146103896103896
"Merritt, Troy",24,143,0.0143,0.0145074566298062
"Lingmerth, David",24,141,0.0141,0.0143016533116949
"An, Byeong Hun",24,140,0.014,0.0141987829614604
"Fowler, Rickie",24,139,0.0139,0.0140959334753068
"Kjeldsen, Soren",24,138,0.0138,0.013993104846887
"Streb, Robert",24,137,0.0137,0.013890297069857
"Streelman, Kevin",24,127,0.0127,0.0128633647320976
"Donaldson, Jamie",24,123,0.0123,0.0124531740407006
"Lowry, Shane",24,122,0.0122,0.0123506782749544
"Lahiri, Anirban",24,121,0.0121,0.0122482032594392
"Gomez, Fabian",24,120,0.012,0.0121457489878543
"Lee, Danny",24,118,0.0118,0.0119409026512852
"Taylor, Vaughn",24,118,0.0118,0.0119409026512852
"Herman, Jim",24,114,0.0114,0.0115314586283633
"McDowell, Graeme",24,111,0.0111,0.0112245929821013
"Jaidee, Thongchai",24,110,0.011,0.0111223458038423
"McIlroy, Rory",24,104,0.0104,0.0105092966855295
"Smith, Cameron",24,104,0.0104,0.0105092966855295
"Westwood, Lee",24,103,0.0103,0.010407194099222
"Aphibarnrat, Kiradech",24,101,0.0101,0.0102030508132135
"Fitzpatrick, Matthew",24,101,0.0101,0.0102030508132135
"Wiesberger, Bernd",24,100,0.01,0.0101010101010101
"Kaymer, Martin",24,99,0.0099,0.00999899000101
"Sullivan, Andy",24,95,0.0095,0.00959111559818273
"Poulter, Ian",24,95,0.0095,0.00959111559818273
"Singh, Vijay",24,94,0.0094,0.00948919846557642
"DeChambeau, Bryson",24,85,0.0085,0.00857286938981341
"Cabrera, Angel",24,78,0.0078,0.00786131828260431
"Wood, Chris",24,77,0.0077,0.00775975007558198
"Mahan, Hunter",24,75,0.0075,0.00755667506297229
"Spieth, Jordan",24,71,0.0071,0.00715077047033941
"Love III, Davis",24,70,0.007,0.00704934541792548
"Els, Ernie",24,67,0.0067,0.00674519279170442
"Day, Jason",24,53,0.0053,0.00532823967025234
"Langer, Bernhard",24,44,0.0044,0.00441944556046605
"Immelman, Trevor",24,24,0.0024,0.00240577385725742
"Dubuisson, Victor",24,19,0.0019,0.00190361687205691
"Bowditch, Steven",24,13,0.0013,0.00130169219985982
"Clarke, Darren",24,3,3e-04,0.000300090027008102
"Weir, Mike",24,2,2e-04,0.0002000400080016
"Moore, Ryan",25,198,0.0198,0.0201999591920016
"Snedeker, Brandt",25,196,0.0196,0.0199918400652795
"Koepka, Brooks",25,193,0.0193,0.0196798205363516
"Garcia, Sergio",25,189,0.0189,0.0192640913260626
"Walker, Jimmy",25,188,0.0188,0.0191602119853241
"Grace, Branden",25,185,0.0185,0.0188487009679063
"Matsuyama, Hideki",25,184,0.0184,0.0187449062754686
"Kuchar, Matt",25,184,0.0184,0.0187449062754686
"Willett, Danny",25,183,0.0183,0.0186411327289396
"Johnson, Zach",25,179,0.0179,0.0182262498727217
"Dufner, Jason",25,176,0.0176,0.0179153094462541
"Cabrera Bello, Rafa",25,175,0.0175,0.0178117048346056
"Kaufman, Smylie",25,175,0.0175,0.0178117048346056
"Holmes, J.B.",25,175,0.0175,0.0178117048346056
"Haas, Bill",25,171,0.0171,0.0173974972021569
"Kirk, Chris",25,170,0.017,0.017293997965412
"Knox, Russell",25,170,0.017,0.017293997965412
"Simpson, Webb",25,168,0.0168,0.0170870626525631
"Reed, Patrick",25,167,0.0167,0.0169836265636123
"Oosthuizen, Louis",25,166,0.0166,0.016880211511084
"Schwartzel, Charl",25,165,0.0165,0.0167768174885613
"Leishman, Marc",25,164,0.0164,0.0166734444896299
"Lingmerth, David",25,163,0.0163,0.0165700925078784
"Mickelson, Phil",25,161,0.0161,0.0163634515702815
"Thomas, Justin",25,161,0.0161,0.0163634515702815
"Casey, Paul",25,160,0.016,0.016260162601626
"Grillo, Emiliano",25,160,0.016,0.016260162601626
"Rose, Justin",25,159,0.0159,0.01615689462453
"Berger, Daniel",25,158,0.0158,0.016053647632595
"Scott, Adam",25,157,0.0157,0.015950421619425
"Hoffman, Charley",25,156,0.0156,0.0158472165786266
"Watson, Bubba",25,154,0.0154,0.0156408693885842
"Bradley, Keegan",25,154,0.0154,0.0156408693885842
"Gomez, Fabian",25,152,0.0152,0.0154346060113729
"Na, Kevin",25,151,0.0151,0.015331505736623
"Piercy, Scott",25,151,0.0151,0.015331505736623
"Kjeldsen, Soren",25,149,0.0149,0.0151253679829459
"Streelman, Kevin",25,148,0.0148,0.0150223304912708
"An, Byeong Hun",25,147,0.0147,0.0149193139145438
"Horschel, Billy",25,144,0.0144,0.0146103896103896
"Lowry, Shane",25,144,0.0144,0.0146103896103896
"Herman, Jim",25,144,0.0144,0.0146103896103896
"Merritt, Troy",25,143,0.0143,0.0145074566298062
"English, Harris",25,143,0.0143,0.0145074566298062
"Stenson, Henrik",25,140,0.014,0.0141987829614604
"Streb, Robert",25,139,0.0139,0.0140959334753068
"Fowler, Rickie",25,136,0.0136,0.0137875101378751
"Kisner, Kevin",25,135,0.0135,0.0136847440446021
"Fitzpatrick, Matthew",25,133,0.0133,0.0134792743488396
"Donaldson, Jamie",25,128,0.0128,0.0129659643435981
"Johnson, Dustin",25,127,0.0127,0.0128633647320976
"McDowell, Graeme",25,127,0.0127,0.0128633647320976
"Lahiri, Anirban",25,127,0.0127,0.0128633647320976
"Lee, Danny",25,123,0.0123,0.0124531740407006
"Taylor, Vaughn",25,122,0.0122,0.0123506782749544
"Jaidee, Thongchai",25,118,0.0118,0.0119409026512852
"Singh, Vijay",25,117,0.0117,0.0118385105737124
"McIlroy, Rory",25,115,0.0115,0.0116337885685382
"Kaymer, Martin",25,110,0.011,0.0111223458038423
"Westwood, Lee",25,106,0.0106,0.0107135637760259
"Aphibarnrat, Kiradech",25,103,0.0103,0.010407194099222
"Wood, Chris",25,94,0.0094,0.00948919846557642
"Els, Ernie",25,93,0.0093,0.009387301907742
"DeChambeau, Bryson",25,93,0.0093,0.009387301907742
"Poulter, Ian",25,91,0.0091,0.0091835704914724
"Smith, Cameron",25,90,0.009,0.00908173562058527
"Sullivan, Andy",25,85,0.0085,0.00857286938981341
"Love III, Davis",25,83,0.0083,0.00836946657255218
"Wiesberger, Bernd",25,83,0.0083,0.00836946657255218
"Mahan, Hunter",25,82,0.0082,0.00826779592659811
"Cabrera, Angel",25,80,0.008,0.00806451612903226
"Spieth, Jordan",25,68,0.0068,0.00684655658477648
"Day, Jason",25,66,0.0066,0.00664384940608013
"Langer, Bernhard",25,58,0.0058,0.00583383625025146
"Dubuisson, Victor",25,32,0.0032,0.00321027287319422
"Immelman, Trevor",25,28,0.0028,0.00280786201363819
"Bowditch, Steven",25,11,0.0011,0.00110121133246571
"Clarke, Darren",25,5,5e-04,0.000500250125062531
"Snedeker, Brandt",26,176,0.0176,0.0179153094462541
"Walker, Jimmy",26,175,0.0175,0.0178117048346056
"Na, Kevin",26,173,0.0173,0.0176045588684237
"Cabrera Bello, Rafa",26,172,0.0172,0.0175010175010175
"Piercy, Scott",26,170,0.017,0.017293997965412
"Willett, Danny",26,170,0.017,0.017293997965412
"Kisner, Kevin",26,168,0.0168,0.0170870626525631
"Johnson, Zach",26,165,0.0165,0.0167768174885613
"Leishman, Marc",26,165,0.0165,0.0167768174885613
"Koepka, Brooks",26,164,0.0164,0.0166734444896299
"Haas, Bill",26,160,0.016,0.016260162601626
"Kuchar, Matt",26,159,0.0159,0.01615689462453
"Reed, Patrick",26,158,0.0158,0.016053647632595
"Kirk, Chris",26,158,0.0158,0.016053647632595
"Rose, Justin",26,157,0.0157,0.015950421619425
