name,year,hole,yardage,round,par,score,rtp_score,sg_total,no_masters,Level,Mu,Mu.no.bulps,P
"Taylor, Vaughn",2016,16,170,4,3,.,.,0.033,4,1,0.14272,0.13817,0.14272
"Taylor, Vaughn",2016,16,170,4,3,.,.,0.033,4,0,0.78577,0.77936,0.78577
"Taylor, Vaughn",2016,16,170,4,3,.,.,0.033,4,-1,0.99356,0.99331,0.99356
"Taylor, Vaughn",2016,17,440,4,4,.,.,0.033,4,3,0.00476,0.00458,0.00476
"Taylor, Vaughn",2016,17,440,4,4,.,.,0.033,4,2,0.03688,0.03557,0.03688
"Taylor, Vaughn",2016,17,440,4,4,.,.,0.033,4,1,0.30475,0.29682,0.30475
"Taylor, Vaughn",2016,17,440,4,4,.,.,0.033,4,0,0.90617,0.90291,0.90617
"Taylor, Vaughn",2016,17,440,4,4,.,.,0.033,4,-1,0.99754,0.99745,0.99754
"Taylor, Vaughn",2016,18,465,4,4,.,.,0.033,4,3,0.00365,0.00351,0.00365
"Taylor, Vaughn",2016,18,465,4,4,.,.,0.033,4,2,0.02848,0.02745,0.02848
"Taylor, Vaughn",2016,18,465,4,4,.,.,0.033,4,1,0.25122,0.2442,0.25122
"Taylor, Vaughn",2016,18,465,4,4,.,.,0.033,4,0,0.88084,0.87682,0.88084
"Taylor, Vaughn",2016,18,465,4,4,.,.,0.033,4,-1,0.99679,0.99667,0.99679
"Thomas, Justin",2016,1,445,1,4,4,0,0.32,1,3,.,0.00517,0.00517
"Thomas, Justin",2016,1,445,1,4,4,0,0.32,1,2,.,0.03998,0.03998
"Thomas, Justin",2016,1,445,1,4,4,0,0.32,1,1,.,0.32281,0.32281
"Thomas, Justin",2016,1,445,1,4,4,0,0.32,1,0,.,0.91306,0.91306
"Thomas, Justin",2016,1,445,1,4,4,0,0.32,1,-1,.,0.99774,0.99774
"Thomas, Justin",2016,2,575,1,5,5,0,0.32,1,3,.,0.00057,0.00057
"Thomas, Justin",2016,2,575,1,5,5,0,0.32,1,2,.,0.00454,0.00454
"Thomas, Justin",2016,2,575,1,5,5,0,0.32,1,1,.,0.04963,0.04963
"Thomas, Justin",2016,2,575,1,5,5,0,0.32,1,0,.,0.535,0.535
"Thomas, Justin",2016,2,575,1,5,5,0,0.32,1,-1,.,0.97975,0.97975
"Thomas, Justin",2016,3,350,1,4,5,1,0.32,1,3,.,0.00154,0.00154
"Thomas, Justin",2016,3,350,1,4,5,1,0.32,1,2,.,0.01221,0.01221
"Thomas, Justin",2016,3,350,1,4,5,1,0.32,1,1,.,0.1239,0.1239
"Thomas, Justin",2016,3,350,1,4,5,1,0.32,1,0,.,0.75704,0.75704
"Thomas, Justin",2016,3,350,1,4,5,1,0.32,1,-1,.,0.99243,0.99243
"Thomas, Justin",2016,4,240,1,3,3,0,0.32,1,3,.,0.00486,0.00486
"Thomas, Justin",2016,4,240,1,3,3,0,0.32,1,2,.,0.03762,0.03762
"Thomas, Justin",2016,4,240,1,3,3,0,0.32,1,1,.,0.30912,0.30912
"Thomas, Justin",2016,4,240,1,3,3,0,0.32,1,0,.,0.9079,0.9079
"Thomas, Justin",2016,4,240,1,3,3,0,0.32,1,-1,.,0.99759,0.99759
"Thomas, Justin",2016,5,455,1,4,4,0,0.32,1,3,.,0.00321,0.00321
"Thomas, Justin",2016,5,455,1,4,4,0,0.32,1,2,.,0.02516,0.02516
"Thomas, Justin",2016,5,455,1,4,4,0,0.32,1,1,.,0.22803,0.22803
"Thomas, Justin",2016,5,455,1,4,4,0,0.32,1,0,.,0.86681,0.86681
"Thomas, Justin",2016,5,455,1,4,4,0,0.32,1,-1,.,0.99636,0.99636
"Thomas, Justin",2016,6,180,1,3,3,0,0.32,1,3,.,0.00305,0.00305
"Thomas, Justin",2016,6,180,1,3,3,0,0.32,1,2,.,0.02394,0.02394
"Thomas, Justin",2016,6,180,1,3,3,0,0.32,1,1,.,0.2192,0.2192
"Thomas, Justin",2016,6,180,1,3,3,0,0.32,1,0,.,0.86082,0.86082
"Thomas, Justin",2016,6,180,1,3,3,0,0.32,1,-1,.,0.99617,0.99617
"Thomas, Justin",2016,7,450,1,4,5,1,0.32,1,3,.,0.00435,0.00435
"Thomas, Justin",2016,7,450,1,4,5,1,0.32,1,2,.,0.0338,0.0338
"Thomas, Justin",2016,7,450,1,4,5,1,0.32,1,1,.,0.28589,0.28589
"Thomas, Justin",2016,7,450,1,4,5,1,0.32,1,0,.,0.89817,0.89817
"Thomas, Justin",2016,7,450,1,4,5,1,0.32,1,-1,.,0.99731,0.99731
"Thomas, Justin",2016,8,570,1,5,5,0,0.32,1,3,.,0.00082,0.00082
"Thomas, Justin",2016,8,570,1,5,5,0,0.32,1,2,.,0.00651,0.00651
"Thomas, Justin",2016,8,570,1,5,5,0,0.32,1,1,.,0.0698,0.0698
"Thomas, Justin",2016,8,570,1,5,5,0,0.32,1,0,.,0.62309,0.62309
"Thomas, Justin",2016,8,570,1,5,5,0,0.32,1,-1,.,0.98582,0.98582
"Thomas, Justin",2016,9,460,1,4,4,0,0.32,1,3,.,0.00244,0.00244
"Thomas, Justin",2016,9,460,1,4,4,0,0.32,1,2,.,0.01923,0.01923
"Thomas, Justin",2016,9,460,1,4,4,0,0.32,1,1,.,0.18327,0.18327
"Thomas, Justin",2016,9,460,1,4,4,0,0.32,1,0,.,0.83176,0.83176
"Thomas, Justin",2016,9,460,1,4,4,0,0.32,1,-1,.,0.99521,0.99521
"Thomas, Justin",2016,10,495,1,4,4,0,0.32,1,3,.,0.00466,0.00466
"Thomas, Justin",2016,10,495,1,4,4,0,0.32,1,2,.,0.03614,0.03614
"Thomas, Justin",2016,10,495,1,4,4,0,0.32,1,1,.,0.30026,0.30026
"Thomas, Justin",2016,10,495,1,4,4,0,0.32,1,0,.,0.90435,0.90435
"Thomas, Justin",2016,10,495,1,4,4,0,0.32,1,-1,.,0.99749,0.99749
"Thomas, Justin",2016,11,505,1,4,4,0,0.32,1,3,.,0.0069,0.0069
"Thomas, Justin",2016,11,505,1,4,4,0,0.32,1,2,.,0.05271,0.05271
"Thomas, Justin",2016,11,505,1,4,4,0,0.32,1,1,.,0.38908,0.38908
"Thomas, Justin",2016,11,505,1,4,4,0,0.32,1,0,.,0.93347,0.93347
"Thomas, Justin",2016,11,505,1,4,4,0,0.32,1,-1,.,0.99831,0.99831
"Thomas, Justin",2016,12,155,1,3,3,0,0.32,1,3,.,0.00521,0.00521
"Thomas, Justin",2016,12,155,1,3,3,0,0.32,1,2,.,0.04026,0.04026
"Thomas, Justin",2016,12,155,1,3,3,0,0.32,1,1,.,0.32439,0.32439
"Thomas, Justin",2016,12,155,1,3,3,0,0.32,1,0,.,0.91363,0.91363
"Thomas, Justin",2016,12,155,1,3,3,0,0.32,1,-1,.,0.99776,0.99776
"Thomas, Justin",2016,13,510,1,5,6,1,0.32,1,3,.,0.00053,0.00053
"Thomas, Justin",2016,13,510,1,5,6,1,0.32,1,2,.,0.00424,0.00424
"Thomas, Justin",2016,13,510,1,5,6,1,0.32,1,1,.,0.04646,0.04646
"Thomas, Justin",2016,13,510,1,5,6,1,0.32,1,0,.,0.5177,0.5177
"Thomas, Justin",2016,13,510,1,5,6,1,0.32,1,-1,.,0.97833,0.97833
"Thomas, Justin",2016,14,440,1,4,4,0,0.32,1,3,.,0.00255,0.00255
"Thomas, Justin",2016,14,440,1,4,4,0,0.32,1,2,.,0.02004,0.02004
"Thomas, Justin",2016,14,440,1,4,4,0,0.32,1,1,.,0.18966,0.18966
"Thomas, Justin",2016,14,440,1,4,4,0,0.32,1,0,.,0.83758,0.83758
"Thomas, Justin",2016,14,440,1,4,4,0,0.32,1,-1,.,0.99541,0.99541
"Thomas, Justin",2016,15,530,1,5,6,1,0.32,1,3,.,0.00047,0.00047
"Thomas, Justin",2016,15,530,1,5,6,1,0.32,1,2,.,0.00377,0.00377
"Thomas, Justin",2016,15,530,1,5,6,1,0.32,1,1,.,0.04155,0.04155
"Thomas, Justin",2016,15,530,1,5,6,1,0.32,1,0,.,0.48851,0.48851
"Thomas, Justin",2016,15,530,1,5,6,1,0.32,1,-1,.,0.97571,0.97571
"Thomas, Justin",2016,16,170,1,3,3,0,0.32,1,3,.,0.00217,0.00217
"Thomas, Justin",2016,16,170,1,3,3,0,0.32,1,2,.,0.01708,0.01708
"Thomas, Justin",2016,16,170,1,3,3,0,0.32,1,1,.,0.16591,0.16591
"Thomas, Justin",2016,16,170,1,3,3,0,0.32,1,0,.,0.81421,0.81421
"Thomas, Justin",2016,16,170,1,3,3,0,0.32,1,-1,.,0.9946,0.9946
"Thomas, Justin",2016,17,440,1,4,4,0,0.32,1,3,.,0.00317,0.00317
"Thomas, Justin",2016,17,440,1,4,4,0,0.32,1,2,.,0.0248,0.0248
"Thomas, Justin",2016,17,440,1,4,4,0,0.32,1,1,.,0.22549,0.22549
"Thomas, Justin",2016,17,440,1,4,4,0,0.32,1,0,.,0.86513,0.86513
"Thomas, Justin",2016,17,440,1,4,4,0,0.32,1,-1,.,0.99631,0.99631
"Thomas, Justin",2016,18,465,1,4,4,0,0.32,1,3,.,0.00613,0.00613
"Thomas, Justin",2016,18,465,1,4,4,0,0.32,1,2,.,0.04703,0.04703
"Thomas, Justin",2016,18,465,1,4,4,0,0.32,1,1,.,0.36097,0.36097
"Thomas, Justin",2016,18,465,1,4,4,0,0.32,1,0,.,0.92562,0.92562
"Thomas, Justin",2016,18,465,1,4,4,0,0.32,1,-1,.,0.99809,0.99809
"Thomas, Justin",2016,1,445,2,4,4,0,0.32,1,3,.,0.00533,0.00533
"Thomas, Justin",2016,1,445,2,4,4,0,0.32,1,2,.,0.04115,0.04115
"Thomas, Justin",2016,1,445,2,4,4,0,0.32,1,1,.,0.32942,0.32942
"Thomas, Justin",2016,1,445,2,4,4,0,0.32,1,0,.,0.91542,0.91542
"Thomas, Justin",2016,1,445,2,4,4,0,0.32,1,-1,.,0.99781,0.99781
"Thomas, Justin",2016,2,575,2,5,4,-1,0.32,1,3,.,0.00082,0.00082
"Thomas, Justin",2016,2,575,2,5,4,-1,0.32,1,2,.,0.00649,0.00649
"Thomas, Justin",2016,2,575,2,5,4,-1,0.32,1,1,.,0.06957,0.06957
"Thomas, Justin",2016,2,575,2,5,4,-1,0.32,1,0,.,0.62227,0.62227
"Thomas, Justin",2016,2,575,2,5,4,-1,0.32,1,-1,.,0.98577,0.98577
"Thomas, Justin",2016,3,350,2,4,5,1,0.32,1,3,.,0.00344,0.00344
"Thomas, Justin",2016,3,350,2,4,5,1,0.32,1,2,.,0.02688,0.02688
"Thomas, Justin",2016,3,350,2,4,5,1,0.32,1,1,.,0.24024,0.24024
"Thomas, Justin",2016,3,350,2,4,5,1,0.32,1,0,.,0.87448,0.87448
"Thomas, Justin",2016,3,350,2,4,5,1,0.32,1,-1,.,0.9966,0.9966
"Thomas, Justin",2016,4,240,2,3,3,0,0.32,1,3,.,0.00605,0.00605
"Thomas, Justin",2016,4,240,2,3,3,0,0.32,1,2,.,0.04648,0.04648
"Thomas, Justin",2016,4,240,2,3,3,0,0.32,1,1,.,0.35811,0.35811
"Thomas, Justin",2016,4,240,2,3,3,0,0.32,1,0,.,0.92476,0.92476
"Thomas, Justin",2016,4,240,2,3,3,0,0.32,1,-1,.,0.99807,0.99807
"Thomas, Justin",2016,5,455,2,4,5,1,0.32,1,3,.,0.00307,0.00307
"Thomas, Justin",2016,5,455,2,4,5,1,0.32,1,2,.,0.02404,0.02404
"Thomas, Justin",2016,5,455,2,4,5,1,0.32,1,1,.,0.21995,0.21995
"Thomas, Justin",2016,5,455,2,4,5,1,0.32,1,0,.,0.86135,0.86135
"Thomas, Justin",2016,5,455,2,4,5,1,0.32,1,-1,.,0.99619,0.99619
"Thomas, Justin",2016,6,180,2,3,3,0,0.32,1,3,.,0.00391,0.00391
"Thomas, Justin",2016,6,180,2,3,3,0,0.32,1,2,.,0.03048,0.03048
"Thomas, Justin",2016,6,180,2,3,3,0,0.32,1,1,.,0.26461,0.26461
"Thomas, Justin",2016,6,180,2,3,3,0,0.32,1,0,.,0.88799,0.88799
"Thomas, Justin",2016,6,180,2,3,3,0,0.32,1,-1,.,0.99701,0.99701
"Thomas, Justin",2016,7,450,2,4,4,0,0.32,1,3,.,0.00532,0.00532
"Thomas, Justin",2016,7,450,2,4,4,0,0.32,1,2,.,0.04108,0.04108
"Thomas, Justin",2016,7,450,2,4,4,0,0.32,1,1,.,0.32901,0.32901
"Thomas, Justin",2016,7,450,2,4,4,0,0.32,1,0,.,0.91528,0.91528
"Thomas, Justin",2016,7,450,2,4,4,0,0.32,1,-1,.,0.9978,0.9978
"Thomas, Justin",2016,8,570,2,5,4,-1,0.32,1,3,.,0.00105,0.00105
"Thomas, Justin",2016,8,570,2,5,4,-1,0.32,1,2,.,0.00838,0.00838
"Thomas, Justin",2016,8,570,2,5,4,-1,0.32,1,1,.,0.08817,0.08817
"Thomas, Justin",2016,8,570,2,5,4,-1,0.32,1,0,.,0.68055,0.68055
"Thomas, Justin",2016,8,570,2,5,4,-1,0.32,1,-1,.,0.98896,0.98896
"Thomas, Justin",2016,9,460,2,4,4,0,0.32,1,3,.,0.00454,0.00454
"Thomas, Justin",2016,9,460,2,4,4,0,0.32,1,2,.,0.03521,0.03521
"Thomas, Justin",2016,9,460,2,4,4,0,0.32,1,1,.,0.29463,0.29463
"Thomas, Justin",2016,9,460,2,4,4,0,0.32,1,0,.,0.90199,0.90199
"Thomas, Justin",2016,9,460,2,4,4,0,0.32,1,-1,.,0.99742,0.99742
"Thomas, Justin",2016,10,495,2,4,5,1,0.32,1,3,.,0.0037,0.0037
"Thomas, Justin",2016,10,495,2,4,5,1,0.32,1,2,.,0.02888,0.02888
"Thomas, Justin",2016,10,495,2,4,5,1,0.32,1,1,.,0.25394,0.25394
"Thomas, Justin",2016,10,495,2,4,5,1,0.32,1,0,.,0.88234,0.88234
"Thomas, Justin",2016,10,495,2,4,5,1,0.32,1,-1,.,0.99684,0.99684
"Thomas, Justin",2016,11,505,2,4,4,0,0.32,1,3,.,0.00648,0.00648
"Thomas, Justin",2016,11,505,2,4,4,0,0.32,1,2,.,0.04962,0.04962
"Thomas, Justin",2016,11,505,2,4,4,0,0.32,1,1,.,0.37407,0.37407
"Thomas, Justin",2016,11,505,2,4,4,0,0.32,1,0,.,0.92941,0.92941
"Thomas, Justin",2016,11,505,2,4,4,0,0.32,1,-1,.,0.9982,0.9982
"Thomas, Justin",2016,12,155,2,3,3,0,0.32,1,3,.,0.00413,0.00413
"Thomas, Justin",2016,12,155,2,3,3,0,0.32,1,2,.,0.03216,0.03216
"Thomas, Justin",2016,12,155,2,3,3,0,0.32,1,1,.,0.27555,0.27555
"Thomas, Justin",2016,12,155,2,3,3,0,0.32,1,0,.,0.89339,0.89339
"Thomas, Justin",2016,12,155,2,3,3,0,0.32,1,-1,.,0.99717,0.99717
"Thomas, Justin",2016,13,510,2,5,5,0,0.32,1,3,.,0.00067,0.00067
"Thomas, Justin",2016,13,510,2,5,5,0,0.32,1,2,.,0.00536,0.00536
"Thomas, Justin",2016,13,510,2,5,5,0,0.32,1,1,.,0.05808,0.05808
"Thomas, Justin",2016,13,510,2,5,5,0,0.32,1,0,.,0.57601,0.57601
"Thomas, Justin",2016,13,510,2,5,5,0,0.32,1,-1,.,0.9828,0.9828
"Thomas, Justin",2016,14,440,2,4,5,1,0.32,1,3,.,0.00346,0.00346
"Thomas, Justin",2016,14,440,2,4,5,1,0.32,1,2,.,0.02701,0.02701
"Thomas, Justin",2016,14,440,2,4,5,1,0.32,1,1,.,0.24115,0.24115
"Thomas, Justin",2016,14,440,2,4,5,1,0.32,1,0,.,0.87502,0.87502
"Thomas, Justin",2016,14,440,2,4,5,1,0.32,1,-1,.,0.99662,0.99662
"Thomas, Justin",2016,15,530,2,5,4,-1,0.32,1,3,.,0.00092,0.00092
"Thomas, Justin",2016,15,530,2,5,4,-1,0.32,1,2,.,0.00733,0.00733
"Thomas, Justin",2016,15,530,2,5,4,-1,0.32,1,1,.,0.0779,0.0779
"Thomas, Justin",2016,15,530,2,5,4,-1,0.32,1,0,.,0.65051,0.65051
"Thomas, Justin",2016,15,530,2,5,4,-1,0.32,1,-1,.,0.98739,0.98739
"Thomas, Justin",2016,16,170,2,3,3,0,0.32,1,3,.,0.00294,0.00294
"Thomas, Justin",2016,16,170,2,3,3,0,0.32,1,2,.,0.0231,0.0231
"Thomas, Justin",2016,16,170,2,3,3,0,0.32,1,1,.,0.21297,0.21297
"Thomas, Justin",2016,16,170,2,3,3,0,0.32,1,0,.,0.85636,0.85636
"Thomas, Justin",2016,16,170,2,3,3,0,0.32,1,-1,.,0.99603,0.99603
"Thomas, Justin",2016,17,440,2,4,4,0,0.32,1,3,.,0.00333,0.00333
"Thomas, Justin",2016,17,440,2,4,4,0,0.32,1,2,.,0.02605,0.02605
"Thomas, Justin",2016,17,440,2,4,4,0,0.32,1,1,.,0.2344,0.2344
"Thomas, Justin",2016,17,440,2,4,4,0,0.32,1,0,.,0.87089,0.87089
"Thomas, Justin",2016,17,440,2,4,4,0,0.32,1,-1,.,0.99649,0.99649
"Thomas, Justin",2016,18,465,2,4,4,0,0.32,1,3,.,0.00229,0.00229
"Thomas, Justin",2016,18,465,2,4,4,0,0.32,1,2,.,0.01804,0.01804
"Thomas, Justin",2016,18,465,2,4,4,0,0.32,1,1,.,0.17376,0.17376
"Thomas, Justin",2016,18,465,2,4,4,0,0.32,1,0,.,0.82249,0.82249
"Thomas, Justin",2016,18,465,2,4,4,0,0.32,1,-1,.,0.9949,0.9949
"Thomas, Justin",2016,1,445,3,4,5,1,0.32,1,3,.,0.00667,0.00667
"Thomas, Justin",2016,1,445,3,4,5,1,0.32,1,2,.,0.05103,0.05103
"Thomas, Justin",2016,1,445,3,4,5,1,0.32,1,1,.,0.38101,0.38101
"Thomas, Justin",2016,1,445,3,4,5,1,0.32,1,0,.,0.93133,0.93133
"Thomas, Justin",2016,1,445,3,4,5,1,0.32,1,-1,.,0.99825,0.99825
"Thomas, Justin",2016,2,575,3,5,5,0,0.32,1,3,.,0.00076,0.00076
"Thomas, Justin",2016,2,575,3,5,5,0,0.32,1,2,.,0.00607,0.00607
"Thomas, Justin",2016,2,575,3,5,5,0,0.32,1,1,.,0.06532,0.06532
"Thomas, Justin",2016,2,575,3,5,5,0,0.32,1,0,.,0.60625,0.60625
"Thomas, Justin",2016,2,575,3,5,5,0,0.32,1,-1,.,0.98479,0.98479
"Thomas, Justin",2016,3,350,3,4,4,0,0.32,1,3,.,0.00099,0.00099
"Thomas, Justin",2016,3,350,3,4,4,0,0.32,1,2,.,0.00789,0.00789
"Thomas, Justin",2016,3,350,3,4,4,0,0.32,1,1,.,0.0834,0.0834
"Thomas, Justin",2016,3,350,3,4,4,0,0.32,1,0,.,0.66719,0.66719
"Thomas, Justin",2016,3,350,3,4,4,0,0.32,1,-1,.,0.98828,0.98828
"Thomas, Justin",2016,4,240,3,3,4,1,0.32,1,3,.,0.0071,0.0071
"Thomas, Justin",2016,4,240,3,3,4,1,0.32,1,2,.,0.05414,0.05414
"Thomas, Justin",2016,4,240,3,3,4,1,0.32,1,1,.,0.39583,0.39583
"Thomas, Justin",2016,4,240,3,3,4,1,0.32,1,0,.,0.93521,0.93521
"Thomas, Justin",2016,4,240,3,3,4,1,0.32,1,-1,.,0.99836,0.99836
"Thomas, Justin",2016,5,455,3,4,4,0,0.32,1,3,.,0.00442,0.00442
"Thomas, Justin",2016,5,455,3,4,4,0,0.32,1,2,.,0.03431,0.03431
"Thomas, Justin",2016,5,455,3,4,4,0,0.32,1,1,.,0.28909,0.28909
"Thomas, Justin",2016,5,455,3,4,4,0,0.32,1,0,.,0.89959,0.89959
"Thomas, Justin",2016,5,455,3,4,4,0,0.32,1,-1,.,0.99735,0.99735
"Thomas, Justin",2016,6,180,3,3,3,0,0.32,1,3,.,0.00241,0.00241
"Thomas, Justin",2016,6,180,3,3,3,0,0.32,1,2,.,0.019,0.019
"Thomas, Justin",2016,6,180,3,3,3,0,0.32,1,1,.,0.18143,0.18143
"Thomas, Justin",2016,6,180,3,3,3,0,0.32,1,0,.,0.83002,0.83002
"Thomas, Justin",2016,6,180,3,3,3,0,0.32,1,-1,.,0.99515,0.99515
"Thomas, Justin",2016,7,450,3,4,6,2,0.32,1,3,.,0.00816,0.00816
"Thomas, Justin",2016,7,450,3,4,6,2,0.32,1,2,.,0.0618,0.0618
"Thomas, Justin",2016,7,450,3,4,6,2,0.32,1,1,.,0.42988,0.42988
"Thomas, Justin",2016,7,450,3,4,6,2,0.32,1,0,.,0.94322,0.94322
"Thomas, Justin",2016,7,450,3,4,6,2,0.32,1,-1,.,0.99857,0.99857
"Thomas, Justin",2016,8,570,3,5,4,-1,0.32,1,3,.,0.00081,0.00081
"Thomas, Justin",2016,8,570,3,5,4,-1,0.32,1,2,.,0.00645,0.00645
"Thomas, Justin",2016,8,570,3,5,4,-1,0.32,1,1,.,0.06916,0.06916
"Thomas, Justin",2016,8,570,3,5,4,-1,0.32,1,0,.,0.62078,0.62078
"Thomas, Justin",2016,8,570,3,5,4,-1,0.32,1,-1,.,0.98568,0.98568
"Thomas, Justin",2016,9,460,3,4,4,0,0.32,1,3,.,0.00234,0.00234
"Thomas, Justin",2016,9,460,3,4,4,0,0.32,1,2,.,0.01842,0.01842
"Thomas, Justin",2016,9,460,3,4,4,0,0.32,1,1,.,0.17679,0.17679
"Thomas, Justin",2016,9,460,3,4,4,0,0.32,1,0,.,0.82553,0.82553
"Thomas, Justin",2016,9,460,3,4,4,0,0.32,1,-1,.,0.995,0.995
"Thomas, Justin",2016,10,495,3,4,5,1,0.32,1,3,.,0.0038,0.0038
"Thomas, Justin",2016,10,495,3,4,5,1,0.32,1,2,.,0.02965,0.02965
"Thomas, Justin",2016,10,495,3,4,5,1,0.32,1,1,.,0.25913,0.25913
"Thomas, Justin",2016,10,495,3,4,5,1,0.32,1,0,.,0.88514,0.88514
"Thomas, Justin",2016,10,495,3,4,5,1,0.32,1,-1,.,0.99692,0.99692
"Thomas, Justin",2016,11,505,3,4,5,1,0.32,1,3,.,0.00502,0.00502
"Thomas, Justin",2016,11,505,3,4,5,1,0.32,1,2,.,0.03886,0.03886
"Thomas, Justin",2016,11,505,3,4,5,1,0.32,1,1,.,0.31638,0.31638
"Thomas, Justin",2016,11,505,3,4,5,1,0.32,1,0,.,0.91069,0.91069
"Thomas, Justin",2016,11,505,3,4,5,1,0.32,1,-1,.,0.99767,0.99767
"Thomas, Justin",2016,12,155,3,3,3,0,0.32,1,3,.,0.00237,0.00237
"Thomas, Justin",2016,12,155,3,3,3,0,0.32,1,2,.,0.01866,0.01866
"Thomas, Justin",2016,12,155,3,3,3,0,0.32,1,1,.,0.17871,0.17871
"Thomas, Justin",2016,12,155,3,3,3,0,0.32,1,0,.,0.82741,0.82741
"Thomas, Justin",2016,12,155,3,3,3,0,0.32,1,-1,.,0.99507,0.99507
"Thomas, Justin",2016,13,510,3,5,6,1,0.32,1,3,.,0.00051,0.00051
"Thomas, Justin",2016,13,510,3,5,6,1,0.32,1,2,.,0.00404,0.00404
"Thomas, Justin",2016,13,510,3,5,6,1,0.32,1,1,.,0.04434,0.04434
"Thomas, Justin",2016,13,510,3,5,6,1,0.32,1,0,.,0.50549,0.50549
"Thomas, Justin",2016,13,510,3,5,6,1,0.32,1,-1,.,0.97727,0.97727
"Thomas, Justin",2016,14,440,3,4,5,1,0.32,1,3,.,0.00291,0.00291
"Thomas, Justin",2016,14,440,3,4,5,1,0.32,1,2,.,0.02285,0.02285
"Thomas, Justin",2016,14,440,3,4,5,1,0.32,1,1,.,0.21117,0.21117
"Thomas, Justin",2016,14,440,3,4,5,1,0.32,1,0,.,0.85503,0.85503
"Thomas, Justin",2016,14,440,3,4,5,1,0.32,1,-1,.,0.99599,0.99599
"Thomas, Justin",2016,15,530,3,5,5,0,0.32,1,3,.,0.00107,0.00107
"Thomas, Justin",2016,15,530,3,5,5,0,0.32,1,2,.,0.00847,0.00847
"Thomas, Justin",2016,15,530,3,5,5,0,0.32,1,1,.,0.08911,0.08911
"Thomas, Justin",2016,15,530,3,5,5,0,0.32,1,0,.,0.68307,0.68307
"Thomas, Justin",2016,15,530,3,5,5,0,0.32,1,-1,.,0.98909,0.98909
"Thomas, Justin",2016,16,170,3,3,2,-1,0.32,1,3,.,0.00247,0.00247
"Thomas, Justin",2016,16,170,3,3,2,-1,0.32,1,2,.,0.01944,0.01944
"Thomas, Justin",2016,16,170,3,3,2,-1,0.32,1,1,.,0.18497,0.18497
"Thomas, Justin",2016,16,170,3,3,2,-1,0.32,1,0,.,0.83334,0.83334
"Thomas, Justin",2016,16,170,3,3,2,-1,0.32,1,-1,.,0.99527,0.99527
"Thomas, Justin",2016,17,440,3,4,4,0,0.32,1,3,.,0.00593,0.00593
"Thomas, Justin",2016,17,440,3,4,4,0,0.32,1,2,.,0.04556,0.04556
"Thomas, Justin",2016,17,440,3,4,4,0,0.32,1,1,.,0.35335,0.35335
"Thomas, Justin",2016,17,440,3,4,4,0,0.32,1,0,.,0.92331,0.92331
"Thomas, Justin",2016,17,440,3,4,4,0,0.32,1,-1,.,0.99803,0.99803
"Thomas, Justin",2016,18,465,3,4,4,0,0.32,1,3,.,0.00624,0.00624
"Thomas, Justin",2016,18,465,3,4,4,0,0.32,1,2,.,0.04789,0.04789
"Thomas, Justin",2016,18,465,3,4,4,0,0.32,1,1,.,0.36535,0.36535
"Thomas, Justin",2016,18,465,3,4,4,0,0.32,1,0,.,0.92692,0.92692
"Thomas, Justin",2016,18,465,3,4,4,0,0.32,1,-1,.,0.99813,0.99813
"Thomas, Justin",2016,1,445,4,4,4,0,0.32,1,3,.,0.00458,0.00458
"Thomas, Justin",2016,1,445,4,4,4,0,0.32,1,2,.,0.03554,0.03554
"Thomas, Justin",2016,1,445,4,4,4,0,0.32,1,1,.,0.29667,0.29667
"Thomas, Justin",2016,1,445,4,4,4,0,0.32,1,0,.,0.90285,0.90285
"Thomas, Justin",2016,1,445,4,4,4,0,0.32,1,-1,.,0.99745,0.99745
"Thomas, Justin",2016,2,575,4,5,5,0,0.32,1,3,.,0.00065,0.00065
"Thomas, Justin",2016,2,575,4,5,5,0,0.32,1,2,.,0.00518,0.00518
"Thomas, Justin",2016,2,575,4,5,5,0,0.32,1,1,.,0.05627,0.05627
"Thomas, Justin",2016,2,575,4,5,5,0,0.32,1,0,.,0.5678,0.5678
"Thomas, Justin",2016,2,575,4,5,5,0,0.32,1,-1,.,0.98222,0.98222
"Thomas, Justin",2016,3,350,4,4,4,0,0.32,1,3,.,0.00231,0.00231
"Thomas, Justin",2016,3,350,4,4,4,0,0.32,1,2,.,0.01824,0.01824
"Thomas, Justin",2016,3,350,4,4,4,0,0.32,1,1,.,0.17536,0.17536
"Thomas, Justin",2016,3,350,4,4,4,0,0.32,1,0,.,0.82411,0.82411
"Thomas, Justin",2016,3,350,4,4,4,0,0.32,1,-1,.,0.99495,0.99495
"Thomas, Justin",2016,4,240,4,3,3,0,0.32,1,3,.,0.00806,0.00806
"Thomas, Justin",2016,4,240,4,3,3,0,0.32,1,2,.,0.06106,0.06106
"Thomas, Justin",2016,4,240,4,3,3,0,0.32,1,1,.,0.4267,0.4267
"Thomas, Justin",2016,4,240,4,3,3,0,0.32,1,0,.,0.94252,0.94252
"Thomas, Justin",2016,4,240,4,3,3,0,0.32,1,-1,.,0.99855,0.99855
"Thomas, Justin",2016,5,455,4,4,4,0,0.32,1,3,.,0.00492,0.00492
"Thomas, Justin",2016,5,455,4,4,4,0,0.32,1,2,.,0.03805,0.03805
"Thomas, Justin",2016,5,455,4,4,4,0,0.32,1,1,.,0.31163,0.31163
