name,year,hole,yardage,round,par,score,rtp_score,fairway,green,bunker,sand_save,scrambling,putts,par3,par4,par5,sg_approach,sg_around,sg_tee,sg_putt,sg_total,total_score,no_holes,avg_round_score,rank,no_masters,OWGR_april,OWGR_feb,rtp_score_grouped,time,round_hole,round_hole_time,round_year,no_masters_category,OWGR_change,Level,P(.) with player effects,P(.) with no player effects
"Aphibarnrat, Kiradech",2016,5,455,2,4,5,1,0,0,0,0,0,1,3.16,4.14,4.64,-0.723,-0.648,0.089,0.774,-0.508,291,72,72.75,15.5,1,2.6587,2.6257,.,12,10,130,4032,1,0.033,0,0.90292,0.90292
"Aphibarnrat, Kiradech",2016,5,455,3,4,5,1,0,0,1,0,0,2,3.16,4.14,4.64,-0.723,-0.648,0.089,0.774,-0.508,291,72,72.75,15.5,1,2.6587,2.6257,.,12,15,195,6048,1,0.033,2,0.02916,0.02916
"Aphibarnrat, Kiradech",2016,5,455,3,4,5,1,0,0,1,0,0,2,3.16,4.14,4.64,-0.723,-0.648,0.089,0.774,-0.508,291,72,72.75,15.5,1,2.6587,2.6257,.,12,15,195,6048,1,0.033,1,0.32193,0.32193
"Aphibarnrat, Kiradech",2016,5,455,3,4,5,1,0,0,1,0,0,2,3.16,4.14,4.64,-0.723,-0.648,0.089,0.774,-0.508,291,72,72.75,15.5,1,2.6587,2.6257,.,12,15,195,6048,1,0.033,0,0.94743,0.94743
"Aphibarnrat, Kiradech",2016,5,455,4,4,4,0,1,1,0,0,-1,2,3.16,4.14,4.64,-0.723,-0.648,0.089,0.774,-0.508,291,72,72.75,15.5,1,2.6587,2.6257,.,12,20,260,8064,1,0.033,2,0.02063,0.02063
"Aphibarnrat, Kiradech",2016,5,455,4,4,4,0,1,1,0,0,-1,2,3.16,4.14,4.64,-0.723,-0.648,0.089,0.774,-0.508,291,72,72.75,15.5,1,2.6587,2.6257,.,12,20,260,8064,1,0.033,1,0.24978,0.24978
"Aphibarnrat, Kiradech",2016,5,455,4,4,4,0,1,1,0,0,-1,2,3.16,4.14,4.64,-0.723,-0.648,0.089,0.774,-0.508,291,72,72.75,15.5,1,2.6587,2.6257,.,12,20,260,8064,1,0.033,0,0.92668,0.92668
"Berger, Daniel",2016,5,455,1,4,4,0,1,1,0,0,-1,2,3.08,4.01,4.64,0.49,-0.1,0.329,0.175,0.893,289,72,72.25,12,1,2.3455,2.2297,.,12,5,65,2016,1,0.1158,2,0.01266,0.01266
"Berger, Daniel",2016,5,455,1,4,4,0,1,1,0,0,-1,2,3.08,4.01,4.64,0.49,-0.1,0.329,0.175,0.893,289,72,72.25,12,1,2.3455,2.2297,.,12,5,65,2016,1,0.1158,1,0.16854,0.16854
"Berger, Daniel",2016,5,455,1,4,4,0,1,1,0,0,-1,2,3.08,4.01,4.64,0.49,-0.1,0.329,0.175,0.893,289,72,72.25,12,1,2.3455,2.2297,.,12,5,65,2016,1,0.1158,0,0.88499,0.88499
"Berger, Daniel",2016,5,455,2,4,4,0,0,1,0,0,-1,2,3.08,4.01,4.64,0.49,-0.1,0.329,0.175,0.893,289,72,72.25,12,1,2.3455,2.2297,.,12,10,130,4032,1,0.1158,2,0.01215,0.01215
"Berger, Daniel",2016,5,455,2,4,4,0,0,1,0,0,-1,2,3.08,4.01,4.64,0.49,-0.1,0.329,0.175,0.893,289,72,72.25,12,1,2.3455,2.2297,.,12,10,130,4032,1,0.1158,1,0.16283,0.16283
"Berger, Daniel",2016,5,455,2,4,4,0,0,1,0,0,-1,2,3.08,4.01,4.64,0.49,-0.1,0.329,0.175,0.893,289,72,72.25,12,1,2.3455,2.2297,.,12,10,130,4032,1,0.1158,0,0.88072,0.88072
"Berger, Daniel",2016,5,455,3,4,4,0,1,1,0,0,-1,2,3.08,4.01,4.64,0.49,-0.1,0.329,0.175,0.893,289,72,72.25,12,1,2.3455,2.2297,.,12,15,195,6048,1,0.1158,2,0.02329,0.02329
"Berger, Daniel",2016,5,455,3,4,4,0,1,1,0,0,-1,2,3.08,4.01,4.64,0.49,-0.1,0.329,0.175,0.893,289,72,72.25,12,1,2.3455,2.2297,.,12,15,195,6048,1,0.1158,1,0.27375,0.27375
"Berger, Daniel",2016,5,455,3,4,4,0,1,1,0,0,-1,2,3.08,4.01,4.64,0.49,-0.1,0.329,0.175,0.893,289,72,72.25,12,1,2.3455,2.2297,.,12,15,195,6048,1,0.1158,0,0.93468,0.93468
"Berger, Daniel",2016,5,455,4,4,3,-1,1,1,0,0,-1,1,3.08,4.01,4.64,0.49,-0.1,0.329,0.175,0.893,289,72,72.25,12,1,2.3455,2.2297,.,12,20,260,8064,1,0.1158,2,0.01644,0.01644
"Berger, Daniel",2016,5,455,4,4,3,-1,1,1,0,0,-1,1,3.08,4.01,4.64,0.49,-0.1,0.329,0.175,0.893,289,72,72.25,12,1,2.3455,2.2297,.,12,20,260,8064,1,0.1158,1,0.20906,0.20906
"Berger, Daniel",2016,5,455,4,4,3,-1,1,1,0,0,-1,1,3.08,4.01,4.64,0.49,-0.1,0.329,0.175,0.893,289,72,72.25,12,1,2.3455,2.2297,.,12,20,260,8064,1,0.1158,0,0.90937,0.90937
"Bowditch, Steven",2016,5,455,1,4,4,0,1,1,0,0,-1,2,3.15,4.25,4.89,-1.68,-0.044,-1.616,0.131,-3.209,161,36,80.5,79,2,1.6324,1.8581,.,12,5,65,2016,1,-0.2257,2,0.01903,0.01903
"Bowditch, Steven",2016,5,455,1,4,4,0,1,1,0,0,-1,2,3.15,4.25,4.89,-1.68,-0.044,-1.616,0.131,-3.209,161,36,80.5,79,2,1.6324,1.8581,.,12,5,65,2016,1,-0.2257,1,0.23473,0.23473
"Bowditch, Steven",2016,5,455,1,4,4,0,1,1,0,0,-1,2,3.15,4.25,4.89,-1.68,-0.044,-1.616,0.131,-3.209,161,36,80.5,79,2,1.6324,1.8581,.,12,5,65,2016,1,-0.2257,0,0.92091,0.92091
"Bowditch, Steven",2016,5,455,2,4,5,1,0,0,0,0,0,2,3.15,4.25,4.89,-1.68,-0.044,-1.616,0.131,-3.209,161,36,80.5,79,2,1.6324,1.8581,.,12,10,130,4032,1,-0.2257,2,0.01828,0.01828
"Bowditch, Steven",2016,5,455,2,4,5,1,0,0,0,0,0,2,3.15,4.25,4.89,-1.68,-0.044,-1.616,0.131,-3.209,161,36,80.5,79,2,1.6324,1.8581,.,12,10,130,4032,1,-0.2257,1,0.2274,0.2274
"Bowditch, Steven",2016,5,455,2,4,5,1,0,0,0,0,0,2,3.15,4.25,4.89,-1.68,-0.044,-1.616,0.131,-3.209,161,36,80.5,79,2,1.6324,1.8581,.,12,10,130,4032,1,-0.2257,0,0.91785,0.91785
"Bowditch, Steven",2016,5,455,3,4,.,.,1,1,0,0,-1,2,3.15,4.25,4.89,-1.68,-0.044,-1.616,0.131,-3.209,161,36,80.5,79,2,1.6324,1.8581,.,12,15,195,6048,1,-0.2257,2,0.03482,0.03482
"Bowditch, Steven",2016,5,455,3,4,.,.,1,1,0,0,-1,2,3.15,4.25,4.89,-1.68,-0.044,-1.616,0.131,-3.209,161,36,80.5,79,2,1.6324,1.8581,.,12,15,195,6048,1,-0.2257,1,0.36322,0.36322
"Bowditch, Steven",2016,5,455,3,4,.,.,1,1,0,0,-1,2,3.15,4.25,4.89,-1.68,-0.044,-1.616,0.131,-3.209,161,36,80.5,79,2,1.6324,1.8581,.,12,15,195,6048,1,-0.2257,0,0.95586,0.95586
"Bowditch, Steven",2016,5,455,4,4,.,.,0,0,0,0,0,2,3.15,4.25,4.89,-1.68,-0.044,-1.616,0.131,-3.209,161,36,80.5,79,2,1.6324,1.8581,.,12,20,260,8064,1,-0.2257,2,0.02468,0.02468
"Bowditch, Steven",2016,5,455,4,4,.,.,0,0,0,0,0,2,3.15,4.25,4.89,-1.68,-0.044,-1.616,0.131,-3.209,161,36,80.5,79,2,1.6324,1.8581,.,12,20,260,8064,1,-0.2257,1,0.28571,0.28571
"Bowditch, Steven",2016,5,455,4,4,.,.,0,0,0,0,0,2,3.15,4.25,4.89,-1.68,-0.044,-1.616,0.131,-3.209,161,36,80.5,79,2,1.6324,1.8581,.,12,20,260,8064,1,-0.2257,0,0.93821,0.93821
"Bradley, Keegan",2016,5,455,1,4,4,0,1,1,0,0,-1,2,3.02,4.06,4.65,0.419,0.205,0.305,-0.631,0.298,301,72,75.25,51,5,1.4453,1.7411,.,12,5,65,2016,2,-0.2958,2,0.01359,0.01359
"Bradley, Keegan",2016,5,455,1,4,4,0,1,1,0,0,-1,2,3.02,4.06,4.65,0.419,0.205,0.305,-0.631,0.298,301,72,75.25,51,5,1.4453,1.7411,.,12,5,65,2016,2,-0.2958,1,0.17887,0.17887
"Bradley, Keegan",2016,5,455,1,4,4,0,1,1,0,0,-1,2,3.02,4.06,4.65,0.419,0.205,0.305,-0.631,0.298,301,72,75.25,51,5,1.4453,1.7411,.,12,5,65,2016,2,-0.2958,0,0.89212,0.89212
"Bradley, Keegan",2016,5,455,2,4,4,0,0,1,0,0,-1,2,3.02,4.06,4.65,0.419,0.205,0.305,-0.631,0.298,301,72,75.25,51,5,1.4453,1.7411,.,12,10,130,4032,2,-0.2958,2,0.01305,0.01305
"Bradley, Keegan",2016,5,455,2,4,4,0,0,1,0,0,-1,2,3.02,4.06,4.65,0.419,0.205,0.305,-0.631,0.298,301,72,75.25,51,5,1.4453,1.7411,.,12,10,130,4032,2,-0.2958,1,0.17288,0.17288
"Bradley, Keegan",2016,5,455,2,4,4,0,0,1,0,0,-1,2,3.02,4.06,4.65,0.419,0.205,0.305,-0.631,0.298,301,72,75.25,51,5,1.4453,1.7411,.,12,10,130,4032,2,-0.2958,0,0.88808,0.88808
"Bradley, Keegan",2016,5,455,3,4,4,0,1,1,0,0,-1,2,3.02,4.06,4.65,0.419,0.205,0.305,-0.631,0.298,301,72,75.25,51,5,1.4453,1.7411,.,12,15,195,6048,2,-0.2958,2,0.02498,0.02498
"Bradley, Keegan",2016,5,455,3,4,4,0,1,1,0,0,-1,2,3.02,4.06,4.65,0.419,0.205,0.305,-0.631,0.298,301,72,75.25,51,5,1.4453,1.7411,.,12,15,195,6048,2,-0.2958,1,0.28829,0.28829
"Bradley, Keegan",2016,5,455,3,4,4,0,1,1,0,0,-1,2,3.02,4.06,4.65,0.419,0.205,0.305,-0.631,0.298,301,72,75.25,51,5,1.4453,1.7411,.,12,15,195,6048,2,-0.2958,0,0.93894,0.93894
"Bradley, Keegan",2016,5,455,4,4,5,1,1,0,0,0,0,2,3.02,4.06,4.65,0.419,0.205,0.305,-0.631,0.298,301,72,75.25,51,5,1.4453,1.7411,.,12,20,260,8064,2,-0.2958,2,0.01765,0.01765
"Bradley, Keegan",2016,5,455,4,4,5,1,1,0,0,0,0,2,3.02,4.06,4.65,0.419,0.205,0.305,-0.631,0.298,301,72,75.25,51,5,1.4453,1.7411,.,12,20,260,8064,2,-0.2958,1,0.22122,0.22122
"Bradley, Keegan",2016,5,455,4,4,5,1,1,0,0,0,0,2,3.02,4.06,4.65,0.419,0.205,0.305,-0.631,0.298,301,72,75.25,51,5,1.4453,1.7411,.,12,20,260,8064,2,-0.2958,0,0.91513,0.91513
"Cabrera Bello, Rafa",2016,5,455,1,4,4,0,1,1,0,0,-1,2,3.1,4.02,4.64,0.108,0.11,0.567,0.542,1.327,292,72,73,18.5,1,3.0422,2.14,.,12,5,65,2016,1,0.9022,2,0.01325,0.01325
"Cabrera Bello, Rafa",2016,5,455,1,4,4,0,1,1,0,0,-1,2,3.1,4.02,4.64,0.108,0.11,0.567,0.542,1.327,292,72,73,18.5,1,3.0422,2.14,.,12,5,65,2016,1,0.9022,1,0.17513,0.17513
"Cabrera Bello, Rafa",2016,5,455,1,4,4,0,1,1,0,0,-1,2,3.1,4.02,4.64,0.108,0.11,0.567,0.542,1.327,292,72,73,18.5,1,3.0422,2.14,.,12,5,65,2016,1,0.9022,0,0.88962,0.88962
"Cabrera Bello, Rafa",2016,5,455,2,4,3,-1,0,0,0,0,1,0,3.1,4.02,4.64,0.108,0.11,0.567,0.542,1.327,292,72,73,18.5,1,3.0422,2.14,.,12,10,130,4032,1,0.9022,2,0.01272,0.01272
"Cabrera Bello, Rafa",2016,5,455,2,4,3,-1,0,0,0,0,1,0,3.1,4.02,4.64,0.108,0.11,0.567,0.542,1.327,292,72,73,18.5,1,3.0422,2.14,.,12,10,130,4032,1,0.9022,1,0.16924,0.16924
"Cabrera Bello, Rafa",2016,5,455,2,4,3,-1,0,0,0,0,1,0,3.1,4.02,4.64,0.108,0.11,0.567,0.542,1.327,292,72,73,18.5,1,3.0422,2.14,.,12,10,130,4032,1,0.9022,0,0.8855,0.8855
"Cabrera Bello, Rafa",2016,5,455,3,4,7,3,1,1,0,0,-1,5,3.1,4.02,4.64,0.108,0.11,0.567,0.542,1.327,292,72,73,18.5,1,3.0422,2.14,.,12,15,195,6048,1,0.9022,2,0.02437,0.02437
"Cabrera Bello, Rafa",2016,5,455,3,4,7,3,1,1,0,0,-1,5,3.1,4.02,4.64,0.108,0.11,0.567,0.542,1.327,292,72,73,18.5,1,3.0422,2.14,.,12,15,195,6048,1,0.9022,1,0.28306,0.28306
"Cabrera Bello, Rafa",2016,5,455,3,4,7,3,1,1,0,0,-1,5,3.1,4.02,4.64,0.108,0.11,0.567,0.542,1.327,292,72,73,18.5,1,3.0422,2.14,.,12,15,195,6048,1,0.9022,0,0.93745,0.93745
"Cabrera Bello, Rafa",2016,5,455,4,4,5,1,1,0,1,0,0,2,3.1,4.02,4.64,0.108,0.11,0.567,0.542,1.327,292,72,73,18.5,1,3.0422,2.14,.,12,20,260,8064,1,0.9022,2,0.01721,0.01721
"Cabrera Bello, Rafa",2016,5,455,4,4,5,1,1,0,1,0,0,2,3.1,4.02,4.64,0.108,0.11,0.567,0.542,1.327,292,72,73,18.5,1,3.0422,2.14,.,12,20,260,8064,1,0.9022,1,0.21683,0.21683
"Cabrera Bello, Rafa",2016,5,455,4,4,5,1,1,0,1,0,0,2,3.1,4.02,4.64,0.108,0.11,0.567,0.542,1.327,292,72,73,18.5,1,3.0422,2.14,.,12,20,260,8064,1,0.9022,0,0.91312,0.91312
"Cabrera, Angel",2016,5,455,1,4,5,1,0,0,0,0,0,1,3.07,4.12,4.81,-0.254,-0.54,0.085,-0.352,-1.061,294,72,73.5,26,17,0.5231,0.6943,.,12,5,65,2016,2,-0.1712,2,0.0151,0.0151
"Cabrera, Angel",2016,5,455,1,4,5,1,0,0,0,0,0,1,3.07,4.12,4.81,-0.254,-0.54,0.085,-0.352,-1.061,294,72,73.5,26,17,0.5231,0.6943,.,12,5,65,2016,2,-0.1712,1,0.19514,0.19514
"Cabrera, Angel",2016,5,455,1,4,5,1,0,0,0,0,0,1,3.07,4.12,4.81,-0.254,-0.54,0.085,-0.352,-1.061,294,72,73.5,26,17,0.5231,0.6943,.,12,5,65,2016,2,-0.1712,0,0.902,0.902
"Cabrera, Angel",2016,5,455,2,4,5,1,0,1,0,0,-1,3,3.07,4.12,4.81,-0.254,-0.54,0.085,-0.352,-1.061,294,72,73.5,26,17,0.5231,0.6943,.,12,10,130,4032,2,-0.1712,2,0.0145,0.0145
"Cabrera, Angel",2016,5,455,2,4,5,1,0,1,0,0,-1,3,3.07,4.12,4.81,-0.254,-0.54,0.085,-0.352,-1.061,294,72,73.5,26,17,0.5231,0.6943,.,12,10,130,4032,2,-0.1712,1,0.18873,0.18873
"Cabrera, Angel",2016,5,455,2,4,5,1,0,1,0,0,-1,3,3.07,4.12,4.81,-0.254,-0.54,0.085,-0.352,-1.061,294,72,73.5,26,17,0.5231,0.6943,.,12,10,130,4032,2,-0.1712,0,0.89829,0.89829
"Cabrera, Angel",2016,5,455,3,4,4,0,1,1,0,0,-1,2,3.07,4.12,4.81,-0.254,-0.54,0.085,-0.352,-1.061,294,72,73.5,26,17,0.5231,0.6943,.,12,15,195,6048,2,-0.1712,2,0.02773,0.02773
"Cabrera, Angel",2016,5,455,3,4,4,0,1,1,0,0,-1,2,3.07,4.12,4.81,-0.254,-0.54,0.085,-0.352,-1.061,294,72,73.5,26,17,0.5231,0.6943,.,12,15,195,6048,2,-0.1712,1,0.31075,0.31075
"Cabrera, Angel",2016,5,455,3,4,4,0,1,1,0,0,-1,2,3.07,4.12,4.81,-0.254,-0.54,0.085,-0.352,-1.061,294,72,73.5,26,17,0.5231,0.6943,.,12,15,195,6048,2,-0.1712,0,0.9448,0.9448
"Cabrera, Angel",2016,5,455,4,4,4,0,1,1,0,0,-1,2,3.07,4.12,4.81,-0.254,-0.54,0.085,-0.352,-1.061,294,72,73.5,26,17,0.5231,0.6943,.,12,20,260,8064,2,-0.1712,2,0.01961,0.01961
"Cabrera, Angel",2016,5,455,4,4,4,0,1,1,0,0,-1,2,3.07,4.12,4.81,-0.254,-0.54,0.085,-0.352,-1.061,294,72,73.5,26,17,0.5231,0.6943,.,12,20,260,8064,2,-0.1712,1,0.24021,0.24021
"Cabrera, Angel",2016,5,455,4,4,4,0,1,1,0,0,-1,2,3.07,4.12,4.81,-0.254,-0.54,0.085,-0.352,-1.061,294,72,73.5,26,17,0.5231,0.6943,.,12,20,260,8064,2,-0.1712,0,0.92309,0.92309
"Casey, Paul",2016,5,455,1,4,4,0,1,1,0,0,-1,2,3.03,4.01,4.64,0.616,0.15,0.494,0.112,1.372,287,72,71.75,5,10,3.2412,3.221,.,12,5,65,2016,2,0.0202,2,0.01267,0.01267
"Casey, Paul",2016,5,455,1,4,4,0,1,1,0,0,-1,2,3.03,4.01,4.64,0.616,0.15,0.494,0.112,1.372,287,72,71.75,5,10,3.2412,3.221,.,12,5,65,2016,2,0.0202,1,0.16866,0.16866
"Casey, Paul",2016,5,455,1,4,4,0,1,1,0,0,-1,2,3.03,4.01,4.64,0.616,0.15,0.494,0.112,1.372,287,72,71.75,5,10,3.2412,3.221,.,12,5,65,2016,2,0.0202,0,0.88508,0.88508
"Casey, Paul",2016,5,455,2,4,4,0,0,1,0,0,-1,2,3.03,4.01,4.64,0.616,0.15,0.494,0.112,1.372,287,72,71.75,5,10,3.2412,3.221,.,12,10,130,4032,2,0.0202,2,0.01216,0.01216
"Casey, Paul",2016,5,455,2,4,4,0,0,1,0,0,-1,2,3.03,4.01,4.64,0.616,0.15,0.494,0.112,1.372,287,72,71.75,5,10,3.2412,3.221,.,12,10,130,4032,2,0.0202,1,0.16295,0.16295
"Casey, Paul",2016,5,455,2,4,4,0,0,1,0,0,-1,2,3.03,4.01,4.64,0.616,0.15,0.494,0.112,1.372,287,72,71.75,5,10,3.2412,3.221,.,12,10,130,4032,2,0.0202,0,0.88081,0.88081
"Casey, Paul",2016,5,455,3,4,5,1,1,1,0,0,-1,3,3.03,4.01,4.64,0.616,0.15,0.494,0.112,1.372,287,72,71.75,5,10,3.2412,3.221,.,12,15,195,6048,2,0.0202,2,0.02331,0.02331
"Casey, Paul",2016,5,455,3,4,5,1,1,1,0,0,-1,3,3.03,4.01,4.64,0.616,0.15,0.494,0.112,1.372,287,72,71.75,5,10,3.2412,3.221,.,12,15,195,6048,2,0.0202,1,0.27392,0.27392
"Casey, Paul",2016,5,455,3,4,5,1,1,1,0,0,-1,3,3.03,4.01,4.64,0.616,0.15,0.494,0.112,1.372,287,72,71.75,5,10,3.2412,3.221,.,12,15,195,6048,2,0.0202,0,0.93473,0.93473
"Casey, Paul",2016,5,455,4,4,4,0,0,1,0,0,-1,2,3.03,4.01,4.64,0.616,0.15,0.494,0.112,1.372,287,72,71.75,5,10,3.2412,3.221,.,12,20,260,8064,2,0.0202,2,0.01646,0.01646
"Casey, Paul",2016,5,455,4,4,4,0,0,1,0,0,-1,2,3.03,4.01,4.64,0.616,0.15,0.494,0.112,1.372,287,72,71.75,5,10,3.2412,3.221,.,12,20,260,8064,2,0.0202,1,0.20921,0.20921
"Casey, Paul",2016,5,455,4,4,4,0,0,1,0,0,-1,2,3.03,4.01,4.64,0.616,0.15,0.494,0.112,1.372,287,72,71.75,5,10,3.2412,3.221,.,12,20,260,8064,2,0.0202,0,0.90945,0.90945
"Clarke, Darren",2016,5,455,1,4,3,-1,1,1,0,0,-1,1,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,5,65,2016,2,-0.0291,2,0.01838,0.01838
"Clarke, Darren",2016,5,455,1,4,3,-1,1,1,0,0,-1,1,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,5,65,2016,2,-0.0291,1,0.22839,0.22839
"Clarke, Darren",2016,5,455,1,4,3,-1,1,1,0,0,-1,1,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,5,65,2016,2,-0.0291,0,0.91828,0.91828
"Clarke, Darren",2016,5,455,2,4,5,1,0,1,0,0,-1,3,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,10,130,4032,2,-0.0291,2,0.01765,0.01765
"Clarke, Darren",2016,5,455,2,4,5,1,0,1,0,0,-1,3,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,10,130,4032,2,-0.0291,1,0.2212,0.2212
"Clarke, Darren",2016,5,455,2,4,5,1,0,1,0,0,-1,3,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,10,130,4032,2,-0.0291,0,0.91513,0.91513
"Clarke, Darren",2016,5,455,3,4,.,.,1,1,0,0,-1,1,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,15,195,6048,2,-0.0291,2,0.03365,0.03365
"Clarke, Darren",2016,5,455,3,4,.,.,1,1,0,0,-1,1,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,15,195,6048,2,-0.0291,1,0.35502,0.35502
"Clarke, Darren",2016,5,455,3,4,.,.,1,1,0,0,-1,1,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,15,195,6048,2,-0.0291,0,0.95433,0.95433
"Clarke, Darren",2016,5,455,4,4,.,.,0,1,0,0,-1,3,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,20,260,8064,2,-0.0291,2,0.02383,0.02383
"Clarke, Darren",2016,5,455,4,4,.,.,0,1,0,0,-1,3,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,20,260,8064,2,-0.0291,1,0.27849,0.27849
"Clarke, Darren",2016,5,455,4,4,.,.,0,1,0,0,-1,3,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,20,260,8064,2,-0.0291,0,0.93611,0.93611
"Day, Jason",2016,5,455,1,4,3,-1,0,1,0,0,-1,1,3,3.99,4.51,0.426,0.375,0.186,1.13,2.118,289,72,72.25,12,6,12.3736,10.0388,.,12,5,65,2016,2,2.3348,2,0.0137,0.0137
"Day, Jason",2016,5,455,1,4,3,-1,0,1,0,0,-1,1,3,3.99,4.51,0.426,0.375,0.186,1.13,2.118,289,72,72.25,12,6,12.3736,10.0388,.,12,5,65,2016,2,2.3348,1,0.18008,0.18008
"Day, Jason",2016,5,455,1,4,3,-1,0,1,0,0,-1,1,3,3.99,4.51,0.426,0.375,0.186,1.13,2.118,289,72,72.25,12,6,12.3736,10.0388,.,12,5,65,2016,2,2.3348,0,0.89291,0.89291
"Day, Jason",2016,5,455,2,4,3,-1,1,1,0,0,-1,1,3,3.99,4.51,0.426,0.375,0.186,1.13,2.118,289,72,72.25,12,6,12.3736,10.0388,.,12,10,130,4032,2,2.3348,2,0.01316,0.01316
"Day, Jason",2016,5,455,2,4,3,-1,1,1,0,0,-1,1,3,3.99,4.51,0.426,0.375,0.186,1.13,2.118,289,72,72.25,12,6,12.3736,10.0388,.,12,10,130,4032,2,2.3348,1,0.17406,0.17406
"Day, Jason",2016,5,455,2,4,3,-1,1,1,0,0,-1,1,3,3.99,4.51,0.426,0.375,0.186,1.13,2.118,289,72,72.25,12,6,12.3736,10.0388,.,12,10,130,4032,2,2.3348,0,0.88889,0.88889
"Day, Jason",2016,5,455,3,4,4,0,0,1,0,0,-1,2,3,3.99,4.51,0.426,0.375,0.186,1.13,2.118,289,72,72.25,12,6,12.3736,10.0388,.,12,15,195,6048,2,2.3348,2,0.02518,0.02518
"Day, Jason",2016,5,455,3,4,4,0,0,1,0,0,-1,2,3,3.99,4.51,0.426,0.375,0.186,1.13,2.118,289,72,72.25,12,6,12.3736,10.0388,.,12,15,195,6048,2,2.3348,1,0.28998,0.28998
"Day, Jason",2016,5,455,3,4,4,0,0,1,0,0,-1,2,3,3.99,4.51,0.426,0.375,0.186,1.13,2.118,289,72,72.25,12,6,12.3736,10.0388,.,12,15,195,6048,2,2.3348,0,0.93941,0.93941
"Day, Jason",2016,5,455,4,4,5,1,0,0,0,0,0,2,3,3.99,4.51,0.426,0.375,0.186,1.13,2.118,289,72,72.25,12,6,12.3736,10.0388,.,12,20,260,8064,2,2.3348,2,0.01779,0.01779
"Day, Jason",2016,5,455,4,4,5,1,0,0,0,0,0,2,3,3.99,4.51,0.426,0.375,0.186,1.13,2.118,289,72,72.25,12,6,12.3736,10.0388,.,12,20,260,8064,2,2.3348,1,0.22264,0.22264
"Day, Jason",2016,5,455,4,4,5,1,0,0,0,0,0,2,3,3.99,4.51,0.426,0.375,0.186,1.13,2.118,289,72,72.25,12,6,12.3736,10.0388,.,12,20,260,8064,2,2.3348,0,0.91577,0.91577
"DeChambeau, Bryson",2016,5,455,1,4,4,0,1,1,0,0,-1,2,3.06,4.07,4.73,0.007,0.291,0.248,-0.302,0.245,293,72,73.25,22,1,0.3365,0.2875,.,12,5,65,2016,1,0.049,2,0.01392,0.01392
"DeChambeau, Bryson",2016,5,455,1,4,4,0,1,1,0,0,-1,2,3.06,4.07,4.73,0.007,0.291,0.248,-0.302,0.245,293,72,73.25,22,1,0.3365,0.2875,.,12,5,65,2016,1,0.049,1,0.18243,0.18243
"DeChambeau, Bryson",2016,5,455,1,4,4,0,1,1,0,0,-1,2,3.06,4.07,4.73,0.007,0.291,0.248,-0.302,0.245,293,72,73.25,22,1,0.3365,0.2875,.,12,5,65,2016,1,0.049,0,0.89442,0.89442
"DeChambeau, Bryson",2016,5,455,2,4,4,0,1,1,0,0,-1,2,3.06,4.07,4.73,0.007,0.291,0.248,-0.302,0.245,293,72,73.25,22,1,0.3365,0.2875,.,12,10,130,4032,1,0.049,2,0.01336,0.01336
"DeChambeau, Bryson",2016,5,455,2,4,4,0,1,1,0,0,-1,2,3.06,4.07,4.73,0.007,0.291,0.248,-0.302,0.245,293,72,73.25,22,1,0.3365,0.2875,.,12,10,130,4032,1,0.049,1,0.17636,0.17636
"DeChambeau, Bryson",2016,5,455,2,4,4,0,1,1,0,0,-1,2,3.06,4.07,4.73,0.007,0.291,0.248,-0.302,0.245,293,72,73.25,22,1,0.3365,0.2875,.,12,10,130,4032,1,0.049,0,0.89045,0.89045
"DeChambeau, Bryson",2016,5,455,3,4,4,0,1,1,0,0,-1,2,3.06,4.07,4.73,0.007,0.291,0.248,-0.302,0.245,293,72,73.25,22,1,0.3365,0.2875,.,12,15,195,6048,1,0.049,2,0.02558,0.02558
